room_id,classical_exit,classical_distance,classical_hops,classical_path,occupancy,congestion_aware_exit,congestion_aware_distance,congestion_aware_hops,congestion_penalty,combined_cost,congestion_aware_path,exit_changed,path_changed,extra_distance,extra_hops
R01,EXIT_A,6.0,6,START_R01 -> DOOR_01 -> B1_0 -> E1 -> C1 -> C0 -> EXIT_A,25,EXIT_A,6.0,6,15.57291666666667,21.57291666666667,START_R01 -> DOOR_01 -> B1_0 -> E1 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R02,EXIT_A,6.0,6,START_R02 -> DOOR_02 -> B2_0 -> E2 -> C1 -> C0 -> EXIT_A,13,EXIT_A,6.0,6,90.24722222222222,96.24722222222222,START_R02 -> DOOR_02 -> B2_0 -> E2 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R03,EXIT_B,6.0,6,START_R03 -> DOOR_03 -> B3_0 -> E3 -> C4 -> C5 -> EXIT_B,13,EXIT_B,6.0,6,56.152347222222225,62.152347222222225,START_R03 -> DOOR_03 -> B3_0 -> E3 -> C4 -> C5 -> EXIT_B,False,False,0.0,0
R04,EXIT_B,6.0,6,START_R04 -> DOOR_04 -> B4_0 -> E4 -> C4 -> C5 -> EXIT_B,16,EXIT_B,6.0,6,36.83244444444445,42.83244444444445,START_R04 -> DOOR_04 -> B4_0 -> E4 -> C4 -> C5 -> EXIT_B,False,False,0.0,0
R05,EXIT_A,7.0,7,START_R05 -> DOOR_05 -> B1_1 -> B1_0 -> E1 -> C1 -> C0 -> EXIT_A,14,EXIT_A,7.0,7,38.682027777777776,45.682027777777776,START_R05 -> DOOR_05 -> B1_1 -> B1_0 -> E1 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R06,EXIT_A,7.0,7,START_R06 -> DOOR_06 -> B2_1 -> B2_0 -> E2 -> C1 -> C0 -> EXIT_A,25,EXIT_B,10.0,10,33.802083333333336,43.802083333333336,START_R06 -> DOOR_06 -> B2_1 -> B2_0 -> E2 -> C1 -> C2 -> C3 -> C4 -> C5 -> EXIT_B,True,True,3.0,3
R07,EXIT_B,7.0,7,START_R07 -> DOOR_07 -> B3_1 -> B3_0 -> E3 -> C4 -> C5 -> EXIT_B,22,EXIT_B,7.0,7,34.504111111111115,41.50411111111111,START_R07 -> DOOR_07 -> B3_1 -> B3_0 -> E3 -> C4 -> C5 -> EXIT_B,False,False,0.0,0
R08,EXIT_B,7.0,7,START_R08 -> DOOR_08 -> B4_1 -> B4_0 -> E4 -> C4 -> C5 -> EXIT_B,9,EXIT_B,7.0,7,63.05173611111111,70.05173611111111,START_R08 -> DOOR_08 -> B4_1 -> B4_0 -> E4 -> C4 -> C5 -> EXIT_B,False,False,0.0,0
R09,EXIT_A,8.0,8,START_R09 -> DOOR_09 -> B1_2 -> B1_1 -> B1_0 -> E1 -> C1 -> C0 -> EXIT_A,10,EXIT_A,8.0,8,73.61736111111111,81.61736111111111,START_R09 -> DOOR_09 -> B1_2 -> B1_1 -> B1_0 -> E1 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R10,EXIT_A,8.0,8,START_R10 -> DOOR_10 -> B2_2 -> B2_1 -> B2_0 -> E2 -> C1 -> C0 -> EXIT_A,18,EXIT_A,8.0,8,63.03306944444444,71.03306944444444,START_R10 -> DOOR_10 -> B2_2 -> B2_1 -> B2_0 -> E2 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
