node_id,node_type,grid_position,capacity_units,effective_capacity_people,occupants_using_node,rooms_using_node,utilization_ratio,utilization_percent,is_congested
C0,navigation,B3,2.0,20.0,130,8,6.5,650.0,True
C3,navigation,E3,2.0,20.0,112,6,5.6,560.0,True
C4,navigation,F3,2.0,20.0,57,3,2.85,285.0,True
C1,navigation,C3,2.0,20.0,56,4,2.8,280.0,True
C5,navigation,G3,2.0,20.0,55,3,2.75,275.0,True
C2,navigation,D3,2.0,20.0,45,3,2.25,225.0,True
EXIT_C,exit,E2.5,5.0,50.0,112,6,2.24,224.00000000000003,True
EXIT_A,exit,B2.5,6.0,60.0,130,8,2.1666666666666665,216.66666666666666,True
DOOR_11,door,F4,2.0,20.0,24,1,1.2,120.0,True
DOOR_01,door,B4,2.0,20.0,23,1,1.15,114.99999999999999,True
EXIT_D,exit,G2.5,5.0,50.0,55,3,1.1,110.00000000000001,True
DOOR_12,door,G2,2.0,20.0,19,1,0.95,95.0,False
DOOR_13,door,B4,2.0,20.0,18,1,0.9,90.0,False
DOOR_17,door,F4,2.0,20.0,17,1,0.85,85.0,False
DOOR_16,door,E2,3.0,30.0,25,1,0.8333333333333334,83.33333333333334,False
DOOR_02,door,C2,2.0,20.0,16,1,0.8,80.0,False
DOOR_05,door,F4,2.0,20.0,16,1,0.8,80.0,False
DOOR_06,door,G2,3.0,30.0,23,1,0.7666666666666667,76.66666666666667,False
EXIT_B,exit,D2.5,6.0,60.0,45,3,0.75,75.0,False
DOOR_14,door,C2,3.0,30.0,21,1,0.7,70.0,False
DOOR_19,door,B4,3.0,30.0,21,1,0.7,70.0,False
DOOR_03,door,D4,3.0,30.0,20,1,0.6666666666666666,66.66666666666666,False
DOOR_18,door,G2,2.0,20.0,13,1,0.65,65.0,False
DOOR_04,door,E2,3.0,30.0,19,1,0.6333333333333333,63.33333333333333,False
DOOR_10,door,E2,2.0,20.0,11,1,0.55,55.00000000000001,False
DOOR_09,door,D4,2.0,20.0,10,1,0.5,50.0,False
DOOR_15,door,D4,3.0,30.0,15,1,0.5,50.0,False
DOOR_07,door,B4,3.0,30.0,12,1,0.4,40.0,False
DOOR_20,door,C2,3.0,30.0,12,1,0.4,40.0,False
DOOR_08,door,C2,2.0,20.0,7,1,0.35,35.0,False
