room_id,classical_exit,classical_distance,classical_hops,classical_path,occupancy,congestion_aware_exit,congestion_aware_distance,congestion_aware_hops,congestion_penalty,combined_cost,congestion_aware_path,exit_changed,path_changed,extra_distance,extra_hops
R01,EXIT_A,3.0,3,START_R01 -> DOOR_01 -> C0 -> EXIT_A,16,EXIT_A,3.0,3,11.350222222222223,14.350222222222223,START_R01 -> DOOR_01 -> C0 -> EXIT_A,False,False,0.0,0
R02,EXIT_A,4.0,4,START_R02 -> DOOR_02 -> C1 -> C0 -> EXIT_A,19,EXIT_A,4.0,4,19.84605555555555,23.84605555555555,START_R02 -> DOOR_02 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R03,EXIT_A,5.0,5,START_R03 -> DOOR_03 -> C2 -> C1 -> C0 -> EXIT_A,13,EXIT_A,5.0,5,32.530944444444444,37.530944444444444,START_R03 -> DOOR_03 -> C2 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R04,EXIT_A,6.0,6,START_R04 -> DOOR_04 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,23,EXIT_A,6.0,6,13.871555555555556,19.871555555555556,START_R04 -> DOOR_04 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R05,EXIT_A,7.0,7,START_R05 -> DOOR_05 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,16,EXIT_B,8.0,8,32.92959722222223,40.92959722222223,START_R05 -> DOOR_05 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> EXIT_B,True,True,1.0,1
R06,EXIT_B,7.0,7,START_R06 -> DOOR_06 -> C5 -> C6 -> C7 -> C8 -> C9 -> EXIT_B,2,EXIT_B,7.0,7,36.645472222222224,43.645472222222224,START_R06 -> DOOR_06 -> C5 -> C6 -> C7 -> C8 -> C9 -> EXIT_B,False,False,0.0,0
R07,EXIT_B,6.0,6,START_R07 -> DOOR_07 -> C6 -> C7 -> C8 -> C9 -> EXIT_B,19,EXIT_B,6.0,6,19.896375,25.896375,START_R07 -> DOOR_07 -> C6 -> C7 -> C8 -> C9 -> EXIT_B,False,False,0.0,0
R08,EXIT_B,5.0,5,START_R08 -> DOOR_08 -> C7 -> C8 -> C9 -> EXIT_B,5,EXIT_B,5.0,5,29.79251388888889,34.79251388888889,START_R08 -> DOOR_08 -> C7 -> C8 -> C9 -> EXIT_B,False,False,0.0,0
R09,EXIT_B,4.0,4,START_R09 -> DOOR_09 -> C8 -> C9 -> EXIT_B,22,EXIT_B,4.0,4,11.21938888888889,15.21938888888889,START_R09 -> DOOR_09 -> C8 -> C9 -> EXIT_B,False,False,0.0,0
R10,EXIT_B,3.0,3,START_R10 -> DOOR_10 -> C9 -> EXIT_B,11,EXIT_B,3.0,3,17.475,20.475,START_R10 -> DOOR_10 -> C9 -> EXIT_B,False,False,0.0,0
