node_id,node_type,grid_position,capacity_units,effective_capacity_people,occupants_using_node,rooms_using_node,utilization_ratio,utilization_percent,is_congested
C0,navigation,B3,2.0,20.0,90,6,4.5,450.0,True
C1,navigation,C3,2.0,20.0,73,5,3.65,365.0,True
C10,navigation,L3,3.0,30.0,91,9,3.033333333333333,303.3333333333333,True
C2,navigation,D3,2.0,20.0,60,4,3.0,300.0,True
C3,navigation,E3,2.0,20.0,39,3,1.95,195.0,True
EXIT_B,exit,L2.5,5.0,50.0,91,9,1.82,182.0,True
EXIT_A,exit,B2.5,5.0,50.0,90,6,1.8,180.0,True
C8,navigation,J3,2.0,20.0,35,3,1.75,175.0,True
C19,navigation,U3,2.0,20.0,32,5,1.6,160.0,True
C9,navigation,K3,3.0,30.0,44,4,1.4666666666666666,146.66666666666666,True
C11,navigation,M3,3.0,30.0,42,4,1.4,140.0,True
DOOR_06,door,G2,2.0,20.0,25,1,1.25,125.0,True
C12,navigation,N3,3.0,30.0,36,3,1.2,120.0,True
DOOR_03,door,D4,2.0,20.0,21,1,1.05,105.0,True
C4,navigation,F3,3.0,30.0,27,2,0.9,90.0,False
C13,navigation,O3,3.0,30.0,27,2,0.9,90.0,False
C18,navigation,T3,3.0,30.0,27,4,0.9,90.0,False
DOOR_01,door,B4,2.0,20.0,17,1,0.85,85.0,False
C5,navigation,G3,3.0,30.0,25,1,0.8333333333333334,83.33333333333334,False
C7,navigation,I3,3.0,30.0,25,2,0.8333333333333334,83.33333333333334,False
C17,navigation,S3,3.0,30.0,25,3,0.8333333333333334,83.33333333333334,False
C14,navigation,P3,3.0,30.0,24,1,0.8,80.0,False
DOOR_15,door,P4,3.0,30.0,24,1,0.8,80.0,False
DOOR_08,door,I2,3.0,30.0,22,1,0.7333333333333333,73.33333333333333,False
DOOR_02,door,C2,2.0,20.0,13,1,0.65,65.0,False
DOOR_17,door,R4,2.0,20.0,13,1,0.65,65.0,False
EXIT_C,exit,U2.5,5.0,50.0,32,5,0.64,64.0,False
DOOR_04,door,E2,2.0,20.0,12,1,0.6,60.0,False
C16,navigation,R3,3.0,30.0,16,2,0.5333333333333333,53.333333333333336,False
DOOR_09,door,J4,2.0,20.0,10,1,0.5,50.0,False
DOOR_10,door,K2,3.0,30.0,9,1,0.3,30.0,False
DOOR_13,door,N4,3.0,30.0,9,1,0.3,30.0,False
DOOR_18,door,S2,3.0,30.0,9,1,0.3,30.0,False
DOOR_11,door,L4,2.0,20.0,5,1,0.25,25.0,False
DOOR_20,door,U2,2.0,20.0,5,1,0.25,25.0,False
DOOR_12,door,M2,3.0,30.0,6,1,0.2,20.0,False
DOOR_16,door,Q2,2.0,20.0,3,1,0.15,15.0,False
C6,navigation,H3,3.0,30.0,3,1,0.1,10.0,False
C15,navigation,Q3,3.0,30.0,3,1,0.1,10.0,False
DOOR_05,door,F4,2.0,20.0,2,1,0.1,10.0,False
DOOR_07,door,H4,3.0,30.0,3,1,0.1,10.0,False
DOOR_14,door,O2,3.0,30.0,3,1,0.1,10.0,False
DOOR_19,door,T4,3.0,30.0,2,1,0.06666666666666667,6.666666666666667,False
C20,navigation,V3,5.0,50.0,0,0,0.0,0.0,False
C21,navigation,W3,4.0,40.0,0,0,0.0,0.0,False
C22,navigation,X3,4.0,40.0,0,0,0.0,0.0,False
C23,navigation,Y3,4.0,40.0,0,0,0.0,0.0,False
C24,navigation,Z3,4.0,40.0,0,0,0.0,0.0,False
C25,navigation,AA3,4.0,40.0,0,0,0.0,0.0,False
C26,navigation,AB3,3.0,30.0,0,0,0.0,0.0,False
C27,navigation,AC3,3.0,30.0,0,0,0.0,0.0,False
C28,navigation,AD3,3.0,30.0,0,0,0.0,0.0,False
C29,navigation,AE3,4.0,40.0,0,0,0.0,0.0,False
EXIT_D,exit,AE2.5,5.0,50.0,0,0,0.0,0.0,False
