room_id,classical_exit,classical_distance,classical_hops,classical_path,occupancy,congestion_aware_exit,congestion_aware_distance,congestion_aware_hops,congestion_penalty,combined_cost,congestion_aware_path,exit_changed,path_changed,extra_distance,extra_hops
R01,EXIT_A,3.0,3,START_R01 -> DOOR_01 -> C0 -> EXIT_A,17,EXIT_A,3.0,3,10.113,13.113,START_R01 -> DOOR_01 -> C0 -> EXIT_A,False,False,0.0,0
R02,EXIT_A,4.0,4,START_R02 -> DOOR_02 -> C1 -> C0 -> EXIT_A,13,EXIT_A,4.0,4,15.849222222222222,19.849222222222224,START_R02 -> DOOR_02 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R03,EXIT_A,5.0,5,START_R03 -> DOOR_03 -> C2 -> C1 -> C0 -> EXIT_A,21,EXIT_A,5.0,5,16.807,21.807000000000002,START_R03 -> DOOR_03 -> C2 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R04,EXIT_A,6.0,6,START_R04 -> DOOR_04 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,12,EXIT_A,6.0,6,29.143555555555558,35.14355555555556,START_R04 -> DOOR_04 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R05,EXIT_A,7.0,7,START_R05 -> DOOR_05 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,2,EXIT_A,7.0,7,33.476124999999996,40.476124999999996,START_R05 -> DOOR_05 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R06,EXIT_A,8.0,8,START_R06 -> DOOR_06 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,25,EXIT_B,8.0,8,20.19097222222222,28.19097222222222,START_R06 -> DOOR_06 -> C5 -> C6 -> C7 -> C8 -> C9 -> C10 -> EXIT_B,True,True,0.0,0
R07,EXIT_B,7.0,7,START_R07 -> DOOR_07 -> C6 -> C7 -> C8 -> C9 -> C10 -> EXIT_B,3,EXIT_A,9.0,9,32.247013888888894,41.247013888888894,START_R07 -> DOOR_07 -> C6 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,True,True,2.0,2
R08,EXIT_B,6.0,6,START_R08 -> DOOR_08 -> C7 -> C8 -> C9 -> C10 -> EXIT_B,22,EXIT_B,6.0,6,28.020027777777777,34.02002777777778,START_R08 -> DOOR_08 -> C7 -> C8 -> C9 -> C10 -> EXIT_B,False,False,0.0,0
R09,EXIT_B,5.0,5,START_R09 -> DOOR_09 -> C8 -> C9 -> C10 -> EXIT_B,10,EXIT_B,5.0,5,24.954680555555555,29.954680555555555,START_R09 -> DOOR_09 -> C8 -> C9 -> C10 -> EXIT_B,False,False,0.0,0
R10,EXIT_B,4.0,4,START_R10 -> DOOR_10 -> C9 -> C10 -> EXIT_B,9,EXIT_B,4.0,4,18.324000000000005,22.324000000000005,START_R10 -> DOOR_10 -> C9 -> C10 -> EXIT_B,False,False,0.0,0
R11,EXIT_B,3.0,3,START_R11 -> DOOR_11 -> C10 -> EXIT_B,5,EXIT_B,3.0,3,15.243388888888887,18.243388888888887,START_R11 -> DOOR_11 -> C10 -> EXIT_B,False,False,0.0,0
R12,EXIT_B,4.0,4,START_R12 -> DOOR_12 -> C11 -> C10 -> EXIT_B,6,EXIT_B,4.0,4,14.772000000000004,18.772000000000006,START_R12 -> DOOR_12 -> C11 -> C10 -> EXIT_B,False,False,0.0,0
R13,EXIT_B,5.0,5,START_R13 -> DOOR_13 -> C12 -> C11 -> C10 -> EXIT_B,9,EXIT_B,5.0,5,12.762,17.762,START_R13 -> DOOR_13 -> C12 -> C11 -> C10 -> EXIT_B,False,False,0.0,0
R14,EXIT_B,6.0,6,START_R14 -> DOOR_14 -> C13 -> C12 -> C11 -> C10 -> EXIT_B,3,EXIT_B,6.0,6,18.08,24.08,START_R14 -> DOOR_14 -> C13 -> C12 -> C11 -> C10 -> EXIT_B,False,False,0.0,0
R15,EXIT_B,7.0,7,START_R15 -> DOOR_15 -> C14 -> C13 -> C12 -> C11 -> C10 -> EXIT_B,24,EXIT_C,8.0,8,16.656000000000006,24.656000000000006,START_R15 -> DOOR_15 -> C14 -> C15 -> C16 -> C17 -> C18 -> C19 -> EXIT_C,True,True,1.0,1
R16,EXIT_C,7.0,7,START_R16 -> DOOR_16 -> C15 -> C16 -> C17 -> C18 -> C19 -> EXIT_C,3,EXIT_B,8.0,8,21.6665,29.6665,START_R16 -> DOOR_16 -> C15 -> C14 -> C13 -> C12 -> C11 -> C10 -> EXIT_B,True,True,1.0,1
R17,EXIT_C,6.0,6,START_R17 -> DOOR_17 -> C16 -> C17 -> C18 -> C19 -> EXIT_C,13,EXIT_C,6.0,6,17.08363888888889,23.08363888888889,START_R17 -> DOOR_17 -> C16 -> C17 -> C18 -> C19 -> EXIT_C,False,False,0.0,0
R18,EXIT_C,5.0,5,START_R18 -> DOOR_18 -> C17 -> C18 -> C19 -> EXIT_C,9,EXIT_C,5.0,5,15.976499999999998,20.976499999999998,START_R18 -> DOOR_18 -> C17 -> C18 -> C19 -> EXIT_C,False,False,0.0,0
R19,EXIT_C,4.0,4,START_R19 -> DOOR_19 -> C18 -> C19 -> EXIT_C,2,EXIT_C,4.0,4,12.862444444444444,16.862444444444442,START_R19 -> DOOR_19 -> C18 -> C19 -> EXIT_C,False,False,0.0,0
R20,EXIT_C,3.0,3,START_R20 -> DOOR_20 -> C19 -> EXIT_C,5,EXIT_C,3.0,3,5.653388888888889,8.65338888888889,START_R20 -> DOOR_20 -> C19 -> EXIT_C,False,False,0.0,0
