route_id,room_id,room_name,start_node,exit_node,occupancy,distance,edge_count,path,edge_ids
R01__EXIT_A,R01,Room 01,START_R01,EXIT_A,23,3.0,3,START_R01 -> DOOR_01 -> C0 -> EXIT_A,E021:START_R01--DOOR_01 | E022:DOOR_01--C0 | E017:C0--EXIT_A
R01__EXIT_B,R01,Room 01,START_R01,EXIT_B,23,8.0,8,START_R01 -> DOOR_01 -> C0 -> C1 -> C2 -> C3 -> C4 -> C5 -> EXIT_B,E021:START_R01--DOOR_01 | E022:DOOR_01--C0 | E001:C0--C1 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E018:C5--EXIT_B
R01__EXIT_C,R01,Room 01,START_R01,EXIT_C,23,9.0,9,START_R01 -> DOOR_01 -> C0 -> C15 -> C14 -> C13 -> C12 -> C11 -> C10 -> EXIT_C,E021:START_R01--DOOR_01 | E022:DOOR_01--C0 | E016:C15--C0 | E015:C14--C15 | E014:C13--C14 | E013:C12--C13 | E012:C11--C12 | E011:C10--C11 | E019:C10--EXIT_C
R01__EXIT_D,R01,Room 01,START_R01,EXIT_D,23,4.0,4,START_R01 -> DOOR_01 -> C0 -> C15 -> EXIT_D,E021:START_R01--DOOR_01 | E022:DOOR_01--C0 | E016:C15--C0 | E020:C15--EXIT_D
R02__EXIT_A,R02,Room 02,START_R02,EXIT_A,12,4.0,4,START_R02 -> DOOR_02 -> C1 -> C0 -> EXIT_A,E023:START_R02--DOOR_02 | E024:DOOR_02--C1 | E001:C0--C1 | E017:C0--EXIT_A
R02__EXIT_B,R02,Room 02,START_R02,EXIT_B,12,7.0,7,START_R02 -> DOOR_02 -> C1 -> C2 -> C3 -> C4 -> C5 -> EXIT_B,E023:START_R02--DOOR_02 | E024:DOOR_02--C1 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E018:C5--EXIT_B
R02__EXIT_C,R02,Room 02,START_R02,EXIT_C,12,10.0,10,START_R02 -> DOOR_02 -> C1 -> C0 -> C15 -> C14 -> C13 -> C12 -> C11 -> C10 -> EXIT_C,E023:START_R02--DOOR_02 | E024:DOOR_02--C1 | E001:C0--C1 | E016:C15--C0 | E015:C14--C15 | E014:C13--C14 | E013:C12--C13 | E012:C11--C12 | E011:C10--C11 | E019:C10--EXIT_C
R02__EXIT_D,R02,Room 02,START_R02,EXIT_D,12,5.0,5,START_R02 -> DOOR_02 -> C1 -> C0 -> C15 -> EXIT_D,E023:START_R02--DOOR_02 | E024:DOOR_02--C1 | E001:C0--C1 | E016:C15--C0 | E020:C15--EXIT_D
R03__EXIT_A,R03,Room 03,START_R03,EXIT_A,7,5.0,5,START_R03 -> DOOR_03 -> C2 -> C1 -> C0 -> EXIT_A,E025:START_R03--DOOR_03 | E026:DOOR_03--C2 | E002:C1--C2 | E001:C0--C1 | E017:C0--EXIT_A
R03__EXIT_B,R03,Room 03,START_R03,EXIT_B,7,6.0,6,START_R03 -> DOOR_03 -> C2 -> C3 -> C4 -> C5 -> EXIT_B,E025:START_R03--DOOR_03 | E026:DOOR_03--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E018:C5--EXIT_B
R03__EXIT_C,R03,Room 03,START_R03,EXIT_C,7,11.0,11,START_R03 -> DOOR_03 -> C2 -> C1 -> C0 -> C15 -> C14 -> C13 -> C12 -> C11 -> C10 -> EXIT_C,E025:START_R03--DOOR_03 | E026:DOOR_03--C2 | E002:C1--C2 | E001:C0--C1 | E016:C15--C0 | E015:C14--C15 | E014:C13--C14 | E013:C12--C13 | E012:C11--C12 | E011:C10--C11 | E019:C10--EXIT_C
R03__EXIT_D,R03,Room 03,START_R03,EXIT_D,7,6.0,6,START_R03 -> DOOR_03 -> C2 -> C1 -> C0 -> C15 -> EXIT_D,E025:START_R03--DOOR_03 | E026:DOOR_03--C2 | E002:C1--C2 | E001:C0--C1 | E016:C15--C0 | E020:C15--EXIT_D
R04__EXIT_A,R04,Room 04,START_R04,EXIT_A,10,6.0,6,START_R04 -> DOOR_04 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E027:START_R04--DOOR_04 | E028:DOOR_04--C3 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E017:C0--EXIT_A
R04__EXIT_B,R04,Room 04,START_R04,EXIT_B,10,5.0,5,START_R04 -> DOOR_04 -> C3 -> C4 -> C5 -> EXIT_B,E027:START_R04--DOOR_04 | E028:DOOR_04--C3 | E004:C3--C4 | E005:C4--C5 | E018:C5--EXIT_B
R04__EXIT_C,R04,Room 04,START_R04,EXIT_C,10,10.0,10,START_R04 -> DOOR_04 -> C3 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> C10 -> EXIT_C,E027:START_R04--DOOR_04 | E028:DOOR_04--C3 | E004:C3--C4 | E005:C4--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E010:C9--C10 | E019:C10--EXIT_C
R04__EXIT_D,R04,Room 04,START_R04,EXIT_D,10,7.0,7,START_R04 -> DOOR_04 -> C3 -> C2 -> C1 -> C0 -> C15 -> EXIT_D,E027:START_R04--DOOR_04 | E028:DOOR_04--C3 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E016:C15--C0 | E020:C15--EXIT_D
R05__EXIT_A,R05,Room 05,START_R05,EXIT_A,11,7.0,7,START_R05 -> DOOR_05 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E029:START_R05--DOOR_05 | E030:DOOR_05--C4 | E004:C3--C4 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E017:C0--EXIT_A
