node_id,node_type,grid_position,capacity_units,effective_capacity_people,occupants_using_node,rooms_using_node,utilization_ratio,utilization_percent,is_congested
C1,navigation,C3,2.0,20.0,91,5,4.55,455.0,True
C0,navigation,B3,3.0,30.0,116,6,3.8666666666666667,386.6666666666667,True
C10,navigation,L3,3.0,30.0,112,9,3.7333333333333334,373.3333333333333,True
C17,navigation,S3,2.0,20.0,57,3,2.85,285.0,True
C19,navigation,U3,3.0,30.0,83,5,2.7666666666666666,276.6666666666667,True
C18,navigation,T3,3.0,30.0,75,4,2.5,250.0,True
C2,navigation,D3,3.0,30.0,74,4,2.466666666666667,246.66666666666669,True
C3,navigation,E3,3.0,30.0,63,3,2.1,210.0,True
C4,navigation,F3,2.0,20.0,42,2,2.1,210.0,True
C12,navigation,N3,2.0,20.0,42,3,2.1,210.0,True
EXIT_C,exit,U2.5,4.0,40.0,83,5,2.075,207.50000000000003,True
C16,navigation,R3,2.0,20.0,39,2,1.95,195.0,True
EXIT_A,exit,B2.5,6.0,60.0,116,6,1.9333333333333333,193.33333333333334,True
EXIT_B,exit,L2.5,6.0,60.0,112,9,1.8666666666666667,186.66666666666666,True
C11,navigation,M3,3.0,30.0,55,4,1.8333333333333333,183.33333333333331,True
C13,navigation,O3,2.0,20.0,29,2,1.45,145.0,True
C9,navigation,K3,3.0,30.0,43,4,1.4333333333333333,143.33333333333334,True
DOOR_01,door,B4,2.0,20.0,25,1,1.25,125.0,True
DOOR_16,door,Q2,2.0,20.0,25,1,1.25,125.0,True
C8,navigation,J3,2.0,20.0,24,3,1.2,120.0,True
DOOR_04,door,E2,2.0,20.0,21,1,1.05,105.0,True
DOOR_05,door,F4,2.0,20.0,20,1,1.0,100.0,False
DOOR_18,door,S2,2.0,20.0,18,1,0.9,90.0,False
DOOR_19,door,T4,2.0,20.0,18,1,0.9,90.0,False
DOOR_02,door,C2,2.0,20.0,17,1,0.85,85.0,False
C15,navigation,Q3,3.0,30.0,25,1,0.8333333333333334,83.33333333333334,False
C7,navigation,I3,2.0,20.0,16,2,0.8,80.0,False
C5,navigation,G3,3.0,30.0,22,1,0.7333333333333333,73.33333333333333,False
DOOR_06,door,G2,3.0,30.0,22,1,0.7333333333333333,73.33333333333333,False
DOOR_11,door,L4,2.0,20.0,14,1,0.7,70.0,False
DOOR_17,door,R4,2.0,20.0,14,1,0.7,70.0,False
DOOR_13,door,N4,2.0,20.0,13,1,0.65,65.0,False
C14,navigation,P3,3.0,30.0,19,1,0.6333333333333333,63.33333333333333,False
DOOR_10,door,K2,3.0,30.0,19,1,0.6333333333333333,63.33333333333333,False
DOOR_15,door,P4,3.0,30.0,19,1,0.6333333333333333,63.33333333333333,False
DOOR_14,door,O2,2.0,20.0,10,1,0.5,50.0,False
DOOR_08,door,I2,2.0,20.0,9,1,0.45,45.0,False
DOOR_12,door,M2,3.0,30.0,13,1,0.43333333333333335,43.333333333333336,False
DOOR_09,door,J4,2.0,20.0,8,1,0.4,40.0,False
DOOR_03,door,D4,3.0,30.0,11,1,0.36666666666666664,36.666666666666664,False
DOOR_07,door,H4,2.0,20.0,7,1,0.35,35.0,False
DOOR_20,door,U2,3.0,30.0,8,1,0.26666666666666666,26.666666666666668,False
C6,navigation,H3,3.0,30.0,7,1,0.23333333333333334,23.333333333333332,False
C20,navigation,V3,4.0,40.0,0,0,0.0,0.0,False
C21,navigation,W3,4.0,40.0,0,0,0.0,0.0,False
C22,navigation,X3,3.0,30.0,0,0,0.0,0.0,False
C23,navigation,Y3,3.0,30.0,0,0,0.0,0.0,False
C24,navigation,Z3,3.0,30.0,0,0,0.0,0.0,False
C25,navigation,AA3,3.0,30.0,0,0,0.0,0.0,False
C26,navigation,AB3,3.0,30.0,0,0,0.0,0.0,False
C27,navigation,AC3,3.0,30.0,0,0,0.0,0.0,False
C28,navigation,AD3,3.0,30.0,0,0,0.0,0.0,False
C29,navigation,AE3,3.0,30.0,0,0,0.0,0.0,False
EXIT_D,exit,AE2.5,5.0,50.0,0,0,0.0,0.0,False
