node_id,node_type,grid_position,capacity_units,effective_capacity_people,occupants_using_node,rooms_using_node,utilization_ratio,utilization_percent,is_congested
C10,navigation,L3,3.0,30.0,138,10,4.6,459.99999999999994,True
C1,navigation,C3,2.0,20.0,69,4,3.45,345.0,True
C0,navigation,B3,3.0,30.0,94,5,3.1333333333333333,313.3333333333333,True
C17,navigation,S3,2.0,20.0,53,3,2.65,265.0,True
C19,navigation,U3,3.0,30.0,79,5,2.6333333333333333,263.3333333333333,True
C16,navigation,R3,2.0,20.0,49,3,2.45,245.00000000000003,True
C18,navigation,T3,3.0,30.0,71,4,2.3666666666666667,236.66666666666666,True
C8,navigation,J3,2.0,20.0,46,4,2.3,229.99999999999997,True
C12,navigation,N3,2.0,20.0,46,3,2.3,229.99999999999997,True
EXIT_B,exit,L2.5,6.0,60.0,138,10,2.3,229.99999999999997,True
C9,navigation,K3,3.0,30.0,65,5,2.1666666666666665,216.66666666666666,True
C13,navigation,O3,2.0,20.0,43,3,2.15,215.0,True
C11,navigation,M3,3.0,30.0,59,4,1.9666666666666666,196.66666666666666,True
C7,navigation,I3,2.0,20.0,38,3,1.9,190.0,True
C2,navigation,D3,3.0,30.0,52,3,1.7333333333333334,173.33333333333334,True
EXIT_C,exit,U2.5,4.0,40.0,69,4,1.725,172.5,True
C15,navigation,Q3,3.0,30.0,49,3,1.6333333333333333,163.33333333333334,True
EXIT_A,exit,B2.5,6.0,60.0,94,5,1.5666666666666667,156.66666666666666,True
C14,navigation,P3,3.0,30.0,43,3,1.4333333333333333,143.33333333333334,True
C3,navigation,E3,3.0,30.0,41,2,1.3666666666666667,136.66666666666666,True
DOOR_01,door,B4,2.0,20.0,25,1,1.25,125.0,True
DOOR_16,door,Q2,2.0,20.0,25,1,1.25,125.0,True
DOOR_04,door,E2,2.0,20.0,21,1,1.05,105.0,True
C4,navigation,F3,2.0,20.0,20,1,1.0,100.0,False
DOOR_05,door,F4,2.0,20.0,20,1,1.0,100.0,False
C6,navigation,H3,3.0,30.0,29,2,0.9666666666666667,96.66666666666667,False
DOOR_18,door,S2,2.0,20.0,18,1,0.9,90.0,False
DOOR_19,door,T4,2.0,20.0,18,1,0.9,90.0,False
DOOR_02,door,C2,2.0,20.0,17,1,0.85,85.0,False
C5,navigation,G3,3.0,30.0,22,1,0.7333333333333333,73.33333333333333,False
DOOR_06,door,G2,3.0,30.0,22,1,0.7333333333333333,73.33333333333333,False
DOOR_11,door,L4,2.0,20.0,14,1,0.7,70.0,False
DOOR_17,door,R4,2.0,20.0,14,1,0.7,70.0,False
DOOR_13,door,N4,2.0,20.0,13,1,0.65,65.0,False
DOOR_10,door,K2,3.0,30.0,19,1,0.6333333333333333,63.33333333333333,False
DOOR_15,door,P4,3.0,30.0,19,1,0.6333333333333333,63.33333333333333,False
DOOR_14,door,O2,2.0,20.0,10,1,0.5,50.0,False
DOOR_08,door,I2,2.0,20.0,9,1,0.45,45.0,False
DOOR_12,door,M2,3.0,30.0,13,1,0.43333333333333335,43.333333333333336,False
DOOR_09,door,J4,2.0,20.0,8,1,0.4,40.0,False
DOOR_03,door,D4,3.0,30.0,11,1,0.36666666666666664,36.666666666666664,False
DOOR_07,door,H4,2.0,20.0,7,1,0.35,35.0,False
C22,navigation,X3,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
C23,navigation,Y3,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
C24,navigation,Z3,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
C25,navigation,AA3,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
C26,navigation,AB3,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
C27,navigation,AC3,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
C28,navigation,AD3,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
C29,navigation,AE3,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
DOOR_20,door,U2,3.0,30.0,8,1,0.26666666666666666,26.666666666666668,False
C20,navigation,V3,4.0,40.0,10,1,0.25,25.0,False
C21,navigation,W3,4.0,40.0,10,1,0.25,25.0,False
EXIT_D,exit,AE2.5,5.0,50.0,10,1,0.2,20.0,False
