room_id,classical_exit,classical_distance,classical_hops,classical_path,occupancy,congestion_aware_exit,congestion_aware_distance,congestion_aware_hops,congestion_penalty,combined_cost,congestion_aware_path,exit_changed,path_changed,extra_distance,extra_hops
R01,EXIT_A,3.0,3,START_R01 -> DOOR_01 -> C0 -> EXIT_A,25,EXIT_A,3.0,3,12.152777777777779,15.152777777777779,START_R01 -> DOOR_01 -> C0 -> EXIT_A,False,False,0.0,0
R02,EXIT_A,4.0,4,START_R02 -> DOOR_02 -> C1 -> C0 -> EXIT_A,17,EXIT_A,4.0,4,35.481944444444444,39.481944444444444,START_R02 -> DOOR_02 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R03,EXIT_A,5.0,5,START_R03 -> DOOR_03 -> C2 -> C1 -> C0 -> EXIT_A,11,EXIT_A,5.0,5,45.474666666666664,50.474666666666664,START_R03 -> DOOR_03 -> C2 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R04,EXIT_A,6.0,6,START_R04 -> DOOR_04 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,21,EXIT_A,6.0,6,16.68338888888889,22.68338888888889,START_R04 -> DOOR_04 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R05,EXIT_A,7.0,7,START_R05 -> DOOR_05 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,20,EXIT_A,7.0,7,39.33977777777777,46.33977777777777,START_R05 -> DOOR_05 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R06,EXIT_A,8.0,8,START_R06 -> DOOR_06 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,22,EXIT_B,8.0,8,13.068,21.067999999999994,START_R06 -> DOOR_06 -> C5 -> C6 -> C7 -> C8 -> C9 -> C10 -> EXIT_B,True,True,0.0,0
R07,EXIT_B,7.0,7,START_R07 -> DOOR_07 -> C6 -> C7 -> C8 -> C9 -> C10 -> EXIT_B,7,EXIT_B,7.0,7,51.91047222222222,58.91047222222222,START_R07 -> DOOR_07 -> C6 -> C7 -> C8 -> C9 -> C10 -> EXIT_B,False,False,0.0,0
R08,EXIT_B,6.0,6,START_R08 -> DOOR_08 -> C7 -> C8 -> C9 -> C10 -> EXIT_B,9,EXIT_B,6.0,6,35.775125,41.775125,START_R08 -> DOOR_08 -> C7 -> C8 -> C9 -> C10 -> EXIT_B,False,False,0.0,0
R09,EXIT_B,5.0,5,START_R09 -> DOOR_09 -> C8 -> C9 -> C10 -> EXIT_B,8,EXIT_B,5.0,5,38.544777777777774,43.544777777777774,START_R09 -> DOOR_09 -> C8 -> C9 -> C10 -> EXIT_B,False,False,0.0,0
R10,EXIT_B,4.0,4,START_R10 -> DOOR_10 -> C9 -> C10 -> EXIT_B,19,EXIT_B,4.0,4,11.598958333333332,15.598958333333332,START_R10 -> DOOR_10 -> C9 -> C10 -> EXIT_B,False,False,0.0,0
R11,EXIT_B,3.0,3,START_R11 -> DOOR_11 -> C10 -> EXIT_B,14,EXIT_B,3.0,3,11.144444444444446,14.144444444444446,START_R11 -> DOOR_11 -> C10 -> EXIT_B,False,False,0.0,0
R12,EXIT_B,4.0,4,START_R12 -> DOOR_12 -> C11 -> C10 -> EXIT_B,13,EXIT_B,4.0,4,27.80138888888889,31.801388888888887,START_R12 -> DOOR_12 -> C11 -> C10 -> EXIT_B,False,False,0.0,0
R13,EXIT_B,5.0,5,START_R13 -> DOOR_13 -> C12 -> C11 -> C10 -> EXIT_B,13,EXIT_B,5.0,5,52.19583333333334,57.19583333333334,START_R13 -> DOOR_13 -> C12 -> C11 -> C10 -> EXIT_B,False,False,0.0,0
R14,EXIT_B,6.0,6,START_R14 -> DOOR_14 -> C13 -> C12 -> C11 -> C10 -> EXIT_B,10,EXIT_D,19.0,19,53.83373611111113,72.83373611111112,START_R14 -> DOOR_14 -> C13 -> C14 -> C15 -> C16 -> C17 -> C18 -> C19 -> C20 -> C21 -> C22 -> C23 -> C24 -> C25 -> C26 -> C27 -> C28 -> C29 -> EXIT_D,True,True,13.0,13
R15,EXIT_B,7.0,7,START_R15 -> DOOR_15 -> C14 -> C13 -> C12 -> C11 -> C10 -> EXIT_B,19,EXIT_B,7.0,7,16.15590277777778,23.15590277777778,START_R15 -> DOOR_15 -> C14 -> C13 -> C12 -> C11 -> C10 -> EXIT_B,False,False,0.0,0
R16,EXIT_C,7.0,7,START_R16 -> DOOR_16 -> C15 -> C16 -> C17 -> C18 -> C19 -> EXIT_C,25,EXIT_C,7.0,7,21.163194444444446,28.163194444444443,START_R16 -> DOOR_16 -> C15 -> C16 -> C17 -> C18 -> C19 -> EXIT_C,False,False,0.0,0
R17,EXIT_C,6.0,6,START_R17 -> DOOR_17 -> C16 -> C17 -> C18 -> C19 -> EXIT_C,14,EXIT_B,9.0,9,41.21319444444444,50.21319444444445,START_R17 -> DOOR_17 -> C16 -> C15 -> C14 -> C13 -> C12 -> C11 -> C10 -> EXIT_B,True,True,3.0,3
R18,EXIT_C,5.0,5,START_R18 -> DOOR_18 -> C17 -> C18 -> C19 -> EXIT_C,18,EXIT_C,5.0,5,25.598347222222223,30.598347222222223,START_R18 -> DOOR_18 -> C17 -> C18 -> C19 -> EXIT_C,False,False,0.0,0
R19,EXIT_C,4.0,4,START_R19 -> DOOR_19 -> C18 -> C19 -> EXIT_C,18,EXIT_C,4.0,4,24.920125,28.920125,START_R19 -> DOOR_19 -> C18 -> C19 -> EXIT_C,False,False,0.0,0
R20,EXIT_C,3.0,3,START_R20 -> DOOR_20 -> C19 -> EXIT_C,8,EXIT_C,3.0,3,15.589236111111113,18.589236111111113,START_R20 -> DOOR_20 -> C19 -> EXIT_C,False,False,0.0,0
