room_id,room_name,start_node,occupancy,selected_exit,distance,congestion_penalty,combined_cost,hops,path
R01,Room 01,START_R01,25,EXIT_A,3.0,12.152777777777779,15.152777777777779,3,START_R01 -> DOOR_01 -> C0 -> EXIT_A
R02,Room 02,START_R02,17,EXIT_A,4.0,35.481944444444444,39.481944444444444,4,START_R02 -> DOOR_02 -> C1 -> C0 -> EXIT_A
R03,Room 03,START_R03,11,EXIT_A,5.0,45.474666666666664,50.474666666666664,5,START_R03 -> DOOR_03 -> C2 -> C1 -> C0 -> EXIT_A
R04,Room 04,START_R04,21,EXIT_A,6.0,16.68338888888889,22.68338888888889,6,START_R04 -> DOOR_04 -> C3 -> C2 -> C1 -> C0 -> EXIT_A
R05,Room 05,START_R05,20,EXIT_A,7.0,39.33977777777777,46.33977777777777,7,START_R05 -> DOOR_05 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A
R06,Room 06,START_R06,22,EXIT_B,8.0,13.068,21.067999999999994,8,START_R06 -> DOOR_06 -> C5 -> C6 -> C7 -> C8 -> C9 -> C10 -> EXIT_B
R07,Room 07,START_R07,7,EXIT_B,7.0,51.91047222222222,58.91047222222222,7,START_R07 -> DOOR_07 -> C6 -> C7 -> C8 -> C9 -> C10 -> EXIT_B
R08,Room 08,START_R08,9,EXIT_B,6.0,35.775125,41.775125,6,START_R08 -> DOOR_08 -> C7 -> C8 -> C9 -> C10 -> EXIT_B
R09,Room 09,START_R09,8,EXIT_B,5.0,38.544777777777774,43.544777777777774,5,START_R09 -> DOOR_09 -> C8 -> C9 -> C10 -> EXIT_B
R10,Room 10,START_R10,19,EXIT_B,4.0,11.598958333333332,15.598958333333332,4,START_R10 -> DOOR_10 -> C9 -> C10 -> EXIT_B
R11,Room 11,START_R11,14,EXIT_B,3.0,11.144444444444446,14.144444444444446,3,START_R11 -> DOOR_11 -> C10 -> EXIT_B
R12,Room 12,START_R12,13,EXIT_B,4.0,27.80138888888889,31.801388888888887,4,START_R12 -> DOOR_12 -> C11 -> C10 -> EXIT_B
R13,Room 13,START_R13,13,EXIT_B,5.0,52.19583333333334,57.19583333333334,5,START_R13 -> DOOR_13 -> C12 -> C11 -> C10 -> EXIT_B
R14,Room 14,START_R14,10,EXIT_D,19.0,53.83373611111113,72.83373611111112,19,START_R14 -> DOOR_14 -> C13 -> C14 -> C15 -> C16 -> C17 -> C18 -> C19 -> C20 -> C21 -> C22 -> C23 -> C24 -> C25 -> C26 -> C27 -> C28 -> C29 -> EXIT_D
R15,Room 15,START_R15,19,EXIT_B,7.0,16.15590277777778,23.15590277777778,7,START_R15 -> DOOR_15 -> C14 -> C13 -> C12 -> C11 -> C10 -> EXIT_B
R16,Room 16,START_R16,25,EXIT_C,7.0,21.163194444444446,28.163194444444443,7,START_R16 -> DOOR_16 -> C15 -> C16 -> C17 -> C18 -> C19 -> EXIT_C
R17,Room 17,START_R17,14,EXIT_B,9.0,41.21319444444444,50.21319444444445,9,START_R17 -> DOOR_17 -> C16 -> C15 -> C14 -> C13 -> C12 -> C11 -> C10 -> EXIT_B
R18,Room 18,START_R18,18,EXIT_C,5.0,25.598347222222223,30.598347222222223,5,START_R18 -> DOOR_18 -> C17 -> C18 -> C19 -> EXIT_C
R19,Room 19,START_R19,18,EXIT_C,4.0,24.920125,28.920125,4,START_R19 -> DOOR_19 -> C18 -> C19 -> EXIT_C
R20,Room 20,START_R20,8,EXIT_C,3.0,15.589236111111113,18.589236111111113,3,START_R20 -> DOOR_20 -> C19 -> EXIT_C
