route_id,room_id,room_name,start_node,exit_node,occupancy,distance,edge_count,path,edge_ids
R01__EXIT_A,R01,Room 01,START_R01,EXIT_A,15,5.0,5,START_R01 -> DOOR_01 -> B1_0 -> C1 -> C0 -> EXIT_A,E011:START_R01--DOOR_01 | E012:DOOR_01--B1_0 | E010:C1--B1_0 | E001:C0--C1 | E102:C0--EXIT_A
R01__EXIT_B,R01,Room 01,START_R01,EXIT_B,15,12.0,12,START_R01 -> DOOR_01 -> B1_0 -> C1 -> C2 -> C3 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> EXIT_B,E011:START_R01--DOOR_01 | E012:DOOR_01--B1_0 | E010:C1--B1_0 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E103:C9--EXIT_B
R01__EXIT_C,R01,Room 01,START_R01,EXIT_C,15,4.0,4,START_R01 -> DOOR_01 -> B1_0 -> C1 -> EXIT_C,E011:START_R01--DOOR_01 | E012:DOOR_01--B1_0 | E010:C1--B1_0 | E104:C1--EXIT_C
R01__EXIT_D,R01,Room 01,START_R01,EXIT_D,15,5.0,5,START_R01 -> DOOR_01 -> B1_0 -> C1 -> C2 -> EXIT_D,E011:START_R01--DOOR_01 | E012:DOOR_01--B1_0 | E010:C1--B1_0 | E002:C1--C2 | E105:C2--EXIT_D
R01__EXIT_E,R01,Room 01,START_R01,EXIT_E,15,6.0,6,START_R01 -> DOOR_01 -> B1_0 -> C1 -> C2 -> C3 -> EXIT_E,E011:START_R01--DOOR_01 | E012:DOOR_01--B1_0 | E010:C1--B1_0 | E002:C1--C2 | E003:C2--C3 | E106:C3--EXIT_E
R01__EXIT_F,R01,Room 01,START_R01,EXIT_F,15,7.0,7,START_R01 -> DOOR_01 -> B1_0 -> C1 -> C2 -> C3 -> C4 -> EXIT_F,E011:START_R01--DOOR_01 | E012:DOOR_01--B1_0 | E010:C1--B1_0 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E107:C4--EXIT_F
R02__EXIT_A,R02,Room 02,START_R02,EXIT_A,13,6.0,6,START_R02 -> DOOR_02 -> B1_1 -> B1_0 -> C1 -> C0 -> EXIT_A,E014:START_R02--DOOR_02 | E015:DOOR_02--B1_1 | E013:B1_0--B1_1 | E010:C1--B1_0 | E001:C0--C1 | E102:C0--EXIT_A
R02__EXIT_B,R02,Room 02,START_R02,EXIT_B,13,13.0,13,START_R02 -> DOOR_02 -> B1_1 -> B1_0 -> C1 -> C2 -> C3 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> EXIT_B,E014:START_R02--DOOR_02 | E015:DOOR_02--B1_1 | E013:B1_0--B1_1 | E010:C1--B1_0 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E103:C9--EXIT_B
R02__EXIT_C,R02,Room 02,START_R02,EXIT_C,13,5.0,5,START_R02 -> DOOR_02 -> B1_1 -> B1_0 -> C1 -> EXIT_C,E014:START_R02--DOOR_02 | E015:DOOR_02--B1_1 | E013:B1_0--B1_1 | E010:C1--B1_0 | E104:C1--EXIT_C
R02__EXIT_D,R02,Room 02,START_R02,EXIT_D,13,6.0,6,START_R02 -> DOOR_02 -> B1_1 -> B1_0 -> C1 -> C2 -> EXIT_D,E014:START_R02--DOOR_02 | E015:DOOR_02--B1_1 | E013:B1_0--B1_1 | E010:C1--B1_0 | E002:C1--C2 | E105:C2--EXIT_D
