node_id,node_type,grid_position,capacity_units,effective_capacity_people,occupants_using_node,rooms_using_node,utilization_ratio,utilization_percent,is_congested
C0,navigation,B_A3,2.0,20.0,91,6,4.55,455.0,True
C14,navigation,F_A9,2.0,20.0,68,6,3.4,340.0,True
C9,navigation,H_A6,2.0,20.0,67,6,3.35,335.0,True
C3,navigation,E_A3,2.0,20.0,49,3,2.45,245.00000000000003,True
C5,navigation,G_A3,3.0,30.0,73,6,2.433333333333333,243.33333333333331,True
C1,navigation,C_A3,2.0,20.0,48,4,2.4,240.0,True
C18,navigation,B_A9,3.0,30.0,68,5,2.2666666666666666,226.66666666666666,True
C13,navigation,G_A9,2.0,20.0,41,3,2.05,204.99999999999997,True
C2,navigation,D_A3,2.0,20.0,38,3,1.9,190.0,True
C23,navigation,B_A4,3.0,30.0,56,4,1.8666666666666667,186.66666666666666,True
C4,navigation,F_A3,3.0,30.0,55,4,1.8333333333333333,183.33333333333331,True
EELBOW_EXIT_B,navigation,H3,4.0,40.0,69,5,1.725,172.5,True
EXIT_B,exit,H4,4.0,40.0,69,5,1.725,172.5,True
C12,navigation,H_A9,2.0,20.0,29,2,1.45,145.0,True
C17,navigation,C_A9,2.0,20.0,29,2,1.45,145.0,True
EELBOW_EXIT_F,navigation,C4,4.0,40.0,56,4,1.4,140.0,True
C8,navigation,H_A5,3.0,30.0,41,4,1.3666666666666667,136.66666666666666,True
EELBOW_EXIT_E,navigation,C9,5.0,50.0,68,5,1.36,136.0,True
C15,navigation,E_A9,2.0,20.0,27,3,1.35,135.0,True
EELBOW_EXIT_A,navigation,C3,5.0,50.0,67,5,1.34,134.0,True
EXIT_A,exit,C4,5.0,50.0,67,5,1.34,134.0,True
EELBOW_EXIT_C,navigation,I6,5.0,50.0,67,6,1.34,134.0,True
EXIT_C,exit,I7,5.0,50.0,67,6,1.34,134.0,True
C7,navigation,H_A4,3.0,30.0,39,3,1.3,130.0,True
DOOR_02,door,C2,2.0,20.0,25,1,1.25,125.0,True
ELBOW_R02,navigation,C3,2.0,20.0,25,1,1.25,125.0,True
DOOR_25,door,B2,2.0,20.0,24,1,1.2,120.0,True
ELBOW_R25,navigation,B3,2.0,20.0,24,1,1.2,120.0,True
DOOR_27,door,D2,2.0,20.0,24,1,1.2,120.0,True
ELBOW_R27,navigation,D3,2.0,20.0,24,1,1.2,120.0,True
EELBOW_EXIT_D,navigation,G9,5.0,50.0,58,5,1.16,115.99999999999999,True
EXIT_D,exit,G10,5.0,50.0,58,5,1.16,115.99999999999999,True
C22,navigation,B_A5,2.0,20.0,23,2,1.15,114.99999999999999,True
DOOR_07,door,H2,2.0,20.0,23,1,1.15,114.99999999999999,True
ELBOW_R07,navigation,H3,2.0,20.0,23,1,1.15,114.99999999999999,True
DOOR_19,door,B8,2.0,20.0,23,1,1.15,114.99999999999999,True
ELBOW_R19,navigation,B9,2.0,20.0,23,1,1.15,114.99999999999999,True
EXIT_E,exit,C10,6.0,60.0,68,5,1.1333333333333333,113.33333333333333,True
DOOR_04,door,E2,2.0,20.0,21,1,1.05,105.0,True
DOOR_11,door,H6,2.0,20.0,20,1,1.0,100.0,False
ELBOW_R11,navigation,H7,2.0,20.0,20,1,1.0,100.0,False
DOOR_01,door,B2,2.0,20.0,19,1,0.95,95.0,False
ELBOW_R01,navigation,B3,2.0,20.0,19,1,0.95,95.0,False
DOOR_18,door,C8,2.0,20.0,19,1,0.95,95.0,False
ELBOW_R18,navigation,C9,2.0,20.0,19,1,0.95,95.0,False
EXIT_F,exit,C5,6.0,60.0,56,4,0.9333333333333333,93.33333333333333,False
C6,navigation,H_A3,3.0,30.0,27,2,0.9,90.0,False
DOOR_23,door,B4,2.0,20.0,16,1,0.8,80.0,False
ELBOW_R23,navigation,B5,2.0,20.0,16,1,0.8,80.0,False
DOOR_16,door,E8,2.0,20.0,15,1,0.75,75.0,False
ELBOW_R16,navigation,E9,2.0,20.0,15,1,0.75,75.0,False
ELBOW_R04,navigation,E3,3.0,30.0,21,1,0.7,70.0,False
C10,navigation,H_A7,3.0,30.0,20,1,0.6666666666666666,66.66666666666666,False
C16,navigation,D_A9,2.0,20.0,12,2,0.6,60.0,False
ELBOW_R13,navigation,H9,2.0,20.0,12,1,0.6,60.0,False
ELBOW_R14,navigation,G9,2.0,20.0,12,1,0.6,60.0,False
C11,navigation,H_A8,3.0,30.0,17,1,0.5666666666666667,56.666666666666664,False
DOOR_12,door,H7,3.0,30.0,17,1,0.5666666666666667,56.666666666666664,False
ELBOW_R12,navigation,H8,3.0,30.0,17,1,0.5666666666666667,56.666666666666664,False
C19,navigation,B_A8,3.0,30.0,16,2,0.5333333333333333,53.333333333333336,False
DOOR_03,door,D2,2.0,20.0,10,1,0.5,50.0,False
ELBOW_R03,navigation,D3,2.0,20.0,10,1,0.5,50.0,False
DOOR_15,door,F8,2.0,20.0,10,1,0.5,50.0,False
ELBOW_R15,navigation,F9,2.0,20.0,10,1,0.5,50.0,False
DOOR_20,door,B7,2.0,20.0,10,1,0.5,50.0,False
ELBOW_R20,navigation,B8,2.0,20.0,10,1,0.5,50.0,False
DOOR_06,door,G2,2.0,20.0,9,1,0.45,45.0,False
ELBOW_R06,navigation,G3,2.0,20.0,9,1,0.45,45.0,False
DOOR_24,door,B3,2.0,20.0,9,1,0.45,45.0,False
DOOR_26,door,C2,2.0,20.0,9,1,0.45,45.0,False
ELBOW_R26,navigation,C3,2.0,20.0,9,1,0.45,45.0,False
DOOR_30,door,G2,2.0,20.0,9,1,0.45,45.0,False
DOOR_08,door,H3,3.0,30.0,12,1,0.4,40.0,False
ELBOW_R08,navigation,H4,3.0,30.0,12,1,0.4,40.0,False
DOOR_13,door,H8,3.0,30.0,12,1,0.4,40.0,False
DOOR_14,door,G8,3.0,30.0,12,1,0.4,40.0,False
C21,navigation,B_A6,2.0,20.0,7,1,0.35,35.0,False
DOOR_22,door,B5,2.0,20.0,7,1,0.35,35.0,False
ELBOW_R22,navigation,B6,2.0,20.0,7,1,0.35,35.0,False
C20,navigation,B_A7,2.0,20.0,6,1,0.3,30.0,False
ELBOW_R10,navigation,H6,2.0,20.0,6,1,0.3,30.0,False
DOOR_21,door,B6,2.0,20.0,6,1,0.3,30.0,False
ELBOW_R21,navigation,B7,2.0,20.0,6,1,0.3,30.0,False
ELBOW_R24,navigation,B4,3.0,30.0,9,1,0.3,30.0,False
ELBOW_R30,navigation,G3,3.0,30.0,9,1,0.3,30.0,False
DOOR_05,door,F2,3.0,30.0,6,1,0.2,20.0,False
ELBOW_R05,navigation,F3,3.0,30.0,6,1,0.2,20.0,False
DOOR_10,door,H5,3.0,30.0,6,1,0.2,20.0,False
DOOR_28,door,E2,2.0,20.0,4,1,0.2,20.0,False
ELBOW_R28,navigation,E3,2.0,20.0,4,1,0.2,20.0,False
DOOR_29,door,F2,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
ELBOW_R29,navigation,F3,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
DOOR_17,door,D8,2.0,20.0,2,1,0.1,10.0,False
ELBOW_R17,navigation,D9,2.0,20.0,2,1,0.1,10.0,False
DOOR_09,door,H4,3.0,30.0,2,1,0.06666666666666667,6.666666666666667,False
ELBOW_R09,navigation,H5,3.0,30.0,2,1,0.06666666666666667,6.666666666666667,False
