route_id,room_id,room_name,start_node,exit_node,occupancy,distance,edge_count,path,edge_ids
R01__EXIT_A,R01,Room 01,START_R01,EXIT_A,19,5.0,5,START_R01 -> DOOR_01 -> ELBOW_R01 -> C0 -> EELBOW_EXIT_A -> EXIT_A,E037:START_R01--DOOR_01 | E038:DOOR_01--ELBOW_R01 | E039:ELBOW_R01--C0 | E025:C0--EELBOW_EXIT_A | E026:EELBOW_EXIT_A--EXIT_A
R01__EXIT_B,R01,Room 01,START_R01,EXIT_B,19,10.0,10,START_R01 -> DOOR_01 -> ELBOW_R01 -> C0 -> C1 -> C2 -> C3 -> C4 -> C5 -> EELBOW_EXIT_B -> EXIT_B,E037:START_R01--DOOR_01 | E038:DOOR_01--ELBOW_R01 | E039:ELBOW_R01--C0 | E001:C0--C1 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E027:C5--EELBOW_EXIT_B | E028:EELBOW_EXIT_B--EXIT_B
R01__EXIT_C,R01,Room 01,START_R01,EXIT_C,19,14.0,14,START_R01 -> DOOR_01 -> ELBOW_R01 -> C0 -> C1 -> C2 -> C3 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> EELBOW_EXIT_C -> EXIT_C,E037:START_R01--DOOR_01 | E038:DOOR_01--ELBOW_R01 | E039:ELBOW_R01--C0 | E001:C0--C1 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E029:C9--EELBOW_EXIT_C | E030:EELBOW_EXIT_C--EXIT_C
R01__EXIT_D,R01,Room 01,START_R01,EXIT_D,19,15.0,15,START_R01 -> DOOR_01 -> ELBOW_R01 -> C0 -> C23 -> C22 -> C21 -> C20 -> C19 -> C18 -> C17 -> C16 -> C15 -> C14 -> EELBOW_EXIT_D -> EXIT_D,E037:START_R01--DOOR_01 | E038:DOOR_01--ELBOW_R01 | E039:ELBOW_R01--C0 | E024:C23--C0 | E023:C22--C23 | E022:C21--C22 | E021:C20--C21 | E020:C19--C20 | E019:C18--C19 | E018:C17--C18 | E017:C16--C17 | E016:C15--C16 | E015:C14--C15 | E031:C14--EELBOW_EXIT_D | E032:EELBOW_EXIT_D--EXIT_D
R01__EXIT_E,R01,Room 01,START_R01,EXIT_E,19,11.0,11,START_R01 -> DOOR_01 -> ELBOW_R01 -> C0 -> C23 -> C22 -> C21 -> C20 -> C19 -> C18 -> EELBOW_EXIT_E -> EXIT_E,E037:START_R01--DOOR_01 | E038:DOOR_01--ELBOW_R01 | E039:ELBOW_R01--C0 | E024:C23--C0 | E023:C22--C23 | E022:C21--C22 | E021:C20--C21 | E020:C19--C20 | E019:C18--C19 | E033:C18--EELBOW_EXIT_E | E034:EELBOW_EXIT_E--EXIT_E
R01__EXIT_F,R01,Room 01,START_R01,EXIT_F,19,6.0,6,START_R01 -> DOOR_01 -> ELBOW_R01 -> C0 -> C23 -> EELBOW_EXIT_F -> EXIT_F,E037:START_R01--DOOR_01 | E038:DOOR_01--ELBOW_R01 | E039:ELBOW_R01--C0 | E024:C23--C0 | E035:C23--EELBOW_EXIT_F | E036:EELBOW_EXIT_F--EXIT_F
R02__EXIT_A,R02,Room 02,START_R02,EXIT_A,25,6.0,6,START_R02 -> DOOR_02 -> ELBOW_R02 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A,E040:START_R02--DOOR_02 | E041:DOOR_02--ELBOW_R02 | E042:ELBOW_R02--C1 | E001:C0--C1 | E025:C0--EELBOW_EXIT_A | E026:EELBOW_EXIT_A--EXIT_A
R02__EXIT_B,R02,Room 02,START_R02,EXIT_B,25,9.0,9,START_R02 -> DOOR_02 -> ELBOW_R02 -> C1 -> C2 -> C3 -> C4 -> C5 -> EELBOW_EXIT_B -> EXIT_B,E040:START_R02--DOOR_02 | E041:DOOR_02--ELBOW_R02 | E042:ELBOW_R02--C1 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E027:C5--EELBOW_EXIT_B | E028:EELBOW_EXIT_B--EXIT_B
R02__EXIT_C,R02,Room 02,START_R02,EXIT_C,25,13.0,13,START_R02 -> DOOR_02 -> ELBOW_R02 -> C1 -> C2 -> C3 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> EELBOW_EXIT_C -> EXIT_C,E040:START_R02--DOOR_02 | E041:DOOR_02--ELBOW_R02 | E042:ELBOW_R02--C1 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E029:C9--EELBOW_EXIT_C | E030:EELBOW_EXIT_C--EXIT_C
R02__EXIT_D,R02,Room 02,START_R02,EXIT_D,25,16.0,16,START_R02 -> DOOR_02 -> ELBOW_R02 -> C1 -> C0 -> C23 -> C22 -> C21 -> C20 -> C19 -> C18 -> C17 -> C16 -> C15 -> C14 -> EELBOW_EXIT_D -> EXIT_D,E040:START_R02--DOOR_02 | E041:DOOR_02--ELBOW_R02 | E042:ELBOW_R02--C1 | E001:C0--C1 | E024:C23--C0 | E023:C22--C23 | E022:C21--C22 | E021:C20--C21 | E020:C19--C20 | E019:C18--C19 | E018:C17--C18 | E017:C16--C17 | E016:C15--C16 | E015:C14--C15 | E031:C14--EELBOW_EXIT_D | E032:EELBOW_EXIT_D--EXIT_D
