room_id,classical_exit,classical_distance,classical_hops,classical_path,occupancy,congestion_aware_exit,congestion_aware_distance,congestion_aware_hops,congestion_penalty,combined_cost,congestion_aware_path,exit_changed,path_changed,extra_distance,extra_hops
R01,EXIT_A,5.0,5,START_R01 -> DOOR_01 -> ELBOW_R01 -> C0 -> EELBOW_EXIT_A -> EXIT_A,19,EXIT_A,5.0,5,20.09838888888889,25.09838888888889,START_R01 -> DOOR_01 -> ELBOW_R01 -> C0 -> EELBOW_EXIT_A -> EXIT_A,False,False,0.0,0
R02,EXIT_A,6.0,6,START_R02 -> DOOR_02 -> ELBOW_R02 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A,25,EXIT_A,6.0,6,24.6875,30.6875,START_R02 -> DOOR_02 -> ELBOW_R02 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A,False,False,0.0,0
R03,EXIT_A,7.0,7,START_R03 -> DOOR_03 -> ELBOW_R03 -> C2 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A,10,EXIT_A,7.0,7,20.29866666666667,27.29866666666667,START_R03 -> DOOR_03 -> ELBOW_R03 -> C2 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A,False,False,0.0,0
R04,EXIT_B,7.0,7,START_R04 -> DOOR_04 -> ELBOW_R04 -> C3 -> C4 -> C5 -> EELBOW_EXIT_B -> EXIT_B,21,EXIT_B,7.0,7,40.646875,47.646875,START_R04 -> DOOR_04 -> ELBOW_R04 -> C3 -> C4 -> C5 -> EELBOW_EXIT_B -> EXIT_B,False,False,0.0,0
R05,EXIT_B,6.0,6,START_R05 -> DOOR_05 -> ELBOW_R05 -> C4 -> C5 -> EELBOW_EXIT_B -> EXIT_B,6,EXIT_B,6.0,6,44.806250000000006,50.806250000000006,START_R05 -> DOOR_05 -> ELBOW_R05 -> C4 -> C5 -> EELBOW_EXIT_B -> EXIT_B,False,False,0.0,0
R06,EXIT_B,5.0,5,START_R06 -> DOOR_06 -> ELBOW_R06 -> C5 -> EELBOW_EXIT_B -> EXIT_B,9,EXIT_B,5.0,5,20.137500000000003,25.137500000000003,START_R06 -> DOOR_06 -> ELBOW_R06 -> C5 -> EELBOW_EXIT_B -> EXIT_B,False,False,0.0,0
R07,EXIT_B,6.0,6,START_R07 -> DOOR_07 -> ELBOW_R07 -> C6 -> C5 -> EELBOW_EXIT_B -> EXIT_B,23,EXIT_C,8.0,8,18.970527777777775,26.970527777777775,START_R07 -> DOOR_07 -> ELBOW_R07 -> C6 -> C7 -> C8 -> C9 -> EELBOW_EXIT_C -> EXIT_C,True,True,2.0,2
R08,EXIT_B,7.0,7,START_R08 -> DOOR_08 -> ELBOW_R08 -> C7 -> C6 -> C5 -> EELBOW_EXIT_B -> EXIT_B,12,EXIT_C,7.0,7,22.156250000000004,29.156250000000004,START_R08 -> DOOR_08 -> ELBOW_R08 -> C7 -> C8 -> C9 -> EELBOW_EXIT_C -> EXIT_C,True,True,0.0,0
R09,EXIT_C,6.0,6,START_R09 -> DOOR_09 -> ELBOW_R09 -> C8 -> C9 -> EELBOW_EXIT_C -> EXIT_C,2,EXIT_C,6.0,6,23.27579166666667,29.27579166666667,START_R09 -> DOOR_09 -> ELBOW_R09 -> C8 -> C9 -> EELBOW_EXIT_C -> EXIT_C,False,False,0.0,0
R10,EXIT_C,5.0,5,START_R10 -> DOOR_10 -> ELBOW_R10 -> C9 -> EELBOW_EXIT_C -> EXIT_C,6,EXIT_C,5.0,5,15.734,20.734,START_R10 -> DOOR_10 -> ELBOW_R10 -> C9 -> EELBOW_EXIT_C -> EXIT_C,False,False,0.0,0
R11,EXIT_C,6.0,6,START_R11 -> DOOR_11 -> ELBOW_R11 -> C10 -> C9 -> EELBOW_EXIT_C -> EXIT_C,20,EXIT_C,6.0,6,17.640444444444444,23.640444444444444,START_R11 -> DOOR_11 -> ELBOW_R11 -> C10 -> C9 -> EELBOW_EXIT_C -> EXIT_C,False,False,0.0,0
R12,EXIT_C,7.0,7,START_R12 -> DOOR_12 -> ELBOW_R12 -> C11 -> C10 -> C9 -> EELBOW_EXIT_C -> EXIT_C,17,EXIT_D,8.0,8,8.73422222222222,16.73422222222222,START_R12 -> DOOR_12 -> ELBOW_R12 -> C11 -> C12 -> C13 -> C14 -> EELBOW_EXIT_D -> EXIT_D,True,True,1.0,1
R13,EXIT_D,7.0,7,START_R13 -> DOOR_13 -> ELBOW_R13 -> C12 -> C13 -> C14 -> EELBOW_EXIT_D -> EXIT_D,12,EXIT_D,7.0,7,17.498222222222225,24.498222222222225,START_R13 -> DOOR_13 -> ELBOW_R13 -> C12 -> C13 -> C14 -> EELBOW_EXIT_D -> EXIT_D,False,False,0.0,0
R14,EXIT_D,6.0,6,START_R14 -> DOOR_14 -> ELBOW_R14 -> C13 -> C14 -> EELBOW_EXIT_D -> EXIT_D,12,EXIT_D,6.0,6,19.306,25.306000000000004,START_R14 -> DOOR_14 -> ELBOW_R14 -> C13 -> C14 -> EELBOW_EXIT_D -> EXIT_D,False,False,0.0,0
R15,EXIT_D,5.0,5,START_R15 -> DOOR_15 -> ELBOW_R15 -> C14 -> EELBOW_EXIT_D -> EXIT_D,10,EXIT_E,9.0,9,16.019166666666667,25.019166666666667,START_R15 -> DOOR_15 -> ELBOW_R15 -> C14 -> C15 -> C16 -> C17 -> C18 -> EELBOW_EXIT_E -> EXIT_E,True,True,4.0,4
R16,EXIT_D,6.0,6,START_R16 -> DOOR_16 -> ELBOW_R16 -> C15 -> C14 -> EELBOW_EXIT_D -> EXIT_D,15,EXIT_D,6.0,6,12.9835,18.9835,START_R16 -> DOOR_16 -> ELBOW_R16 -> C15 -> C14 -> EELBOW_EXIT_D -> EXIT_D,False,False,0.0,0
R17,EXIT_D,7.0,7,START_R17 -> DOOR_17 -> ELBOW_R17 -> C16 -> C15 -> C14 -> EELBOW_EXIT_D -> EXIT_D,2,EXIT_D,7.0,7,15.836222222222222,22.836222222222222,START_R17 -> DOOR_17 -> ELBOW_R17 -> C16 -> C15 -> C14 -> EELBOW_EXIT_D -> EXIT_D,False,False,0.0,0
R18,EXIT_E,6.0,6,START_R18 -> DOOR_18 -> ELBOW_R18 -> C17 -> C18 -> EELBOW_EXIT_E -> EXIT_E,19,EXIT_E,6.0,6,17.730555555555554,23.730555555555554,START_R18 -> DOOR_18 -> ELBOW_R18 -> C17 -> C18 -> EELBOW_EXIT_E -> EXIT_E,False,False,0.0,0
R19,EXIT_E,5.0,5,START_R19 -> DOOR_19 -> ELBOW_R19 -> C18 -> EELBOW_EXIT_E -> EXIT_E,23,EXIT_E,5.0,5,17.95661111111111,22.95661111111111,START_R19 -> DOOR_19 -> ELBOW_R19 -> C18 -> EELBOW_EXIT_E -> EXIT_E,False,False,0.0,0
R20,EXIT_E,6.0,6,START_R20 -> DOOR_20 -> ELBOW_R20 -> C19 -> C18 -> EELBOW_EXIT_E -> EXIT_E,10,EXIT_E,6.0,6,16.394944444444445,22.394944444444445,START_R20 -> DOOR_20 -> ELBOW_R20 -> C19 -> C18 -> EELBOW_EXIT_E -> EXIT_E,False,False,0.0,0
R21,EXIT_E,7.0,7,START_R21 -> DOOR_21 -> ELBOW_R21 -> C20 -> C19 -> C18 -> EELBOW_EXIT_E -> EXIT_E,6,EXIT_E,7.0,7,17.642222222222223,24.64222222222222,START_R21 -> DOOR_21 -> ELBOW_R21 -> C20 -> C19 -> C18 -> EELBOW_EXIT_E -> EXIT_E,False,False,0.0,0
R22,EXIT_F,7.0,7,START_R22 -> DOOR_22 -> ELBOW_R22 -> C21 -> C22 -> C23 -> EELBOW_EXIT_F -> EXIT_F,7,EXIT_F,7.0,7,17.204180555555553,24.204180555555553,START_R22 -> DOOR_22 -> ELBOW_R22 -> C21 -> C22 -> C23 -> EELBOW_EXIT_F -> EXIT_F,False,False,0.0,0
R23,EXIT_F,6.0,6,START_R23 -> DOOR_23 -> ELBOW_R23 -> C22 -> C23 -> EELBOW_EXIT_F -> EXIT_F,16,EXIT_F,6.0,6,17.334222222222227,23.334222222222223,START_R23 -> DOOR_23 -> ELBOW_R23 -> C22 -> C23 -> EELBOW_EXIT_F -> EXIT_F,False,False,0.0,0
R24,EXIT_F,5.0,5,START_R24 -> DOOR_24 -> ELBOW_R24 -> C23 -> EELBOW_EXIT_F -> EXIT_F,9,EXIT_F,5.0,5,12.750347222222222,17.750347222222224,START_R24 -> DOOR_24 -> ELBOW_R24 -> C23 -> EELBOW_EXIT_F -> EXIT_F,False,False,0.0,0
