room_id,classical_exit,classical_distance,classical_hops,classical_path,occupancy,congestion_aware_exit,congestion_aware_distance,congestion_aware_hops,congestion_penalty,combined_cost,congestion_aware_path,exit_changed,path_changed,extra_distance,extra_hops
R01,EXIT_A,3.0,3,START_R01 -> DOOR_01 -> C0 -> EXIT_A,10,EXIT_A,3.0,3,4.117555555555556,7.117555555555556,START_R01 -> DOOR_01 -> C0 -> EXIT_A,False,False,0.0,0
R02,EXIT_A,4.0,4,START_R02 -> DOOR_02 -> C1 -> C0 -> EXIT_A,9,EXIT_A,4.0,4,10.648,14.648,START_R02 -> DOOR_02 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R03,EXIT_A,5.0,5,START_R03 -> DOOR_03 -> C2 -> C1 -> C0 -> EXIT_A,5,EXIT_A,5.0,5,34.57688888888889,39.57688888888889,START_R03 -> DOOR_03 -> C2 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R04,EXIT_A,6.0,6,START_R04 -> DOOR_04 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,6,EXIT_A,6.0,6,36.82800000000001,42.82800000000001,START_R04 -> DOOR_04 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R05,EXIT_A,7.0,7,START_R05 -> DOOR_05 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,9,EXIT_A,7.0,7,32.173625,39.173625,START_R05 -> DOOR_05 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R06,EXIT_A,8.0,8,START_R06 -> DOOR_06 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,3,EXIT_A,8.0,8,56.468944444444446,64.46894444444445,START_R06 -> DOOR_06 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R07,EXIT_A,9.0,9,START_R07 -> DOOR_07 -> C6 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,24,EXIT_A,9.0,9,23.30400000000001,32.30400000000001,START_R07 -> DOOR_07 -> C6 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R08,EXIT_A,10.0,10,START_R08 -> DOOR_08 -> C7 -> C6 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,3,EXIT_B,10.0,10,61.27847222222222,71.27847222222222,START_R08 -> DOOR_08 -> C7 -> C8 -> C9 -> C10 -> C11 -> C12 -> C13 -> C14 -> EXIT_B,True,True,0.0,0
R09,EXIT_B,9.0,9,START_R09 -> DOOR_09 -> C8 -> C9 -> C10 -> C11 -> C12 -> C13 -> C14 -> EXIT_B,13,EXIT_B,9.0,9,28.350805555555556,37.35080555555556,START_R09 -> DOOR_09 -> C8 -> C9 -> C10 -> C11 -> C12 -> C13 -> C14 -> EXIT_B,False,False,0.0,0
R10,EXIT_B,8.0,8,START_R10 -> DOOR_10 -> C9 -> C10 -> C11 -> C12 -> C13 -> C14 -> EXIT_B,9,EXIT_B,8.0,8,45.78490277777778,53.78490277777778,START_R10 -> DOOR_10 -> C9 -> C10 -> C11 -> C12 -> C13 -> C14 -> EXIT_B,False,False,0.0,0
R11,EXIT_B,7.0,7,START_R11 -> DOOR_11 -> C10 -> C11 -> C12 -> C13 -> C14 -> EXIT_B,2,EXIT_C,20.0,20,48.69050000000002,68.69050000000001,START_R11 -> DOOR_11 -> C10 -> C11 -> C12 -> C13 -> C14 -> C15 -> C16 -> C17 -> C18 -> C19 -> C20 -> C21 -> C22 -> C23 -> C24 -> C25 -> C26 -> C27 -> EXIT_C,True,True,13.0,13
R12,EXIT_B,6.0,6,START_R12 -> DOOR_12 -> C11 -> C12 -> C13 -> C14 -> EXIT_B,5,EXIT_B,6.0,6,51.979888888888894,57.979888888888894,START_R12 -> DOOR_12 -> C11 -> C12 -> C13 -> C14 -> EXIT_B,False,False,0.0,0
R13,EXIT_B,5.0,5,START_R13 -> DOOR_13 -> C12 -> C13 -> C14 -> EXIT_B,2,EXIT_B,5.0,5,57.68179166666667,62.68179166666667,START_R13 -> DOOR_13 -> C12 -> C13 -> C14 -> EXIT_B,False,False,0.0,0
R14,EXIT_B,4.0,4,START_R14 -> DOOR_14 -> C13 -> C14 -> EXIT_B,25,EXIT_B,4.0,4,10.147569444444446,14.147569444444446,START_R14 -> DOOR_14 -> C13 -> C14 -> EXIT_B,False,False,0.0,0
R15,EXIT_B,3.0,3,START_R15 -> DOOR_15 -> C14 -> EXIT_B,13,EXIT_B,3.0,3,29.490277777777784,32.490277777777784,START_R15 -> DOOR_15 -> C14 -> EXIT_B,False,False,0.0,0
