room_id,room_name,start_node,occupancy,selected_exit,distance,congestion_penalty,combined_cost,hops,path
R01,Room 01,START_R01,10,EXIT_A,3.0,4.117555555555556,7.117555555555556,3,START_R01 -> DOOR_01 -> C0 -> EXIT_A
R02,Room 02,START_R02,9,EXIT_A,4.0,10.648,14.648,4,START_R02 -> DOOR_02 -> C1 -> C0 -> EXIT_A
R03,Room 03,START_R03,5,EXIT_A,5.0,34.57688888888889,39.57688888888889,5,START_R03 -> DOOR_03 -> C2 -> C1 -> C0 -> EXIT_A
R04,Room 04,START_R04,6,EXIT_A,6.0,36.82800000000001,42.82800000000001,6,START_R04 -> DOOR_04 -> C3 -> C2 -> C1 -> C0 -> EXIT_A
R05,Room 05,START_R05,9,EXIT_A,7.0,32.173625,39.173625,7,START_R05 -> DOOR_05 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A
R06,Room 06,START_R06,3,EXIT_A,8.0,56.468944444444446,64.46894444444445,8,START_R06 -> DOOR_06 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A
R07,Room 07,START_R07,24,EXIT_A,9.0,23.30400000000001,32.30400000000001,9,START_R07 -> DOOR_07 -> C6 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A
R08,Room 08,START_R08,3,EXIT_B,10.0,61.27847222222222,71.27847222222222,10,START_R08 -> DOOR_08 -> C7 -> C8 -> C9 -> C10 -> C11 -> C12 -> C13 -> C14 -> EXIT_B
R09,Room 09,START_R09,13,EXIT_B,9.0,28.350805555555556,37.35080555555556,9,START_R09 -> DOOR_09 -> C8 -> C9 -> C10 -> C11 -> C12 -> C13 -> C14 -> EXIT_B
R10,Room 10,START_R10,9,EXIT_B,8.0,45.78490277777778,53.78490277777778,8,START_R10 -> DOOR_10 -> C9 -> C10 -> C11 -> C12 -> C13 -> C14 -> EXIT_B
R11,Room 11,START_R11,2,EXIT_C,20.0,48.69050000000002,68.69050000000001,20,START_R11 -> DOOR_11 -> C10 -> C11 -> C12 -> C13 -> C14 -> C15 -> C16 -> C17 -> C18 -> C19 -> C20 -> C21 -> C22 -> C23 -> C24 -> C25 -> C26 -> C27 -> EXIT_C
R12,Room 12,START_R12,5,EXIT_B,6.0,51.979888888888894,57.979888888888894,6,START_R12 -> DOOR_12 -> C11 -> C12 -> C13 -> C14 -> EXIT_B
R13,Room 13,START_R13,2,EXIT_B,5.0,57.68179166666667,62.68179166666667,5,START_R13 -> DOOR_13 -> C12 -> C13 -> C14 -> EXIT_B
R14,Room 14,START_R14,25,EXIT_B,4.0,10.147569444444446,14.147569444444446,4,START_R14 -> DOOR_14 -> C13 -> C14 -> EXIT_B
R15,Room 15,START_R15,13,EXIT_B,3.0,29.490277777777784,32.490277777777784,3,START_R15 -> DOOR_15 -> C14 -> EXIT_B
R16,Room 16,START_R16,6,EXIT_B,4.0,42.580124999999995,46.580124999999995,4,START_R16 -> DOOR_16 -> C15 -> C14 -> EXIT_B
R17,Room 17,START_R17,25,EXIT_B,5.0,23.819444444444446,28.819444444444446,5,START_R17 -> DOOR_17 -> C16 -> C15 -> C14 -> EXIT_B
R18,Room 18,START_R18,18,EXIT_B,6.0,35.28272222222222,41.28272222222222,6,START_R18 -> DOOR_18 -> C17 -> C16 -> C15 -> C14 -> EXIT_B
R19,Room 19,START_R19,2,EXIT_C,12.0,15.158000000000001,27.158000000000005,12,START_R19 -> DOOR_19 -> C18 -> C19 -> C20 -> C21 -> C22 -> C23 -> C24 -> C25 -> C26 -> C27 -> EXIT_C
R20,Room 20,START_R20,20,EXIT_C,11.0,20.422222222222224,31.422222222222224,11,START_R20 -> DOOR_20 -> C19 -> C20 -> C21 -> C22 -> C23 -> C24 -> C25 -> C26 -> C27 -> EXIT_C
