room_id,room_name,start_node,occupancy,selected_exit,distance,congestion_penalty,combined_cost,hops,path
R01,Room 01,START_R01,4,EXIT_A,3.0,5.288888888888889,8.288888888888888,3,START_R01 -> DOOR_01 -> C0 -> EXIT_A
R02,Room 02,START_R02,23,EXIT_A,4.0,17.221888888888888,21.221888888888888,4,START_R02 -> DOOR_02 -> C1 -> C0 -> EXIT_A
R03,Room 03,START_R03,5,EXIT_A,5.0,17.670555555555556,22.670555555555556,5,START_R03 -> DOOR_03 -> C2 -> C1 -> C0 -> EXIT_A
R04,Room 04,START_R04,18,EXIT_A,6.0,20.99888888888889,26.99888888888889,6,START_R04 -> DOOR_04 -> C3 -> C2 -> C1 -> C0 -> EXIT_A
R05,Room 05,START_R05,13,EXIT_B,5.0,26.934777777777775,31.934777777777775,5,START_R05 -> DOOR_05 -> C4 -> C5 -> C6 -> EXIT_B
R06,Room 06,START_R06,25,EXIT_B,4.0,14.487847222222223,18.48784722222222,4,START_R06 -> DOOR_06 -> C5 -> C6 -> EXIT_B
R07,Room 07,START_R07,17,EXIT_B,3.0,18.996055555555554,21.996055555555554,3,START_R07 -> DOOR_07 -> C6 -> EXIT_B
R08,Room 08,START_R08,11,EXIT_B,4.0,33.53272222222222,37.53272222222222,4,START_R08 -> DOOR_08 -> C7 -> C6 -> EXIT_B
R09,Room 09,START_R09,21,EXIT_B,5.0,14.95075,19.95075,5,START_R09 -> DOOR_09 -> C8 -> C7 -> C6 -> EXIT_B
R10,Room 10,START_R10,20,EXIT_B,6.0,27.240472222222223,33.24047222222222,6,START_R10 -> DOOR_10 -> C9 -> C8 -> C7 -> C6 -> EXIT_B
R11,Room 11,START_R11,22,EXIT_C,6.0,16.301388888888887,22.301388888888887,6,START_R11 -> DOOR_11 -> C10 -> C11 -> C12 -> C13 -> EXIT_C
R12,Room 12,START_R12,7,EXIT_C,5.0,18.519444444444446,23.519444444444446,5,START_R12 -> DOOR_12 -> C11 -> C12 -> C13 -> EXIT_C
R13,Room 13,START_R13,9,EXIT_C,4.0,9.978125000000002,13.978125000000002,4,START_R13 -> DOOR_13 -> C12 -> C13 -> EXIT_C
R14,Room 14,START_R14,8,EXIT_C,3.0,8.156944444444445,11.156944444444445,3,START_R14 -> DOOR_14 -> C13 -> EXIT_C
R15,Room 15,START_R15,19,EXIT_C,4.0,8.351388888888888,12.351388888888888,4,START_R15 -> DOOR_15 -> C14 -> C13 -> EXIT_C
R16,Room 16,START_R16,14,EXIT_D,7.0,8.066291666666668,15.066291666666666,7,START_R16 -> DOOR_16 -> C15 -> C16 -> C17 -> C18 -> C19 -> EXIT_D
R17,Room 17,START_R17,13,EXIT_C,6.0,15.59652777777778,21.59652777777778,6,START_R17 -> DOOR_17 -> C16 -> C15 -> C14 -> C13 -> EXIT_C
R18,Room 18,START_R18,13,EXIT_D,5.0,15.171888888888889,20.171888888888887,5,START_R18 -> DOOR_18 -> C17 -> C18 -> C19 -> EXIT_D
R19,Room 19,START_R19,10,EXIT_D,4.0,14.343555555555554,18.343555555555554,4,START_R19 -> DOOR_19 -> C18 -> C19 -> EXIT_D
R20,Room 20,START_R20,19,EXIT_D,3.0,5.139236111111111,8.13923611111111,3,START_R20 -> DOOR_20 -> C19 -> EXIT_D
