room_id,classical_exit,classical_distance,classical_hops,classical_path,occupancy,congestion_aware_exit,congestion_aware_distance,congestion_aware_hops,congestion_penalty,combined_cost,congestion_aware_path,exit_changed,path_changed,extra_distance,extra_hops
R01,EXIT_C,5.0,5,START_R01 -> DOOR_01 -> B1_0 -> E1 -> C1 -> EXIT_C,19,EXIT_C,5.0,5,14.164236111111112,19.164236111111112,START_R01 -> DOOR_01 -> B1_0 -> E1 -> C1 -> EXIT_C,False,False,0.0,0
R02,EXIT_C,5.0,5,START_R02 -> DOOR_02 -> B2_0 -> E2 -> C1 -> EXIT_C,7,EXIT_C,5.0,5,11.915277777777778,16.915277777777778,START_R02 -> DOOR_02 -> B2_0 -> E2 -> C1 -> EXIT_C,False,False,0.0,0
R03,EXIT_D,5.0,5,START_R03 -> DOOR_03 -> B3_0 -> E3 -> C2 -> EXIT_D,19,EXIT_D,5.0,5,10.779861111111114,15.779861111111114,START_R03 -> DOOR_03 -> B3_0 -> E3 -> C2 -> EXIT_D,False,False,0.0,0
R04,EXIT_D,5.0,5,START_R04 -> DOOR_04 -> B4_0 -> E4 -> C2 -> EXIT_D,3,EXIT_A,7.0,7,3.048680555555556,10.048680555555555,START_R04 -> DOOR_04 -> B4_0 -> E4 -> C2 -> C1 -> C0 -> EXIT_A,True,True,2.0,2
R05,EXIT_E,5.0,5,START_R05 -> DOOR_05 -> B5_0 -> E5 -> C3 -> EXIT_E,4,EXIT_E,5.0,5,14.623611111111112,19.62361111111111,START_R05 -> DOOR_05 -> B5_0 -> E5 -> C3 -> EXIT_E,False,False,0.0,0
R06,EXIT_E,5.0,5,START_R06 -> DOOR_06 -> B6_0 -> E6 -> C3 -> EXIT_E,2,EXIT_E,5.0,5,11.20034722222222,16.20034722222222,START_R06 -> DOOR_06 -> B6_0 -> E6 -> C3 -> EXIT_E,False,False,0.0,0
R07,EXIT_F,5.0,5,START_R07 -> DOOR_07 -> B7_0 -> E7 -> C4 -> EXIT_F,2,EXIT_F,5.0,5,13.544444444444444,18.544444444444444,START_R07 -> DOOR_07 -> B7_0 -> E7 -> C4 -> EXIT_F,False,False,0.0,0
R08,EXIT_F,5.0,5,START_R08 -> DOOR_08 -> B8_0 -> E8 -> C4 -> EXIT_F,9,EXIT_F,5.0,5,15.23125,20.231250000000003,START_R08 -> DOOR_08 -> B8_0 -> E8 -> C4 -> EXIT_F,False,False,0.0,0
R09,EXIT_F,6.0,6,START_R09 -> DOOR_09 -> B9_0 -> E9 -> C5 -> C4 -> EXIT_F,5,EXIT_D,8.0,8,44.37743055555554,52.37743055555554,START_R09 -> DOOR_09 -> B9_0 -> E9 -> C5 -> C4 -> C3 -> C2 -> EXIT_D,True,True,2.0,2
R10,EXIT_F,6.0,6,START_R10 -> DOOR_10 -> B10_0 -> E10 -> C5 -> C4 -> EXIT_F,7,EXIT_F,6.0,6,43.94305555555556,49.94305555555556,START_R10 -> DOOR_10 -> B10_0 -> E10 -> C5 -> C4 -> EXIT_F,False,False,0.0,0
R11,EXIT_F,7.0,7,START_R11 -> DOOR_11 -> B11_0 -> E11 -> C6 -> C5 -> C4 -> EXIT_F,11,EXIT_F,7.0,7,20.407986111111114,27.407986111111114,START_R11 -> DOOR_11 -> B11_0 -> E11 -> C6 -> C5 -> C4 -> EXIT_F,False,False,0.0,0
R12,EXIT_F,7.0,7,START_R12 -> DOOR_12 -> B12_0 -> E12 -> C6 -> C5 -> C4 -> EXIT_F,7,EXIT_B,8.0,8,26.549916666666665,34.54991666666666,START_R12 -> DOOR_12 -> B12_0 -> E12 -> C6 -> C7 -> C8 -> C9 -> EXIT_B,True,True,1.0,1
R13,EXIT_B,7.0,7,START_R13 -> DOOR_13 -> B13_0 -> E13 -> C7 -> C8 -> C9 -> EXIT_B,10,EXIT_B,7.0,7,17.847069444444443,24.847069444444443,START_R13 -> DOOR_13 -> B13_0 -> E13 -> C7 -> C8 -> C9 -> EXIT_B,False,False,0.0,0
R14,EXIT_B,7.0,7,START_R14 -> DOOR_14 -> B14_0 -> E14 -> C7 -> C8 -> C9 -> EXIT_B,7,EXIT_B,7.0,7,47.73390277777778,54.73390277777778,START_R14 -> DOOR_14 -> B14_0 -> E14 -> C7 -> C8 -> C9 -> EXIT_B,False,False,0.0,0
