room_id,room_name,start_node,occupancy,selected_exit,distance,congestion_penalty,combined_cost,hops,path
R01,Room 01,START_R01,13,EXIT_A,3.0,11.50138888888889,14.50138888888889,3,START_R01 -> DOOR_01 -> C0 -> EXIT_A
R02,Room 02,START_R02,25,EXIT_A,4.0,11.284722222222225,15.284722222222225,4,START_R02 -> DOOR_02 -> C1 -> C0 -> EXIT_A
R03,Room 03,START_R03,25,EXIT_B,4.0,12.36979166666667,16.36979166666667,4,START_R03 -> DOOR_03 -> C2 -> C3 -> EXIT_B
R04,Room 04,START_R04,17,EXIT_B,3.0,19.2375,22.2375,3,START_R04 -> DOOR_04 -> C3 -> EXIT_B
R05,Room 05,START_R05,9,EXIT_B,4.0,22.165625,26.165625,4,START_R05 -> DOOR_05 -> C4 -> C3 -> EXIT_B
R06,Room 06,START_R06,24,EXIT_C,4.0,8.352000000000002,12.352000000000004,4,START_R06 -> DOOR_06 -> C5 -> C6 -> EXIT_C
R07,Room 07,START_R07,21,EXIT_C,3.0,14.384722222222223,17.384722222222223,3,START_R07 -> DOOR_07 -> C6 -> EXIT_C
R08,Room 08,START_R08,17,EXIT_C,4.0,22.53772222222222,26.53772222222222,4,START_R08 -> DOOR_08 -> C7 -> C6 -> EXIT_C
R09,Room 09,START_R09,11,EXIT_D,4.0,16.1875,20.1875,4,START_R09 -> DOOR_09 -> C8 -> C9 -> EXIT_D
R10,Room 10,START_R10,18,EXIT_D,3.0,11.628125,14.628125,3,START_R10 -> DOOR_10 -> C9 -> EXIT_D
R11,Room 11,START_R11,18,EXIT_A,3.0,13.968055555555555,16.968055555555555,3,START_R11 -> DOOR_11 -> C0 -> EXIT_A
R12,Room 12,START_R12,22,EXIT_A,4.0,24.07916666666667,28.07916666666667,4,START_R12 -> DOOR_12 -> C1 -> C0 -> EXIT_A
R13,Room 13,START_R13,20,EXIT_B,4.0,22.022569444444443,26.022569444444443,4,START_R13 -> DOOR_13 -> C2 -> C3 -> EXIT_B
R14,Room 14,START_R14,11,EXIT_B,3.0,17.997569444444444,20.997569444444444,3,START_R14 -> DOOR_14 -> C3 -> EXIT_B
R15,Room 15,START_R15,8,EXIT_C,5.0,23.179166666666667,28.179166666666667,5,START_R15 -> DOOR_15 -> C4 -> C5 -> C6 -> EXIT_C
R16,Room 16,START_R16,18,EXIT_C,4.0,19.650222222222222,23.650222222222222,4,START_R16 -> DOOR_16 -> C5 -> C6 -> EXIT_C
R17,Room 17,START_R17,23,EXIT_C,3.0,12.619444444444444,15.619444444444444,3,START_R17 -> DOOR_17 -> C6 -> EXIT_C
R18,Room 18,START_R18,4,EXIT_C,4.0,19.427833333333336,23.427833333333336,4,START_R18 -> DOOR_18 -> C7 -> C6 -> EXIT_C
R19,Room 19,START_R19,25,EXIT_D,4.0,10.850694444444446,14.850694444444446,4,START_R19 -> DOOR_19 -> C8 -> C9 -> EXIT_D
R20,Room 20,START_R20,8,EXIT_D,3.0,12.723611111111111,15.723611111111111,3,START_R20 -> DOOR_20 -> C9 -> EXIT_D
