room_id,room_name,start_node,occupancy,selected_exit,distance,congestion_penalty,combined_cost,hops,path
R01,Reception & Waiting,START_R01,6,EXIT_A,12.5,26.03472222222222,38.53472222222222,13,START_R01 -> C3 -> C4 -> DOOR_02 -> E4 -> E5 -> E6 -> E7 -> E8 -> E9 -> E10 -> E11 -> E12 -> EXIT_A
R02,IT / Server Room,START_R02,2,EXIT_A,10.75,34.26805555555556,45.01805555555556,12,START_R02 -> E3 -> DOOR_01 -> E4 -> E5 -> E6 -> E7 -> E8 -> E9 -> E10 -> E11 -> E12 -> EXIT_A
R03,Central Open Office,START_R03,24,EXIT_D,5.0,14.600000000000005,19.600000000000005,5,START_R03 -> J5 -> J4 -> J3 -> J2 -> EXIT_D
R04,Executive Conference,START_R04,8,EXIT_E,5.0,8.961111111111112,13.961111111111112,5,START_R04 -> P3 -> P2 -> DOOR_07 -> N2 -> EXIT_E
R05,Copy / Supply Room,START_R05,1,EXIT_E,5.0,5.9222222222222225,10.922222222222222,5,START_R05 -> DOOR_08 -> N4 -> N3 -> N2 -> EXIT_E
R06,West Open Office,START_R06,12,EXIT_C,14.0,39.24999999999998,53.249999999999986,15,START_R06 -> C7 -> C6 -> DOOR_03 -> E6 -> E7 -> E8 -> DOOR_05 -> G8 -> G7 -> G6 -> G5 -> G4 -> G3 -> G2 -> EXIT_C
R07,East Open Office,START_R07,11,EXIT_E,10.75,22.89756944444444,33.64756944444444,11,START_R07 -> P7 -> P8 -> DOOR_09 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> EXIT_E
R08,Training Room,START_R08,14,EXIT_A,6.5,27.290277777777774,33.790277777777774,7,START_R08 -> C11 -> C10 -> DOOR_04 -> E10 -> E11 -> E12 -> EXIT_A
R09,Conference Room A,START_R09,5,EXIT_B,15.75,8.760069444444447,24.510069444444447,17,START_R09 -> G12 -> G11 -> DOOR_11 -> G10 -> H10 -> I10 -> J10 -> K10 -> L10 -> M10 -> N10 -> DOOR_10 -> P10 -> P11 -> P12 -> Q12 -> EXIT_B
R10,Human Resources,START_R10,4,EXIT_A,13.0,20.85,33.849999999999994,14,START_R10 -> K11 -> DOOR_12 -> K10 -> K9 -> J9 -> I9 -> H9 -> G9 -> F9 -> F10 -> E10 -> E11 -> E12 -> EXIT_A
R11,Finance / Administration,START_R11,5,EXIT_B,9.75,16.51215277777778,26.26215277777778,11,START_R11 -> M12 -> M11 -> DOOR_13 -> M10 -> N10 -> DOOR_10 -> P10 -> Q10 -> START_R12 -> Q12 -> EXIT_B
R12,Break Room,START_R12,8,EXIT_B,2.0,0.5555555555555556,2.5555555555555554,2,START_R12 -> Q12 -> EXIT_B
