room_id,classical_exit,classical_distance,classical_hops,classical_path,occupancy,congestion_aware_exit,congestion_aware_distance,congestion_aware_hops,congestion_penalty,combined_cost,congestion_aware_path,exit_changed,path_changed,extra_distance,extra_hops
R01,EXIT_C,5.0,5,START_R01 -> DOOR_01 -> B1_0 -> E1 -> C1 -> EXIT_C,7,EXIT_C,5.0,5,21.545833333333334,26.545833333333334,START_R01 -> DOOR_01 -> B1_0 -> E1 -> C1 -> EXIT_C,False,False,0.0,0
R02,EXIT_C,5.0,5,START_R02 -> DOOR_02 -> B2_0 -> E2 -> C1 -> EXIT_C,14,EXIT_A,6.0,6,83.01944444444445,89.01944444444445,START_R02 -> DOOR_02 -> B2_0 -> E2 -> C1 -> C0 -> EXIT_A,True,True,1.0,1
R03,EXIT_D,5.0,5,START_R03 -> DOOR_03 -> B3_0 -> E3 -> C2 -> EXIT_D,17,EXIT_C,6.0,6,21.130055555555554,27.13005555555555,START_R03 -> DOOR_03 -> B3_0 -> E3 -> C2 -> C1 -> EXIT_C,True,True,1.0,1
R04,EXIT_D,5.0,5,START_R04 -> DOOR_04 -> B4_0 -> E4 -> C2 -> EXIT_D,2,EXIT_D,5.0,5,35.121180555555554,40.121180555555554,START_R04 -> DOOR_04 -> B4_0 -> E4 -> C2 -> EXIT_D,False,False,0.0,0
R05,EXIT_D,6.0,6,START_R05 -> DOOR_05 -> B5_0 -> E5 -> C3 -> C2 -> EXIT_D,3,EXIT_A,8.0,8,33.80722222222222,41.80722222222223,START_R05 -> DOOR_05 -> B5_0 -> E5 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,True,True,2.0,2
R06,EXIT_D,6.0,6,START_R06 -> DOOR_06 -> B6_0 -> E6 -> C3 -> C2 -> EXIT_D,24,EXIT_C,7.0,7,19.152000000000005,26.152000000000005,START_R06 -> DOOR_06 -> B6_0 -> E6 -> C3 -> C2 -> C1 -> EXIT_C,True,True,1.0,1
R07,EXIT_B,6.0,6,START_R07 -> DOOR_07 -> B7_0 -> E7 -> C4 -> C5 -> EXIT_B,20,EXIT_B,6.0,6,16.25,22.25,START_R07 -> DOOR_07 -> B7_0 -> E7 -> C4 -> C5 -> EXIT_B,False,False,0.0,0
R08,EXIT_B,6.0,6,START_R08 -> DOOR_08 -> B8_0 -> E8 -> C4 -> C5 -> EXIT_B,14,EXIT_B,6.0,6,50.26805555555556,56.26805555555556,START_R08 -> DOOR_08 -> B8_0 -> E8 -> C4 -> C5 -> EXIT_B,False,False,0.0,0
R09,EXIT_C,6.0,6,START_R09 -> DOOR_09 -> B1_1 -> B1_0 -> E1 -> C1 -> EXIT_C,7,EXIT_C,6.0,6,31.708333333333336,37.708333333333336,START_R09 -> DOOR_09 -> B1_1 -> B1_0 -> E1 -> C1 -> EXIT_C,False,False,0.0,0
R10,EXIT_C,6.0,6,START_R10 -> DOOR_10 -> B2_1 -> B2_0 -> E2 -> C1 -> EXIT_C,18,EXIT_C,6.0,6,68.75555555555556,74.75555555555556,START_R10 -> DOOR_10 -> B2_1 -> B2_0 -> E2 -> C1 -> EXIT_C,False,False,0.0,0
