route_id,room_id,room_name,start_node,exit_node,occupancy,distance,edge_count,path,edge_ids
R01__EXIT_A,R01,Room 01,START_R01,EXIT_A,19,5.0,5,START_R01 -> DOOR_01 -> B1_0 -> C1 -> C0 -> EXIT_A,E007:START_R01--DOOR_01 | E008:DOOR_01--B1_0 | E006:C1--B1_0 | E001:C0--C1 | E036:C0--EXIT_A
R01__EXIT_B,R01,Room 01,START_R01,EXIT_B,19,8.0,8,START_R01 -> DOOR_01 -> B1_0 -> C1 -> C2 -> C3 -> C4 -> C5 -> EXIT_B,E007:START_R01--DOOR_01 | E008:DOOR_01--B1_0 | E006:C1--B1_0 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E037:C5--EXIT_B
R02__EXIT_A,R02,Room 02,START_R02,EXIT_A,13,5.0,5,START_R02 -> DOOR_02 -> B2_0 -> C1 -> C0 -> EXIT_A,E010:START_R02--DOOR_02 | E011:DOOR_02--B2_0 | E009:C1--B2_0 | E001:C0--C1 | E036:C0--EXIT_A
R02__EXIT_B,R02,Room 02,START_R02,EXIT_B,13,8.0,8,START_R02 -> DOOR_02 -> B2_0 -> C1 -> C2 -> C3 -> C4 -> C5 -> EXIT_B,E010:START_R02--DOOR_02 | E011:DOOR_02--B2_0 | E009:C1--B2_0 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E037:C5--EXIT_B
R03__EXIT_A,R03,Room 03,START_R03,EXIT_A,23,8.0,8,START_R03 -> DOOR_03 -> B3_0 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E013:START_R03--DOOR_03 | E014:DOOR_03--B3_0 | E012:C4--B3_0 | E004:C3--C4 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E036:C0--EXIT_A
R03__EXIT_B,R03,Room 03,START_R03,EXIT_B,23,5.0,5,START_R03 -> DOOR_03 -> B3_0 -> C4 -> C5 -> EXIT_B,E013:START_R03--DOOR_03 | E014:DOOR_03--B3_0 | E012:C4--B3_0 | E005:C4--C5 | E037:C5--EXIT_B
R04__EXIT_A,R04,Room 04,START_R04,EXIT_A,16,8.0,8,START_R04 -> DOOR_04 -> B4_0 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E016:START_R04--DOOR_04 | E017:DOOR_04--B4_0 | E015:C4--B4_0 | E004:C3--C4 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E036:C0--EXIT_A
R04__EXIT_B,R04,Room 04,START_R04,EXIT_B,16,5.0,5,START_R04 -> DOOR_04 -> B4_0 -> C4 -> C5 -> EXIT_B,E016:START_R04--DOOR_04 | E017:DOOR_04--B4_0 | E015:C4--B4_0 | E005:C4--C5 | E037:C5--EXIT_B
R05__EXIT_A,R05,Room 05,START_R05,EXIT_A,2,6.0,6,START_R05 -> DOOR_05 -> B1_1 -> B1_0 -> C1 -> C0 -> EXIT_A,E019:START_R05--DOOR_05 | E020:DOOR_05--B1_1 | E018:B1_0--B1_1 | E006:C1--B1_0 | E001:C0--C1 | E036:C0--EXIT_A
R05__EXIT_B,R05,Room 05,START_R05,EXIT_B,2,9.0,9,START_R05 -> DOOR_05 -> B1_1 -> B1_0 -> C1 -> C2 -> C3 -> C4 -> C5 -> EXIT_B,E019:START_R05--DOOR_05 | E020:DOOR_05--B1_1 | E018:B1_0--B1_1 | E006:C1--B1_0 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E037:C5--EXIT_B
