room_id,room_name,start_node,occupancy,selected_exit,distance,congestion_penalty,combined_cost,hops,path
R01,Room 01,START_R01,2,EXIT_A,3.0,25.188000000000006,28.188000000000006,3,START_R01 -> DOOR_01 -> C0 -> EXIT_A
R02,Room 02,START_R02,19,EXIT_A,4.0,56.06133333333333,60.06133333333333,4,START_R02 -> DOOR_02 -> C1 -> C0 -> EXIT_A
R03,Room 03,START_R03,9,EXIT_A,5.0,109.44672222222222,114.44672222222222,5,START_R03 -> DOOR_03 -> C2 -> C1 -> C0 -> EXIT_A
R04,Room 04,START_R04,18,EXIT_A,6.0,135.97777777777776,141.97777777777776,6,START_R04 -> DOOR_04 -> C3 -> C2 -> C1 -> C0 -> EXIT_A
R05,Room 05,START_R05,20,EXIT_A,7.0,81.91733333333335,88.91733333333335,7,START_R05 -> DOOR_05 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A
R06,Room 06,START_R06,16,EXIT_B,12.0,111.53352777777779,123.53352777777779,12,START_R06 -> DOOR_06 -> C5 -> C6 -> C7 -> C8 -> C9 -> C10 -> C11 -> C12 -> C13 -> C14 -> EXIT_B
R07,Room 07,START_R07,23,EXIT_A,9.0,23.790305555555555,32.790305555555555,9,START_R07 -> DOOR_07 -> C6 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A
R08,Room 08,START_R08,21,EXIT_A,10.0,58.388791666666656,68.38879166666666,10,START_R08 -> DOOR_08 -> C7 -> C6 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A
R09,Room 09,START_R09,2,EXIT_B,9.0,156.40980555555558,165.40980555555558,9,START_R09 -> DOOR_09 -> C8 -> C9 -> C10 -> C11 -> C12 -> C13 -> C14 -> EXIT_B
R10,Room 10,START_R10,25,EXIT_B,8.0,26.47569444444445,34.47569444444444,8,START_R10 -> DOOR_10 -> C9 -> C10 -> C11 -> C12 -> C13 -> C14 -> EXIT_B
R11,Room 11,START_R11,6,EXIT_B,7.0,143.6697916666667,150.6697916666667,7,START_R11 -> DOOR_11 -> C10 -> C11 -> C12 -> C13 -> C14 -> EXIT_B
R12,Room 12,START_R12,19,EXIT_B,6.0,39.768055555555556,45.768055555555556,6,START_R12 -> DOOR_12 -> C11 -> C12 -> C13 -> C14 -> EXIT_B
R13,Room 13,START_R13,15,EXIT_B,5.0,86.08506944444446,91.08506944444446,5,START_R13 -> DOOR_13 -> C12 -> C13 -> C14 -> EXIT_B
R14,Room 14,START_R14,17,EXIT_B,4.0,35.00277777777778,39.00277777777778,4,START_R14 -> DOOR_14 -> C13 -> C14 -> EXIT_B
R15,Room 15,START_R15,20,EXIT_B,3.0,10.034722222222221,13.034722222222221,3,START_R15 -> DOOR_15 -> C14 -> EXIT_B
R16,Room 16,START_R16,8,EXIT_B,4.0,35.18333333333334,39.18333333333334,4,START_R16 -> DOOR_16 -> C15 -> C14 -> EXIT_B
R17,Room 17,START_R17,15,EXIT_B,5.0,27.870138888888892,32.87013888888889,5,START_R17 -> DOOR_17 -> C16 -> C15 -> C14 -> EXIT_B
R18,Room 18,START_R18,13,EXIT_B,6.0,35.511611111111115,41.511611111111115,6,START_R18 -> DOOR_18 -> C17 -> C16 -> C15 -> C14 -> EXIT_B
R19,Room 19,START_R19,13,EXIT_C,12.0,37.352055555555566,49.352055555555566,12,START_R19 -> DOOR_19 -> C18 -> C19 -> C20 -> C21 -> C22 -> C23 -> C24 -> C25 -> C26 -> C27 -> EXIT_C
R20,Room 20,START_R20,19,EXIT_C,11.0,20.998166666666666,31.998166666666673,11,START_R20 -> DOOR_20 -> C19 -> C20 -> C21 -> C22 -> C23 -> C24 -> C25 -> C26 -> C27 -> EXIT_C
