room_id,classical_exit,classical_distance,classical_hops,classical_path,occupancy,congestion_aware_exit,congestion_aware_distance,congestion_aware_hops,congestion_penalty,combined_cost,congestion_aware_path,exit_changed,path_changed,extra_distance,extra_hops
R01,EXIT_A,3.0,3,START_R01 -> DOOR_01 -> C0 -> EXIT_A,2,EXIT_A,3.0,3,25.188000000000006,28.188000000000006,START_R01 -> DOOR_01 -> C0 -> EXIT_A,False,False,0.0,0
R02,EXIT_A,4.0,4,START_R02 -> DOOR_02 -> C1 -> C0 -> EXIT_A,19,EXIT_A,4.0,4,56.06133333333333,60.06133333333333,START_R02 -> DOOR_02 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R03,EXIT_A,5.0,5,START_R03 -> DOOR_03 -> C2 -> C1 -> C0 -> EXIT_A,9,EXIT_A,5.0,5,109.44672222222222,114.44672222222222,START_R03 -> DOOR_03 -> C2 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R04,EXIT_A,6.0,6,START_R04 -> DOOR_04 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,18,EXIT_A,6.0,6,135.97777777777776,141.97777777777776,START_R04 -> DOOR_04 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R05,EXIT_A,7.0,7,START_R05 -> DOOR_05 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,20,EXIT_A,7.0,7,81.91733333333335,88.91733333333335,START_R05 -> DOOR_05 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R06,EXIT_A,8.0,8,START_R06 -> DOOR_06 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,16,EXIT_B,12.0,12,111.53352777777779,123.53352777777779,START_R06 -> DOOR_06 -> C5 -> C6 -> C7 -> C8 -> C9 -> C10 -> C11 -> C12 -> C13 -> C14 -> EXIT_B,True,True,4.0,4
R07,EXIT_A,9.0,9,START_R07 -> DOOR_07 -> C6 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,23,EXIT_A,9.0,9,23.790305555555555,32.790305555555555,START_R07 -> DOOR_07 -> C6 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R08,EXIT_A,10.0,10,START_R08 -> DOOR_08 -> C7 -> C6 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,21,EXIT_A,10.0,10,58.388791666666656,68.38879166666666,START_R08 -> DOOR_08 -> C7 -> C6 -> C5 -> C4 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R09,EXIT_B,9.0,9,START_R09 -> DOOR_09 -> C8 -> C9 -> C10 -> C11 -> C12 -> C13 -> C14 -> EXIT_B,2,EXIT_B,9.0,9,156.40980555555558,165.40980555555558,START_R09 -> DOOR_09 -> C8 -> C9 -> C10 -> C11 -> C12 -> C13 -> C14 -> EXIT_B,False,False,0.0,0
R10,EXIT_B,8.0,8,START_R10 -> DOOR_10 -> C9 -> C10 -> C11 -> C12 -> C13 -> C14 -> EXIT_B,25,EXIT_B,8.0,8,26.47569444444445,34.47569444444444,START_R10 -> DOOR_10 -> C9 -> C10 -> C11 -> C12 -> C13 -> C14 -> EXIT_B,False,False,0.0,0
R11,EXIT_B,7.0,7,START_R11 -> DOOR_11 -> C10 -> C11 -> C12 -> C13 -> C14 -> EXIT_B,6,EXIT_B,7.0,7,143.6697916666667,150.6697916666667,START_R11 -> DOOR_11 -> C10 -> C11 -> C12 -> C13 -> C14 -> EXIT_B,False,False,0.0,0
R12,EXIT_B,6.0,6,START_R12 -> DOOR_12 -> C11 -> C12 -> C13 -> C14 -> EXIT_B,19,EXIT_B,6.0,6,39.768055555555556,45.768055555555556,START_R12 -> DOOR_12 -> C11 -> C12 -> C13 -> C14 -> EXIT_B,False,False,0.0,0
R13,EXIT_B,5.0,5,START_R13 -> DOOR_13 -> C12 -> C13 -> C14 -> EXIT_B,15,EXIT_B,5.0,5,86.08506944444446,91.08506944444446,START_R13 -> DOOR_13 -> C12 -> C13 -> C14 -> EXIT_B,False,False,0.0,0
R14,EXIT_B,4.0,4,START_R14 -> DOOR_14 -> C13 -> C14 -> EXIT_B,17,EXIT_B,4.0,4,35.00277777777778,39.00277777777778,START_R14 -> DOOR_14 -> C13 -> C14 -> EXIT_B,False,False,0.0,0
R15,EXIT_B,3.0,3,START_R15 -> DOOR_15 -> C14 -> EXIT_B,20,EXIT_B,3.0,3,10.034722222222221,13.034722222222221,START_R15 -> DOOR_15 -> C14 -> EXIT_B,False,False,0.0,0
R16,EXIT_B,4.0,4,START_R16 -> DOOR_16 -> C15 -> C14 -> EXIT_B,8,EXIT_B,4.0,4,35.18333333333334,39.18333333333334,START_R16 -> DOOR_16 -> C15 -> C14 -> EXIT_B,False,False,0.0,0
R17,EXIT_B,5.0,5,START_R17 -> DOOR_17 -> C16 -> C15 -> C14 -> EXIT_B,15,EXIT_B,5.0,5,27.870138888888892,32.87013888888889,START_R17 -> DOOR_17 -> C16 -> C15 -> C14 -> EXIT_B,False,False,0.0,0
R18,EXIT_B,6.0,6,START_R18 -> DOOR_18 -> C17 -> C16 -> C15 -> C14 -> EXIT_B,13,EXIT_B,6.0,6,35.511611111111115,41.511611111111115,START_R18 -> DOOR_18 -> C17 -> C16 -> C15 -> C14 -> EXIT_B,False,False,0.0,0
R19,EXIT_B,7.0,7,START_R19 -> DOOR_19 -> C18 -> C17 -> C16 -> C15 -> C14 -> EXIT_B,13,EXIT_C,12.0,12,37.352055555555566,49.352055555555566,START_R19 -> DOOR_19 -> C18 -> C19 -> C20 -> C21 -> C22 -> C23 -> C24 -> C25 -> C26 -> C27 -> EXIT_C,True,True,5.0,5
R20,EXIT_B,8.0,8,START_R20 -> DOOR_20 -> C19 -> C18 -> C17 -> C16 -> C15 -> C14 -> EXIT_B,19,EXIT_C,11.0,11,20.998166666666666,31.998166666666673,START_R20 -> DOOR_20 -> C19 -> C20 -> C21 -> C22 -> C23 -> C24 -> C25 -> C26 -> C27 -> EXIT_C,True,True,3.0,3
