node_id,node_type,grid_position,capacity_units,effective_capacity_people,occupants_using_node,rooms_using_node,utilization_ratio,utilization_percent,is_congested
C0,navigation,B3,2.0,20.0,78,5,3.9,390.0,True
C3,navigation,E3,2.0,20.0,76,5,3.8,380.0,True
C5,navigation,G3,2.0,20.0,69,5,3.45,345.0,True
C1,navigation,C3,2.0,20.0,68,4,3.4,340.0,True
C2,navigation,D3,3.0,30.0,101,6,3.3666666666666667,336.6666666666667,True
EXIT_B,exit,D2.5,5.0,50.0,87,5,1.74,174.0,True
EXIT_A,exit,B2.5,5.0,50.0,78,5,1.56,156.0,True
EXIT_C,exit,E2.5,5.0,50.0,76,5,1.52,152.0,True
C4,navigation,F3,2.0,20.0,30,3,1.5,150.0,True
DOOR_10,door,E2,2.0,20.0,25,1,1.25,125.0,True
DOOR_16,door,E2,2.0,20.0,25,1,1.25,125.0,True
DOOR_09,door,D4,2.0,20.0,24,1,1.2,120.0,True
EXIT_D,exit,G2.5,6.0,60.0,69,5,1.15,114.99999999999999,True
DOOR_07,door,B4,2.0,20.0,23,1,1.15,114.99999999999999,True
DOOR_20,door,C2,2.0,20.0,20,1,1.0,100.0,False
DOOR_14,door,C2,2.0,20.0,18,1,0.9,90.0,False
DOOR_02,door,C2,2.0,20.0,17,1,0.85,85.0,False
DOOR_17,door,F4,2.0,20.0,17,1,0.85,85.0,False
DOOR_12,door,G2,3.0,30.0,23,1,0.7666666666666667,76.66666666666667,False
DOOR_03,door,D4,2.0,20.0,14,1,0.7,70.0,False
DOOR_06,door,G2,2.0,20.0,14,1,0.7,70.0,False
DOOR_19,door,B4,3.0,30.0,21,1,0.7,70.0,False
DOOR_08,door,C2,2.0,20.0,13,1,0.65,65.0,False
DOOR_01,door,B4,2.0,20.0,11,1,0.55,55.00000000000001,False
DOOR_18,door,G2,2.0,20.0,11,1,0.55,55.00000000000001,False
DOOR_15,door,D4,3.0,30.0,13,1,0.43333333333333335,43.333333333333336,False
DOOR_05,door,F4,3.0,30.0,9,1,0.3,30.0,False
DOOR_13,door,B4,2.0,20.0,5,1,0.25,25.0,False
DOOR_11,door,F4,2.0,20.0,4,1,0.2,20.0,False
DOOR_04,door,E2,2.0,20.0,3,1,0.15,15.0,False
