room_id,classical_exit,classical_distance,classical_hops,classical_path,occupancy,congestion_aware_exit,congestion_aware_distance,congestion_aware_hops,congestion_penalty,combined_cost,congestion_aware_path,exit_changed,path_changed,extra_distance,extra_hops
R01,EXIT_A,3.0,3,START_R01 -> DOOR_01 -> C0 -> EXIT_A,11,EXIT_A,3.0,3,12.84272222222222,15.84272222222222,START_R01 -> DOOR_01 -> C0 -> EXIT_A,False,False,0.0,0
R02,EXIT_A,4.0,4,START_R02 -> DOOR_02 -> C1 -> C0 -> EXIT_A,17,EXIT_B,4.0,4,15.398055555555555,19.398055555555555,START_R02 -> DOOR_02 -> C1 -> C2 -> EXIT_B,True,True,0.0,0
R03,EXIT_B,3.0,3,START_R03 -> DOOR_03 -> C2 -> EXIT_B,14,EXIT_C,4.0,4,12.819777777777778,16.81977777777778,START_R03 -> DOOR_03 -> C2 -> C3 -> EXIT_C,True,True,1.0,1
R04,EXIT_C,3.0,3,START_R04 -> DOOR_04 -> C3 -> EXIT_C,3,EXIT_C,3.0,3,11.7145,14.7145,START_R04 -> DOOR_04 -> C3 -> EXIT_C,False,False,0.0,0
R05,EXIT_C,4.0,4,START_R05 -> DOOR_05 -> C4 -> C3 -> EXIT_C,9,EXIT_C,4.0,4,11.811124999999997,15.811124999999997,START_R05 -> DOOR_05 -> C4 -> C3 -> EXIT_C,False,False,0.0,0
R06,EXIT_D,3.0,3,START_R06 -> DOOR_06 -> C5 -> EXIT_D,14,EXIT_D,3.0,3,8.95,11.95,START_R06 -> DOOR_06 -> C5 -> EXIT_D,False,False,0.0,0
R07,EXIT_A,3.0,3,START_R07 -> DOOR_07 -> C0 -> EXIT_A,23,EXIT_A,3.0,3,10.609388888888887,13.609388888888887,START_R07 -> DOOR_07 -> C0 -> EXIT_A,False,False,0.0,0
R08,EXIT_A,4.0,4,START_R08 -> DOOR_08 -> C1 -> C0 -> EXIT_A,13,EXIT_B,4.0,4,20.177,24.177,START_R08 -> DOOR_08 -> C1 -> C2 -> EXIT_B,True,True,0.0,0
R09,EXIT_B,3.0,3,START_R09 -> DOOR_09 -> C2 -> EXIT_B,24,EXIT_B,3.0,3,11.552,14.552,START_R09 -> DOOR_09 -> C2 -> EXIT_B,False,False,0.0,0
R10,EXIT_C,3.0,3,START_R10 -> DOOR_10 -> C3 -> EXIT_C,25,EXIT_C,3.0,3,12.534722222222223,15.534722222222223,START_R10 -> DOOR_10 -> C3 -> EXIT_C,False,False,0.0,0
R11,EXIT_C,4.0,4,START_R11 -> DOOR_11 -> C4 -> C3 -> EXIT_C,4,EXIT_D,4.0,4,9.462499999999999,13.462499999999999,START_R11 -> DOOR_11 -> C4 -> C5 -> EXIT_D,True,True,0.0,0
R12,EXIT_D,3.0,3,START_R12 -> DOOR_12 -> C5 -> EXIT_D,23,EXIT_D,3.0,3,6.612500000000001,9.6125,START_R12 -> DOOR_12 -> C5 -> EXIT_D,False,False,0.0,0
R13,EXIT_A,3.0,3,START_R13 -> DOOR_13 -> C0 -> EXIT_A,5,EXIT_A,3.0,3,12.61938888888889,15.61938888888889,START_R13 -> DOOR_13 -> C0 -> EXIT_A,False,False,0.0,0
R14,EXIT_A,4.0,4,START_R14 -> DOOR_14 -> C1 -> C0 -> EXIT_A,18,EXIT_A,4.0,4,17.588,21.588,START_R14 -> DOOR_14 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R15,EXIT_B,3.0,3,START_R15 -> DOOR_15 -> C2 -> EXIT_B,13,EXIT_B,3.0,3,17.015777777777778,20.015777777777778,START_R15 -> DOOR_15 -> C2 -> EXIT_B,False,False,0.0,0
R16,EXIT_C,3.0,3,START_R16 -> DOOR_16 -> C3 -> EXIT_C,25,EXIT_C,3.0,3,16.28472222222222,19.28472222222222,START_R16 -> DOOR_16 -> C3 -> EXIT_C,False,False,0.0,0
R17,EXIT_C,4.0,4,START_R17 -> DOOR_17 -> C4 -> C3 -> EXIT_C,17,EXIT_D,4.0,4,11.052777777777777,15.052777777777777,START_R17 -> DOOR_17 -> C4 -> C5 -> EXIT_D,True,True,0.0,0
R18,EXIT_D,3.0,3,START_R18 -> DOOR_18 -> C5 -> EXIT_D,11,EXIT_D,3.0,3,8.052777777777777,11.052777777777777,START_R18 -> DOOR_18 -> C5 -> EXIT_D,False,False,0.0,0
R19,EXIT_A,3.0,3,START_R19 -> DOOR_19 -> C0 -> EXIT_A,21,EXIT_A,3.0,3,8.771999999999998,11.771999999999998,START_R19 -> DOOR_19 -> C0 -> EXIT_A,False,False,0.0,0
R20,EXIT_A,4.0,4,START_R20 -> DOOR_20 -> C1 -> C0 -> EXIT_A,20,EXIT_B,4.0,4,11.894222222222222,15.894222222222222,START_R20 -> DOOR_20 -> C1 -> C2 -> EXIT_B,True,True,0.0,0
