room_id,room_name,start_node,occupancy,selected_exit,distance,congestion_penalty,combined_cost,hops,path
R01,Room 01,START_R01,4,EXIT_A,5.0,30.090888888888887,35.09088888888889,5,START_R01 -> DOOR_01 -> ELBOW_R01 -> C0 -> EELBOW_EXIT_A -> EXIT_A
R02,Room 02,START_R02,7,EXIT_F,7.0,62.191666666666656,69.19166666666666,7,START_R02 -> DOOR_02 -> ELBOW_R02 -> C1 -> C0 -> C23 -> EELBOW_EXIT_F -> EXIT_F
R03,Room 03,START_R03,18,EXIT_A,7.0,60.22912500000001,67.22912500000001,7,START_R03 -> DOOR_03 -> ELBOW_R03 -> C2 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A
R04,Room 04,START_R04,23,EXIT_A,8.0,22.137180555555556,30.137180555555556,8,START_R04 -> DOOR_04 -> ELBOW_R04 -> C3 -> C2 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A
R05,Room 05,START_R05,22,EXIT_C,10.0,30.267999999999997,40.26800000000001,10,START_R05 -> DOOR_05 -> ELBOW_R05 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> EELBOW_EXIT_C -> EXIT_C
R06,Room 06,START_R06,11,EXIT_C,9.0,46.577083333333334,55.577083333333334,9,START_R06 -> DOOR_06 -> ELBOW_R06 -> C5 -> C6 -> C7 -> C8 -> C9 -> EELBOW_EXIT_C -> EXIT_C
R07,Room 07,START_R07,24,EXIT_B,6.0,19.000000000000004,25.000000000000004,6,START_R07 -> DOOR_07 -> ELBOW_R07 -> C6 -> C5 -> EELBOW_EXIT_B -> EXIT_B
R08,Room 08,START_R08,17,EXIT_C,7.0,21.48436111111111,28.484361111111113,7,START_R08 -> DOOR_08 -> ELBOW_R08 -> C7 -> C8 -> C9 -> EELBOW_EXIT_C -> EXIT_C
R09,Room 09,START_R09,5,EXIT_C,6.0,34.10277777777778,40.10277777777778,6,START_R09 -> DOOR_09 -> ELBOW_R09 -> C8 -> C9 -> EELBOW_EXIT_C -> EXIT_C
R10,Room 10,START_R10,11,EXIT_C,5.0,26.911458333333332,31.911458333333332,5,START_R10 -> DOOR_10 -> ELBOW_R10 -> C9 -> EELBOW_EXIT_C -> EXIT_C
R11,Room 11,START_R11,12,EXIT_C,6.0,15.590625,21.590625,6,START_R11 -> DOOR_11 -> ELBOW_R11 -> C10 -> C9 -> EELBOW_EXIT_C -> EXIT_C
R12,Room 12,START_R12,8,EXIT_D,8.0,23.226736111111116,31.226736111111116,8,START_R12 -> DOOR_12 -> ELBOW_R12 -> C11 -> C12 -> C13 -> C14 -> EELBOW_EXIT_D -> EXIT_D
R13,Room 13,START_R13,5,EXIT_D,7.0,31.258680555555557,38.25868055555556,7,START_R13 -> DOOR_13 -> ELBOW_R13 -> C12 -> C13 -> C14 -> EELBOW_EXIT_D -> EXIT_D
R14,Room 14,START_R14,25,EXIT_D,6.0,21.05034722222223,27.05034722222223,6,START_R14 -> DOOR_14 -> ELBOW_R14 -> C13 -> C14 -> EELBOW_EXIT_D -> EXIT_D
R15,Room 15,START_R15,8,EXIT_D,5.0,21.026736111111113,26.02673611111111,5,START_R15 -> DOOR_15 -> ELBOW_R15 -> C14 -> EELBOW_EXIT_D -> EXIT_D
R16,Room 16,START_R16,15,EXIT_D,6.0,16.36284722222222,22.36284722222222,6,START_R16 -> DOOR_16 -> ELBOW_R16 -> C15 -> C14 -> EELBOW_EXIT_D -> EXIT_D
R17,Room 17,START_R17,9,EXIT_D,7.0,14.803472222222222,21.803472222222222,7,START_R17 -> DOOR_17 -> ELBOW_R17 -> C16 -> C15 -> C14 -> EELBOW_EXIT_D -> EXIT_D
R18,Room 18,START_R18,14,EXIT_E,6.0,15.366055555555555,21.366055555555555,6,START_R18 -> DOOR_18 -> ELBOW_R18 -> C17 -> C18 -> EELBOW_EXIT_E -> EXIT_E
R19,Room 19,START_R19,3,EXIT_E,5.0,15.487722222222224,20.487722222222224,5,START_R19 -> DOOR_19 -> ELBOW_R19 -> C18 -> EELBOW_EXIT_E -> EXIT_E
