node_id,node_type,grid_position,capacity_units,effective_capacity_people,occupants_using_node,rooms_using_node,utilization_ratio,utilization_percent,is_congested
C4,navigation,F3,3.0,30.0,150,12,5.0,500.0,True
C3,navigation,E3,2.0,20.0,91,7,4.55,455.0,True
C2,navigation,D3,2.0,20.0,81,7,4.05,405.0,True
C5,navigation,G3,3.0,30.0,96,8,3.2,320.0,True
C6,navigation,H3,3.0,30.0,89,6,2.966666666666667,296.6666666666667,True
C8,navigation,J3,4.0,40.0,99,6,2.475,247.5,True
C9,navigation,K3,4.0,40.0,99,6,2.475,247.5,True
EXIT_B,exit,K2.3,4.0,40.0,99,6,2.475,247.5,True
C1,navigation,C3,3.0,30.0,70,5,2.3333333333333335,233.33333333333334,True
B12_0,navigation,H_A2,2.0,20.0,45,2,2.25,225.0,True
B7_0,navigation,F_A4,2.0,20.0,43,2,2.15,215.0,True
E7,navigation,F_A3,2.0,20.0,43,2,2.15,215.0,True
B11_0,navigation,H_A4,2.0,20.0,38,2,1.9,190.0,True
EXIT_F,exit,F2.3,6.0,60.0,114,9,1.9,190.0,True
B6_0,navigation,E_A2,2.0,20.0,35,2,1.75,175.0,True
E6,navigation,E_A3,2.0,20.0,35,2,1.75,175.0,True
C7,navigation,I3,4.0,40.0,64,6,1.6,160.0,True
EXIT_E,exit,E2.3,4.0,40.0,63,5,1.575,157.5,True
E12,navigation,H_A3,3.0,30.0,45,2,1.5,150.0,True
B1_0,navigation,C_A4,2.0,20.0,28,2,1.4,140.0,True
E1,navigation,C_A3,2.0,20.0,28,2,1.4,140.0,True
EXIT_D,exit,D2.3,6.0,60.0,76,6,1.2666666666666666,126.66666666666666,True
DOOR_07,door,G_A4,2.0,20.0,25,1,1.25,125.0,True
B2_0,navigation,C_A2,3.0,30.0,37,2,1.2333333333333334,123.33333333333334,True
E2,navigation,C_A3,3.0,30.0,37,2,1.2333333333333334,123.33333333333334,True
DOOR_01,door,D_A4,2.0,20.0,24,1,1.2,120.0,True
B15_0,navigation,J_A4,2.0,20.0,24,1,1.2,120.0,True
E15,navigation,J_A3,2.0,20.0,24,1,1.2,120.0,True
DOOR_15,door,K_A4,2.0,20.0,24,1,1.2,120.0,True
B12_1,navigation,H_A1,2.0,20.0,24,1,1.2,120.0,True
DOOR_28,door,G_A1,2.0,20.0,24,1,1.2,120.0,True
DOOR_18,door,B_A1,2.0,20.0,23,1,1.15,114.99999999999999,True
E4,navigation,D_A3,2.0,20.0,22,2,1.1,110.00000000000001,True
B9_0,navigation,G_A4,2.0,20.0,22,2,1.1,110.00000000000001,True
B11_1,navigation,H_A5,2.0,20.0,22,1,1.1,110.00000000000001,True
DOOR_27,door,I_A5,2.0,20.0,22,1,1.1,110.00000000000001,True
DOOR_06,door,D_A2,2.0,20.0,21,1,1.05,105.0,True
B10_1,navigation,G_A1,2.0,20.0,21,1,1.05,105.0,True
DOOR_26,door,F_A1,2.0,20.0,21,1,1.05,105.0,True
B5_0,navigation,E_A4,2.0,20.0,20,2,1.0,100.0,False
E11,navigation,H_A3,4.0,40.0,38,2,0.95,95.0,False
B5_1,navigation,E_A5,2.0,20.0,18,1,0.9,90.0,False
DOOR_21,door,F_A5,2.0,20.0,18,1,0.9,90.0,False
B7_1,navigation,F_A5,2.0,20.0,18,1,0.9,90.0,False
DOOR_23,door,G_A5,2.0,20.0,18,1,0.9,90.0,False
B14_0,navigation,I_A2,2.0,20.0,17,2,0.85,85.0,False
EXIT_C,exit,C2.3,4.0,40.0,33,3,0.825,82.5,False
DOOR_11,door,I_A4,2.0,20.0,16,1,0.8,80.0,False
B4_1,navigation,D_A1,2.0,20.0,16,1,0.8,80.0,False
DOOR_20,door,C_A1,2.0,20.0,16,1,0.8,80.0,False
B10_0,navigation,G_A2,3.0,30.0,23,2,0.7666666666666667,76.66666666666667,False
E10,navigation,G_A3,3.0,30.0,23,2,0.7666666666666667,76.66666666666667,False
B2_1,navigation,C_A1,3.0,30.0,23,1,0.7666666666666667,76.66666666666667,False
B4_0,navigation,D_A2,3.0,30.0,22,2,0.7333333333333333,73.33333333333333,False
E9,navigation,G_A3,3.0,30.0,22,2,0.7333333333333333,73.33333333333333,False
DOOR_12,door,G_A2,3.0,30.0,21,1,0.7,70.0,False
DOOR_22,door,D_A1,2.0,20.0,14,1,0.7,70.0,False
E5,navigation,E_A3,3.0,30.0,20,2,0.6666666666666666,66.66666666666666,False
B16_0,navigation,J_A2,3.0,30.0,17,1,0.5666666666666667,56.666666666666664,False
E16,navigation,J_A3,3.0,30.0,17,1,0.5666666666666667,56.666666666666664,False
DOOR_16,door,I_A2,3.0,30.0,17,1,0.5666666666666667,56.666666666666664,False
B9_1,navigation,G_A5,2.0,20.0,10,1,0.5,50.0,False
DOOR_25,door,H_A5,2.0,20.0,10,1,0.5,50.0,False
C0,navigation,B3,3.0,30.0,14,1,0.4666666666666667,46.666666666666664,False
DOOR_02,door,B_A2,3.0,30.0,14,1,0.4666666666666667,46.666666666666664,False
DOOR_14,door,H_A2,3.0,30.0,14,1,0.4666666666666667,46.666666666666664,False
B6_1,navigation,E_A1,3.0,30.0,14,1,0.4666666666666667,46.666666666666664,False
B13_0,navigation,I_A4,2.0,20.0,9,2,0.45,45.0,False
E14,navigation,I_A3,4.0,40.0,17,2,0.425,42.5,False
B3_0,navigation,D_A4,2.0,20.0,8,2,0.4,40.0,False
DOOR_09,door,H_A4,3.0,30.0,12,1,0.4,40.0,False
B8_0,navigation,F_A2,3.0,30.0,11,2,0.36666666666666664,36.666666666666664,False
