route_id,room_id,room_name,start_node,exit_node,occupancy,distance,edge_count,path,edge_ids
R01__EXIT_A,R01,Room 01,START_R01,EXIT_A,24,6.0,6,START_R01 -> DOOR_01 -> B1_0 -> E1 -> C1 -> C0 -> EXIT_A,E012:START_R01--DOOR_01 | E013:DOOR_01--B1_0 | E011:E1--B1_0 | E010:C1--E1 | E001:C0--C1 | E116:C0--EXIT_A
R01__EXIT_B,R01,Room 01,START_R01,EXIT_B,24,13.0,13,START_R01 -> DOOR_01 -> B1_0 -> E1 -> C1 -> C2 -> C3 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> EXIT_B,E012:START_R01--DOOR_01 | E013:DOOR_01--B1_0 | E011:E1--B1_0 | E010:C1--E1 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E117:C9--EXIT_B
R01__EXIT_C,R01,Room 01,START_R01,EXIT_C,24,5.0,5,START_R01 -> DOOR_01 -> B1_0 -> E1 -> C1 -> EXIT_C,E012:START_R01--DOOR_01 | E013:DOOR_01--B1_0 | E011:E1--B1_0 | E010:C1--E1 | E118:C1--EXIT_C
R01__EXIT_D,R01,Room 01,START_R01,EXIT_D,24,6.0,6,START_R01 -> DOOR_01 -> B1_0 -> E1 -> C1 -> C2 -> EXIT_D,E012:START_R01--DOOR_01 | E013:DOOR_01--B1_0 | E011:E1--B1_0 | E010:C1--E1 | E002:C1--C2 | E119:C2--EXIT_D
R01__EXIT_E,R01,Room 01,START_R01,EXIT_E,24,7.0,7,START_R01 -> DOOR_01 -> B1_0 -> E1 -> C1 -> C2 -> C3 -> EXIT_E,E012:START_R01--DOOR_01 | E013:DOOR_01--B1_0 | E011:E1--B1_0 | E010:C1--E1 | E002:C1--C2 | E003:C2--C3 | E120:C3--EXIT_E
R01__EXIT_F,R01,Room 01,START_R01,EXIT_F,24,8.0,8,START_R01 -> DOOR_01 -> B1_0 -> E1 -> C1 -> C2 -> C3 -> C4 -> EXIT_F,E012:START_R01--DOOR_01 | E013:DOOR_01--B1_0 | E011:E1--B1_0 | E010:C1--E1 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E121:C4--EXIT_F
R02__EXIT_A,R02,Room 02,START_R02,EXIT_A,14,6.0,6,START_R02 -> DOOR_02 -> B2_0 -> E2 -> C1 -> C0 -> EXIT_A,E016:START_R02--DOOR_02 | E017:DOOR_02--B2_0 | E015:E2--B2_0 | E014:C1--E2 | E001:C0--C1 | E116:C0--EXIT_A
R02__EXIT_B,R02,Room 02,START_R02,EXIT_B,14,13.0,13,START_R02 -> DOOR_02 -> B2_0 -> E2 -> C1 -> C2 -> C3 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> EXIT_B,E016:START_R02--DOOR_02 | E017:DOOR_02--B2_0 | E015:E2--B2_0 | E014:C1--E2 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E117:C9--EXIT_B
R02__EXIT_C,R02,Room 02,START_R02,EXIT_C,14,5.0,5,START_R02 -> DOOR_02 -> B2_0 -> E2 -> C1 -> EXIT_C,E016:START_R02--DOOR_02 | E017:DOOR_02--B2_0 | E015:E2--B2_0 | E014:C1--E2 | E118:C1--EXIT_C
R02__EXIT_D,R02,Room 02,START_R02,EXIT_D,14,6.0,6,START_R02 -> DOOR_02 -> B2_0 -> E2 -> C1 -> C2 -> EXIT_D,E016:START_R02--DOOR_02 | E017:DOOR_02--B2_0 | E015:E2--B2_0 | E014:C1--E2 | E002:C1--C2 | E119:C2--EXIT_D
R02__EXIT_E,R02,Room 02,START_R02,EXIT_E,14,7.0,7,START_R02 -> DOOR_02 -> B2_0 -> E2 -> C1 -> C2 -> C3 -> EXIT_E,E016:START_R02--DOOR_02 | E017:DOOR_02--B2_0 | E015:E2--B2_0 | E014:C1--E2 | E002:C1--C2 | E003:C2--C3 | E120:C3--EXIT_E
R02__EXIT_F,R02,Room 02,START_R02,EXIT_F,14,8.0,8,START_R02 -> DOOR_02 -> B2_0 -> E2 -> C1 -> C2 -> C3 -> C4 -> EXIT_F,E016:START_R02--DOOR_02 | E017:DOOR_02--B2_0 | E015:E2--B2_0 | E014:C1--E2 | E002:C1--C2 | E003:C2--C3 | E004:C3--C4 | E121:C4--EXIT_F
R03__EXIT_A,R03,Room 03,START_R03,EXIT_A,3,7.0,7,START_R03 -> DOOR_03 -> B3_0 -> E3 -> C2 -> C1 -> C0 -> EXIT_A,E020:START_R03--DOOR_03 | E021:DOOR_03--B3_0 | E019:E3--B3_0 | E018:C2--E3 | E002:C1--C2 | E001:C0--C1 | E116:C0--EXIT_A
R03__EXIT_B,R03,Room 03,START_R03,EXIT_B,3,12.0,12,START_R03 -> DOOR_03 -> B3_0 -> E3 -> C2 -> C3 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> EXIT_B,E020:START_R03--DOOR_03 | E021:DOOR_03--B3_0 | E019:E3--B3_0 | E018:C2--E3 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E117:C9--EXIT_B
R03__EXIT_C,R03,Room 03,START_R03,EXIT_C,3,6.0,6,START_R03 -> DOOR_03 -> B3_0 -> E3 -> C2 -> C1 -> EXIT_C,E020:START_R03--DOOR_03 | E021:DOOR_03--B3_0 | E019:E3--B3_0 | E018:C2--E3 | E002:C1--C2 | E118:C1--EXIT_C
R03__EXIT_D,R03,Room 03,START_R03,EXIT_D,3,5.0,5,START_R03 -> DOOR_03 -> B3_0 -> E3 -> C2 -> EXIT_D,E020:START_R03--DOOR_03 | E021:DOOR_03--B3_0 | E019:E3--B3_0 | E018:C2--E3 | E119:C2--EXIT_D
R03__EXIT_E,R03,Room 03,START_R03,EXIT_E,3,6.0,6,START_R03 -> DOOR_03 -> B3_0 -> E3 -> C2 -> C3 -> EXIT_E,E020:START_R03--DOOR_03 | E021:DOOR_03--B3_0 | E019:E3--B3_0 | E018:C2--E3 | E003:C2--C3 | E120:C3--EXIT_E
R03__EXIT_F,R03,Room 03,START_R03,EXIT_F,3,7.0,7,START_R03 -> DOOR_03 -> B3_0 -> E3 -> C2 -> C3 -> C4 -> EXIT_F,E020:START_R03--DOOR_03 | E021:DOOR_03--B3_0 | E019:E3--B3_0 | E018:C2--E3 | E003:C2--C3 | E004:C3--C4 | E121:C4--EXIT_F
R04__EXIT_A,R04,Room 04,START_R04,EXIT_A,6,7.0,7,START_R04 -> DOOR_04 -> B4_0 -> E4 -> C2 -> C1 -> C0 -> EXIT_A,E024:START_R04--DOOR_04 | E025:DOOR_04--B4_0 | E023:E4--B4_0 | E022:C2--E4 | E002:C1--C2 | E001:C0--C1 | E116:C0--EXIT_A
R04__EXIT_B,R04,Room 04,START_R04,EXIT_B,6,12.0,12,START_R04 -> DOOR_04 -> B4_0 -> E4 -> C2 -> C3 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> EXIT_B,E024:START_R04--DOOR_04 | E025:DOOR_04--B4_0 | E023:E4--B4_0 | E022:C2--E4 | E003:C2--C3 | E004:C3--C4 | E005:C4--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E117:C9--EXIT_B
R04__EXIT_C,R04,Room 04,START_R04,EXIT_C,6,6.0,6,START_R04 -> DOOR_04 -> B4_0 -> E4 -> C2 -> C1 -> EXIT_C,E024:START_R04--DOOR_04 | E025:DOOR_04--B4_0 | E023:E4--B4_0 | E022:C2--E4 | E002:C1--C2 | E118:C1--EXIT_C
R04__EXIT_D,R04,Room 04,START_R04,EXIT_D,6,5.0,5,START_R04 -> DOOR_04 -> B4_0 -> E4 -> C2 -> EXIT_D,E024:START_R04--DOOR_04 | E025:DOOR_04--B4_0 | E023:E4--B4_0 | E022:C2--E4 | E119:C2--EXIT_D
R04__EXIT_E,R04,Room 04,START_R04,EXIT_E,6,6.0,6,START_R04 -> DOOR_04 -> B4_0 -> E4 -> C2 -> C3 -> EXIT_E,E024:START_R04--DOOR_04 | E025:DOOR_04--B4_0 | E023:E4--B4_0 | E022:C2--E4 | E003:C2--C3 | E120:C3--EXIT_E
R04__EXIT_F,R04,Room 04,START_R04,EXIT_F,6,7.0,7,START_R04 -> DOOR_04 -> B4_0 -> E4 -> C2 -> C3 -> C4 -> EXIT_F,E024:START_R04--DOOR_04 | E025:DOOR_04--B4_0 | E023:E4--B4_0 | E022:C2--E4 | E003:C2--C3 | E004:C3--C4 | E121:C4--EXIT_F
R05__EXIT_A,R05,Room 05,START_R05,EXIT_A,2,8.0,8,START_R05 -> DOOR_05 -> B5_0 -> E5 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,E028:START_R05--DOOR_05 | E029:DOOR_05--B5_0 | E027:E5--B5_0 | E026:C3--E5 | E003:C2--C3 | E002:C1--C2 | E001:C0--C1 | E116:C0--EXIT_A
R05__EXIT_B,R05,Room 05,START_R05,EXIT_B,2,11.0,11,START_R05 -> DOOR_05 -> B5_0 -> E5 -> C3 -> C4 -> C5 -> C6 -> C7 -> C8 -> C9 -> EXIT_B,E028:START_R05--DOOR_05 | E029:DOOR_05--B5_0 | E027:E5--B5_0 | E026:C3--E5 | E004:C3--C4 | E005:C4--C5 | E006:C5--C6 | E007:C6--C7 | E008:C7--C8 | E009:C8--C9 | E117:C9--EXIT_B
R05__EXIT_C,R05,Room 05,START_R05,EXIT_C,2,7.0,7,START_R05 -> DOOR_05 -> B5_0 -> E5 -> C3 -> C2 -> C1 -> EXIT_C,E028:START_R05--DOOR_05 | E029:DOOR_05--B5_0 | E027:E5--B5_0 | E026:C3--E5 | E003:C2--C3 | E002:C1--C2 | E118:C1--EXIT_C
R05__EXIT_D,R05,Room 05,START_R05,EXIT_D,2,6.0,6,START_R05 -> DOOR_05 -> B5_0 -> E5 -> C3 -> C2 -> EXIT_D,E028:START_R05--DOOR_05 | E029:DOOR_05--B5_0 | E027:E5--B5_0 | E026:C3--E5 | E003:C2--C3 | E119:C2--EXIT_D
R05__EXIT_E,R05,Room 05,START_R05,EXIT_E,2,5.0,5,START_R05 -> DOOR_05 -> B5_0 -> E5 -> C3 -> EXIT_E,E028:START_R05--DOOR_05 | E029:DOOR_05--B5_0 | E027:E5--B5_0 | E026:C3--E5 | E120:C3--EXIT_E
R05__EXIT_F,R05,Room 05,START_R05,EXIT_F,2,6.0,6,START_R05 -> DOOR_05 -> B5_0 -> E5 -> C3 -> C4 -> EXIT_F,E028:START_R05--DOOR_05 | E029:DOOR_05--B5_0 | E027:E5--B5_0 | E026:C3--E5 | E004:C3--C4 | E121:C4--EXIT_F
