room_id,room_name,start_node,occupancy,selected_exit,distance,congestion_penalty,combined_cost,hops,path
R01,Room 01,START_R01,17,EXIT_A,3.0,5.66111111111111,8.66111111111111,3,START_R01 -> DOOR_01 -> C0 -> EXIT_A
R02,Room 02,START_R02,9,EXIT_A,4.0,10.93472222222222,14.93472222222222,4,START_R02 -> DOOR_02 -> C1 -> C0 -> EXIT_A
R03,Room 03,START_R03,24,EXIT_B,5.0,20.200000000000003,25.200000000000003,5,START_R03 -> DOOR_03 -> C2 -> C3 -> C4 -> EXIT_B
R04,Room 04,START_R04,21,EXIT_B,4.0,14.040624999999999,18.040625,4,START_R04 -> DOOR_04 -> C3 -> C4 -> EXIT_B
R05,Room 05,START_R05,17,EXIT_B,3.0,17.1,20.1,3,START_R05 -> DOOR_05 -> C4 -> EXIT_B
R06,Room 06,START_R06,11,EXIT_B,4.0,23.969444444444445,27.969444444444445,4,START_R06 -> DOOR_06 -> C5 -> C4 -> EXIT_B
R07,Room 07,START_R07,18,EXIT_B,5.0,20.116055555555555,25.116055555555555,5,START_R07 -> DOOR_07 -> C6 -> C5 -> C4 -> EXIT_B
R08,Room 08,START_R08,18,EXIT_C,5.0,25.3625,30.3625,5,START_R08 -> DOOR_08 -> C7 -> C8 -> C9 -> EXIT_C
R09,Room 09,START_R09,22,EXIT_C,4.0,11.76388888888889,15.76388888888889,4,START_R09 -> DOOR_09 -> C8 -> C9 -> EXIT_C
R10,Room 10,START_R10,20,EXIT_C,3.0,15.5125,18.5125,3,START_R10 -> DOOR_10 -> C9 -> EXIT_C
R11,Room 11,START_R11,11,EXIT_D,6.0,13.179166666666667,19.179166666666667,6,START_R11 -> DOOR_11 -> C10 -> C11 -> C12 -> C13 -> EXIT_D
R12,Room 12,START_R12,8,EXIT_D,5.0,16.238666666666667,21.238666666666667,5,START_R12 -> DOOR_12 -> C11 -> C12 -> C13 -> EXIT_D
R13,Room 13,START_R13,18,EXIT_D,4.0,8.761999999999999,12.761999999999997,4,START_R13 -> DOOR_13 -> C12 -> C13 -> EXIT_D
R14,Room 14,START_R14,23,EXIT_D,3.0,6.935777777777778,9.935777777777778,3,START_R14 -> DOOR_14 -> C13 -> EXIT_D
R15,Room 15,START_R15,4,EXIT_A,3.0,6.71111111111111,9.71111111111111,3,START_R15 -> DOOR_15 -> C0 -> EXIT_A
R16,Room 16,START_R16,25,EXIT_A,4.0,15.625000000000002,19.625000000000004,4,START_R16 -> DOOR_16 -> C1 -> C0 -> EXIT_A
R17,Room 17,START_R17,8,EXIT_A,5.0,15.701388888888888,20.701388888888886,5,START_R17 -> DOOR_17 -> C2 -> C1 -> C0 -> EXIT_A
R18,Room 18,START_R18,5,EXIT_A,6.0,23.85,29.85,6,START_R18 -> DOOR_18 -> C3 -> C2 -> C1 -> C0 -> EXIT_A
R19,Room 19,START_R19,20,EXIT_B,3.0,10.3125,13.3125,3,START_R19 -> DOOR_19 -> C4 -> EXIT_B
R20,Room 20,START_R20,3,EXIT_C,7.0,20.559375,27.559375,7,START_R20 -> DOOR_20 -> C5 -> C6 -> C7 -> C8 -> C9 -> EXIT_C
