room_id,classical_exit,classical_distance,classical_hops,classical_path,occupancy,congestion_aware_exit,congestion_aware_distance,congestion_aware_hops,congestion_penalty,combined_cost,congestion_aware_path,exit_changed,path_changed,extra_distance,extra_hops
R01,EXIT_A,3.0,3,START_R01 -> DOOR_01 -> C0 -> EXIT_A,17,EXIT_A,3.0,3,5.66111111111111,8.66111111111111,START_R01 -> DOOR_01 -> C0 -> EXIT_A,False,False,0.0,0
R02,EXIT_A,4.0,4,START_R02 -> DOOR_02 -> C1 -> C0 -> EXIT_A,9,EXIT_A,4.0,4,10.93472222222222,14.93472222222222,START_R02 -> DOOR_02 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R03,EXIT_A,5.0,5,START_R03 -> DOOR_03 -> C2 -> C1 -> C0 -> EXIT_A,24,EXIT_B,5.0,5,20.200000000000003,25.200000000000003,START_R03 -> DOOR_03 -> C2 -> C3 -> C4 -> EXIT_B,True,True,0.0,0
R04,EXIT_B,4.0,4,START_R04 -> DOOR_04 -> C3 -> C4 -> EXIT_B,21,EXIT_B,4.0,4,14.040624999999999,18.040625,START_R04 -> DOOR_04 -> C3 -> C4 -> EXIT_B,False,False,0.0,0
R05,EXIT_B,3.0,3,START_R05 -> DOOR_05 -> C4 -> EXIT_B,17,EXIT_B,3.0,3,17.1,20.1,START_R05 -> DOOR_05 -> C4 -> EXIT_B,False,False,0.0,0
R06,EXIT_B,4.0,4,START_R06 -> DOOR_06 -> C5 -> C4 -> EXIT_B,11,EXIT_B,4.0,4,23.969444444444445,27.969444444444445,START_R06 -> DOOR_06 -> C5 -> C4 -> EXIT_B,False,False,0.0,0
R07,EXIT_B,5.0,5,START_R07 -> DOOR_07 -> C6 -> C5 -> C4 -> EXIT_B,18,EXIT_B,5.0,5,20.116055555555555,25.116055555555555,START_R07 -> DOOR_07 -> C6 -> C5 -> C4 -> EXIT_B,False,False,0.0,0
R08,EXIT_C,5.0,5,START_R08 -> DOOR_08 -> C7 -> C8 -> C9 -> EXIT_C,18,EXIT_C,5.0,5,25.3625,30.3625,START_R08 -> DOOR_08 -> C7 -> C8 -> C9 -> EXIT_C,False,False,0.0,0
R09,EXIT_C,4.0,4,START_R09 -> DOOR_09 -> C8 -> C9 -> EXIT_C,22,EXIT_C,4.0,4,11.76388888888889,15.76388888888889,START_R09 -> DOOR_09 -> C8 -> C9 -> EXIT_C,False,False,0.0,0
R10,EXIT_C,3.0,3,START_R10 -> DOOR_10 -> C9 -> EXIT_C,20,EXIT_C,3.0,3,15.5125,18.5125,START_R10 -> DOOR_10 -> C9 -> EXIT_C,False,False,0.0,0
R11,EXIT_C,4.0,4,START_R11 -> DOOR_11 -> C10 -> C9 -> EXIT_C,11,EXIT_D,6.0,6,13.179166666666667,19.179166666666667,START_R11 -> DOOR_11 -> C10 -> C11 -> C12 -> C13 -> EXIT_D,True,True,2.0,2
R12,EXIT_C,5.0,5,START_R12 -> DOOR_12 -> C11 -> C10 -> C9 -> EXIT_C,8,EXIT_D,5.0,5,16.238666666666667,21.238666666666667,START_R12 -> DOOR_12 -> C11 -> C12 -> C13 -> EXIT_D,True,True,0.0,0
R13,EXIT_D,4.0,4,START_R13 -> DOOR_13 -> C12 -> C13 -> EXIT_D,18,EXIT_D,4.0,4,8.761999999999999,12.761999999999997,START_R13 -> DOOR_13 -> C12 -> C13 -> EXIT_D,False,False,0.0,0
R14,EXIT_D,3.0,3,START_R14 -> DOOR_14 -> C13 -> EXIT_D,23,EXIT_D,3.0,3,6.935777777777778,9.935777777777778,START_R14 -> DOOR_14 -> C13 -> EXIT_D,False,False,0.0,0
R15,EXIT_A,3.0,3,START_R15 -> DOOR_15 -> C0 -> EXIT_A,4,EXIT_A,3.0,3,6.71111111111111,9.71111111111111,START_R15 -> DOOR_15 -> C0 -> EXIT_A,False,False,0.0,0
R16,EXIT_A,4.0,4,START_R16 -> DOOR_16 -> C1 -> C0 -> EXIT_A,25,EXIT_A,4.0,4,15.625000000000002,19.625000000000004,START_R16 -> DOOR_16 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R17,EXIT_A,5.0,5,START_R17 -> DOOR_17 -> C2 -> C1 -> C0 -> EXIT_A,8,EXIT_A,5.0,5,15.701388888888888,20.701388888888886,START_R17 -> DOOR_17 -> C2 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R18,EXIT_B,4.0,4,START_R18 -> DOOR_18 -> C3 -> C4 -> EXIT_B,5,EXIT_A,6.0,6,23.85,29.85,START_R18 -> DOOR_18 -> C3 -> C2 -> C1 -> C0 -> EXIT_A,True,True,2.0,2
R19,EXIT_B,3.0,3,START_R19 -> DOOR_19 -> C4 -> EXIT_B,20,EXIT_B,3.0,3,10.3125,13.3125,START_R19 -> DOOR_19 -> C4 -> EXIT_B,False,False,0.0,0
R20,EXIT_B,4.0,4,START_R20 -> DOOR_20 -> C5 -> C4 -> EXIT_B,3,EXIT_C,7.0,7,20.559375,27.559375,START_R20 -> DOOR_20 -> C5 -> C6 -> C7 -> C8 -> C9 -> EXIT_C,True,True,3.0,3
