room_id,room_name,start_node,exit_node,dijkstra_distance,astar_distance,distances_match,same_exact_path,dijkstra_hops,astar_hops,dijkstra_path,astar_path
R01,Reception & Main Office,START_R01,EXIT_A,45.0,45.0,True,False,43,43,START_R01 -> C3 -> DOOR_01 -> E3 -> E4 -> E5 -> E6 -> E7 -> E8 -> E9 -> E10 -> F10 -> G10 -> H10 -> I10 -> J10 -> K10 -> M10 -> N10 -> N11 -> N13 -> N15 -> N16 -> M16 -> K16 -> J16 -> I16 -> H16 -> G16 -> F16 -> E16 -> D16 -> DOOR_31 -> D18 -> C18 -> START_R20 -> C20 -> DOOR_37 -> C22 -> DOOR_44 -> C24 -> START_R28 -> C26 -> EXIT_A,START_R01 -> C3 -> DOOR_01 -> E3 -> E4 -> E5 -> E6 -> E7 -> E8 -> E9 -> E10 -> F10 -> G10 -> H10 -> I10 -> J10 -> K10 -> M10 -> N10 -> N11 -> N13 -> N15 -> N16 -> M16 -> K16 -> J16 -> I16 -> H16 -> DOOR_29 -> H18 -> START_R21 -> H20 -> DOOR_38 -> H22 -> G22 -> F22 -> E22 -> D22 -> C22 -> DOOR_44 -> C24 -> START_R28 -> C26 -> EXIT_A
R01,Reception & Main Office,START_R01,EXIT_B,50.5,50.5,True,False,48,49,START_R01 -> C3 -> DOOR_01 -> E3 -> E4 -> E5 -> E6 -> E7 -> E8 -> E9 -> E10 -> F10 -> G10 -> H10 -> I10 -> J10 -> K10 -> M10 -> N10 -> N11 -> N13 -> N15 -> N16 -> O16 -> DOOR_27 -> Q16 -> R16 -> S16 -> T16 -> U16 -> V16 -> W16 -> X16 -> DOOR_30 -> X18 -> START_R24 -> X20 -> DOOR_39 -> X22 -> DOOR_49 -> X24 -> START_R32 -> Y25 -> DOOR_51 -> AA25 -> DOOR_53 -> AC25 -> AC26 -> EXIT_B,START_R01 -> C3 -> DOOR_01 -> E3 -> E4 -> E5 -> E6 -> E7 -> E8 -> E9 -> E10 -> F10 -> G10 -> H10 -> I10 -> J10 -> K10 -> M10 -> N10 -> N11 -> N13 -> N15 -> N16 -> O16 -> DOOR_27 -> Q16 -> R16 -> S16 -> T16 -> U16 -> U17 -> U18 -> U18.5 -> U19 -> U20 -> U21 -> U22 -> V22 -> W22 -> X22 -> DOOR_49 -> X24 -> Y24 -> Y25 -> DOOR_51 -> AA25 -> DOOR_53 -> AC25 -> AC26 -> EXIT_B
R01,Reception & Main Office,START_R01,EXIT_C,5.0,5.0,True,True,5,5,START_R01 -> C3 -> DOOR_01 -> E3 -> E2 -> EXIT_C,START_R01 -> C3 -> DOOR_01 -> E3 -> E2 -> EXIT_C
R01,Reception & Main Office,START_R01,EXIT_D,29.5,29.5,True,False,29,29,START_R01 -> C3 -> DOOR_01 -> E3 -> E4 -> E5 -> E6 -> E7 -> E8 -> E9 -> E10 -> F10 -> G10 -> H10 -> I10 -> J10 -> K10 -> M10 -> N10 -> DOOR_16 -> O10 -> O8 -> O7 -> O6 -> P6 -> P5 -> P4 -> P3 -> P2 -> EXIT_D,START_R01 -> C3 -> DOOR_01 -> E3 -> E4 -> E5 -> E6 -> E7 -> E8 -> E9 -> E10 -> F10 -> G10 -> H10 -> I10 -> J10 -> K10 -> M10 -> N10 -> DOOR_16 -> O10 -> O8 -> O7 -> O6 -> START_R05 -> O4 -> O3 -> O2 -> P2 -> EXIT_D
R01,Reception & Main Office,START_R01,EXIT_E,39.0,39.0,True,True,39,39,START_R01 -> C3 -> DOOR_01 -> E3 -> E4 -> E5 -> E6 -> E7 -> E8 -> E9 -> E10 -> F10 -> G10 -> H10 -> I10 -> J10 -> K10 -> M10 -> N10 -> DOOR_16 -> O10 -> DOOR_15 -> Q10 -> R10 -> S10 -> T10 -> U10 -> V10 -> W10 -> X10 -> Y10 -> Y9 -> Y8 -> Y7 -> Y6 -> Y5 -> Y4 -> Y3 -> Y2 -> EXIT_E,START_R01 -> C3 -> DOOR_01 -> E3 -> E4 -> E5 -> E6 -> E7 -> E8 -> E9 -> E10 -> F10 -> G10 -> H10 -> I10 -> J10 -> K10 -> M10 -> N10 -> DOOR_16 -> O10 -> DOOR_15 -> Q10 -> R10 -> S10 -> T10 -> U10 -> V10 -> W10 -> X10 -> Y10 -> Y9 -> Y8 -> Y7 -> Y6 -> Y5 -> Y4 -> Y3 -> Y2 -> EXIT_E
R01,Reception & Main Office,START_R01,EXIT_F,42.0,42.0,True,True,38,38,START_R01 -> C3 -> DOOR_01 -> E3 -> E4 -> E5 -> E6 -> E7 -> E8 -> E9 -> E10 -> F10 -> G10 -> H10 -> I10 -> J10 -> K10 -> M10 -> N10 -> N11 -> N13 -> N15 -> N16 -> O16 -> DOOR_26 -> N18 -> N18.5 -> O18.5 -> DOOR_33 -> P18.5 -> P19 -> P20 -> P21 -> P22 -> P23 -> P24 -> P25 -> P26 -> EXIT_F,START_R01 -> C3 -> DOOR_01 -> E3 -> E4 -> E5 -> E6 -> E7 -> E8 -> E9 -> E10 -> F10 -> G10 -> H10 -> I10 -> J10 -> K10 -> M10 -> N10 -> N11 -> N13 -> N15 -> N16 -> O16 -> DOOR_26 -> N18 -> N18.5 -> O18.5 -> DOOR_33 -> P18.5 -> P19 -> P20 -> P21 -> P22 -> P23 -> P24 -> P25 -> P26 -> EXIT_F
R01,Reception & Main Office,START_R01,EXIT_G,37.0,37.0,True,True,35,35,START_R01 -> C3 -> DOOR_01 -> E3 -> E4 -> E5 -> E6 -> E7 -> E8 -> E9 -> E10 -> F10 -> G10 -> H10 -> I10 -> J10 -> K10 -> M10 -> N10 -> N11 -> N13 -> N15 -> N16 -> M16 -> K16 -> J16 -> I16 -> H16 -> G16 -> F16 -> E16 -> D16 -> C16 -> B16 -> A16 -> EXIT_G,START_R01 -> C3 -> DOOR_01 -> E3 -> E4 -> E5 -> E6 -> E7 -> E8 -> E9 -> E10 -> F10 -> G10 -> H10 -> I10 -> J10 -> K10 -> M10 -> N10 -> N11 -> N13 -> N15 -> N16 -> M16 -> K16 -> J16 -> I16 -> H16 -> G16 -> F16 -> E16 -> D16 -> C16 -> B16 -> A16 -> EXIT_G
R01,Reception & Main Office,START_R01,EXIT_H,43.5,43.5,True,True,41,41,START_R01 -> C3 -> DOOR_01 -> E3 -> E4 -> E5 -> E6 -> E7 -> E8 -> E9 -> E10 -> F10 -> G10 -> H10 -> I10 -> J10 -> K10 -> M10 -> N10 -> N11 -> N13 -> N15 -> N16 -> O16 -> DOOR_27 -> Q16 -> R16 -> S16 -> T16 -> U16 -> V16 -> W16 -> X16 -> Y16 -> Z16 -> AA16 -> AB16 -> AC16 -> AD16 -> AE16 -> AF16 -> EXIT_H,START_R01 -> C3 -> DOOR_01 -> E3 -> E4 -> E5 -> E6 -> E7 -> E8 -> E9 -> E10 -> F10 -> G10 -> H10 -> I10 -> J10 -> K10 -> M10 -> N10 -> N11 -> N13 -> N15 -> N16 -> O16 -> DOOR_27 -> Q16 -> R16 -> S16 -> T16 -> U16 -> V16 -> W16 -> X16 -> Y16 -> Z16 -> AA16 -> AB16 -> AC16 -> AD16 -> AE16 -> AF16 -> EXIT_H
R02,Attendance Office,START_R02,EXIT_A,45.0,45.0,True,False,43,43,START_R02 -> G3 -> DOOR_03 -> E3 -> E4 -> E5 -> E6 -> E7 -> E8 -> E9 -> E10 -> F10 -> G10 -> H10 -> I10 -> J10 -> K10 -> M10 -> N10 -> N11 -> N13 -> N15 -> N16 -> M16 -> K16 -> J16 -> I16 -> H16 -> G16 -> F16 -> E16 -> D16 -> DOOR_31 -> D18 -> C18 -> START_R20 -> C20 -> DOOR_37 -> C22 -> DOOR_44 -> C24 -> START_R28 -> C26 -> EXIT_A,START_R02 -> H4 -> DOOR_05 -> H6 -> START_R07 -> G7 -> DOOR_09 -> E7 -> E8 -> E9 -> E10 -> F10 -> G10 -> H10 -> I10 -> J10 -> K10 -> M10 -> N10 -> N11 -> N13 -> N15 -> N16 -> M16 -> K16 -> J16 -> I16 -> H16 -> DOOR_29 -> H18 -> START_R21 -> H20 -> DOOR_38 -> H22 -> G22 -> F22 -> E22 -> D22 -> C22 -> DOOR_44 -> C24 -> START_R28 -> C26 -> EXIT_A
R02,Attendance Office,START_R02,EXIT_B,50.5,50.5,True,False,48,49,START_R02 -> G3 -> DOOR_03 -> E3 -> E4 -> E5 -> E6 -> E7 -> E8 -> E9 -> E10 -> F10 -> G10 -> H10 -> I10 -> J10 -> K10 -> M10 -> N10 -> N11 -> N13 -> N15 -> N16 -> O16 -> DOOR_27 -> Q16 -> R16 -> S16 -> T16 -> U16 -> V16 -> W16 -> X16 -> DOOR_30 -> X18 -> START_R24 -> X20 -> DOOR_39 -> X22 -> DOOR_49 -> X24 -> START_R32 -> Y25 -> DOOR_51 -> AA25 -> DOOR_53 -> AC25 -> AC26 -> EXIT_B,START_R02 -> H4 -> DOOR_05 -> H6 -> START_R07 -> G7 -> DOOR_09 -> E7 -> E8 -> E9 -> E10 -> F10 -> G10 -> H10 -> I10 -> J10 -> K10 -> M10 -> N10 -> N11 -> N13 -> N15 -> N16 -> O16 -> DOOR_27 -> Q16 -> R16 -> S16 -> T16 -> U16 -> U17 -> U18 -> U18.5 -> U19 -> U20 -> U21 -> U22 -> V22 -> W22 -> X22 -> DOOR_49 -> X24 -> Y24 -> Y25 -> DOOR_51 -> AA25 -> DOOR_53 -> AC25 -> AC26 -> EXIT_B
