room_id,room_name,start_node,occupancy,selected_exit,distance,congestion_penalty,combined_cost,hops,path
R01,Room 01,START_R01,7,EXIT_A,5.0,26.807444444444442,31.807444444444442,5,START_R01 -> DOOR_01 -> ELBOW_R01 -> C0 -> EELBOW_EXIT_A -> EXIT_A
R02,Room 02,START_R02,25,EXIT_A,6.0,20.34722222222223,26.34722222222223,6,START_R02 -> DOOR_02 -> ELBOW_R02 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A
R03,Room 03,START_R03,5,EXIT_A,7.0,50.025444444444446,57.025444444444446,7,START_R03 -> DOOR_03 -> ELBOW_R03 -> C2 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A
R04,Room 04,START_R04,12,EXIT_A,8.0,43.98244444444445,51.98244444444445,8,START_R04 -> DOOR_04 -> ELBOW_R04 -> C3 -> C2 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A
R05,Room 05,START_R05,24,EXIT_B,8.0,28.000000000000007,36.0,8,START_R05 -> DOOR_05 -> ELBOW_R05 -> C4 -> C5 -> C6 -> C7 -> EELBOW_EXIT_B -> EXIT_B
R06,Room 06,START_R06,15,EXIT_B,7.0,43.946875000000006,50.946875000000006,7,START_R06 -> DOOR_06 -> ELBOW_R06 -> C5 -> C6 -> C7 -> EELBOW_EXIT_B -> EXIT_B
R07,Room 07,START_R07,23,EXIT_A,7.0,28.85452777777778,35.854527777777776,7,START_R07 -> DOOR_07 -> ELBOW_R07 -> C6 -> C7 -> C0 -> EELBOW_EXIT_A -> EXIT_A
R08,Room 08,START_R08,11,EXIT_B,5.0,32.59722222222222,37.59722222222222,5,START_R08 -> DOOR_08 -> ELBOW_R08 -> C7 -> EELBOW_EXIT_B -> EXIT_B
R09,Room 09,START_R09,20,EXIT_A,5.0,25.11466666666667,30.114666666666665,5,START_R09 -> DOOR_09 -> ELBOW_R09 -> C0 -> EELBOW_EXIT_A -> EXIT_A
R10,Room 10,START_R10,18,EXIT_B,7.0,36.45034722222223,43.45034722222223,7,START_R10 -> DOOR_10 -> ELBOW_R10 -> C1 -> C0 -> C7 -> EELBOW_EXIT_B -> EXIT_B
