room_id,classical_exit,classical_distance,classical_hops,classical_path,occupancy,congestion_aware_exit,congestion_aware_distance,congestion_aware_hops,congestion_penalty,combined_cost,congestion_aware_path,exit_changed,path_changed,extra_distance,extra_hops
R01,EXIT_A,5.0,5,START_R01 -> DOOR_01 -> ELBOW_R01 -> C0 -> EELBOW_EXIT_A -> EXIT_A,7,EXIT_A,5.0,5,26.807444444444442,31.807444444444442,START_R01 -> DOOR_01 -> ELBOW_R01 -> C0 -> EELBOW_EXIT_A -> EXIT_A,False,False,0.0,0
R02,EXIT_A,6.0,6,START_R02 -> DOOR_02 -> ELBOW_R02 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A,25,EXIT_A,6.0,6,20.34722222222223,26.34722222222223,START_R02 -> DOOR_02 -> ELBOW_R02 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A,False,False,0.0,0
R03,EXIT_A,7.0,7,START_R03 -> DOOR_03 -> ELBOW_R03 -> C2 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A,5,EXIT_A,7.0,7,50.025444444444446,57.025444444444446,START_R03 -> DOOR_03 -> ELBOW_R03 -> C2 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A,False,False,0.0,0
R04,EXIT_A,8.0,8,START_R04 -> DOOR_04 -> ELBOW_R04 -> C3 -> C2 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A,12,EXIT_A,8.0,8,43.98244444444445,51.98244444444445,START_R04 -> DOOR_04 -> ELBOW_R04 -> C3 -> C2 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A,False,False,0.0,0
R05,EXIT_B,8.0,8,START_R05 -> DOOR_05 -> ELBOW_R05 -> C4 -> C5 -> C6 -> C7 -> EELBOW_EXIT_B -> EXIT_B,24,EXIT_B,8.0,8,28.000000000000007,36.0,START_R05 -> DOOR_05 -> ELBOW_R05 -> C4 -> C5 -> C6 -> C7 -> EELBOW_EXIT_B -> EXIT_B,False,False,0.0,0
R06,EXIT_B,7.0,7,START_R06 -> DOOR_06 -> ELBOW_R06 -> C5 -> C6 -> C7 -> EELBOW_EXIT_B -> EXIT_B,15,EXIT_B,7.0,7,43.946875000000006,50.946875000000006,START_R06 -> DOOR_06 -> ELBOW_R06 -> C5 -> C6 -> C7 -> EELBOW_EXIT_B -> EXIT_B,False,False,0.0,0
R07,EXIT_B,6.0,6,START_R07 -> DOOR_07 -> ELBOW_R07 -> C6 -> C7 -> EELBOW_EXIT_B -> EXIT_B,23,EXIT_A,7.0,7,28.85452777777778,35.854527777777776,START_R07 -> DOOR_07 -> ELBOW_R07 -> C6 -> C7 -> C0 -> EELBOW_EXIT_A -> EXIT_A,True,True,1.0,1
R08,EXIT_B,5.0,5,START_R08 -> DOOR_08 -> ELBOW_R08 -> C7 -> EELBOW_EXIT_B -> EXIT_B,11,EXIT_B,5.0,5,32.59722222222222,37.59722222222222,START_R08 -> DOOR_08 -> ELBOW_R08 -> C7 -> EELBOW_EXIT_B -> EXIT_B,False,False,0.0,0
R09,EXIT_A,5.0,5,START_R09 -> DOOR_09 -> ELBOW_R09 -> C0 -> EELBOW_EXIT_A -> EXIT_A,20,EXIT_A,5.0,5,25.11466666666667,30.114666666666665,START_R09 -> DOOR_09 -> ELBOW_R09 -> C0 -> EELBOW_EXIT_A -> EXIT_A,False,False,0.0,0
R10,EXIT_A,6.0,6,START_R10 -> DOOR_10 -> ELBOW_R10 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A,18,EXIT_B,7.0,7,36.45034722222223,43.45034722222223,START_R10 -> DOOR_10 -> ELBOW_R10 -> C1 -> C0 -> C7 -> EELBOW_EXIT_B -> EXIT_B,True,True,1.0,1
