node_id,node_type,grid_position,capacity_units,effective_capacity_people,occupants_using_node,rooms_using_node,utilization_ratio,utilization_percent,is_congested
C0,navigation,B_A3,2.0,20.0,59,6,2.95,295.0,True
C5,navigation,F_A4,3.0,30.0,63,6,2.1,210.0,True
C15,navigation,B_A4,2.0,20.0,38,3,1.9,190.0,True
C1,navigation,C_A3,2.0,20.0,27,4,1.35,135.0,True
EELBOW_EXIT_B,navigation,G4,5.0,50.0,63,6,1.26,126.0,True
ELBOW_R16,navigation,B4,2.0,20.0,24,1,1.2,120.0,True
EELBOW_EXIT_A,navigation,C3,5.0,50.0,59,6,1.18,118.0,True
EXIT_B,exit,G5,6.0,60.0,63,6,1.05,105.0,True
C6,navigation,F_A5,3.0,30.0,30,2,1.0,100.0,False
EXIT_A,exit,C4,6.0,60.0,59,6,0.9833333333333333,98.33333333333333,False
DOOR_01,door,B2,2.0,20.0,18,1,0.9,90.0,False
ELBOW_R01,navigation,B3,2.0,20.0,18,1,0.9,90.0,False
C3,navigation,E_A3,2.0,20.0,17,2,0.85,85.0,False
DOOR_16,door,B3,3.0,30.0,24,1,0.8,80.0,False
C7,navigation,F_A6,3.0,30.0,23,1,0.7666666666666667,76.66666666666667,False
C10,navigation,D_A7,3.0,30.0,23,5,0.7666666666666667,76.66666666666667,False
DOOR_08,door,F5,3.0,30.0,23,1,0.7666666666666667,76.66666666666667,False
ELBOW_R08,navigation,F6,3.0,30.0,23,1,0.7666666666666667,76.66666666666667,False
EELBOW_EXIT_D,navigation,C4,5.0,50.0,38,3,0.76,76.0,False
EXIT_D,exit,C5,5.0,50.0,38,3,0.76,76.0,False
DOOR_04,door,E2,2.0,20.0,15,1,0.75,75.0,False
ELBOW_R04,navigation,E3,2.0,20.0,15,1,0.75,75.0,False
C2,navigation,D_A3,2.0,20.0,14,2,0.7,70.0,False
ELBOW_R17,navigation,B3,2.0,20.0,14,1,0.7,70.0,False
C4,navigation,F_A3,3.0,30.0,20,3,0.6666666666666666,66.66666666666666,False
DOOR_06,door,F3,2.0,20.0,13,1,0.65,65.0,False
ELBOW_R06,navigation,F4,2.0,20.0,13,1,0.65,65.0,False
C12,navigation,B_A7,2.0,20.0,10,1,0.5,50.0,False
ELBOW_R13,navigation,B7,2.0,20.0,10,1,0.5,50.0,False
C14,navigation,B_A5,3.0,30.0,14,2,0.4666666666666667,46.666666666666664,False
DOOR_17,door,B2,3.0,30.0,14,1,0.4666666666666667,46.666666666666664,False
EELBOW_EXIT_C,navigation,E7,5.0,50.0,23,5,0.46,46.0,False
EXIT_C,exit,E8,5.0,50.0,23,5,0.46,46.0,False
C11,navigation,C_A7,3.0,30.0,12,2,0.4,40.0,False
ELBOW_R03,navigation,D3,2.0,20.0,8,1,0.4,40.0,False
DOOR_07,door,F4,2.0,20.0,7,1,0.35,35.0,False
DOOR_14,door,B5,2.0,20.0,7,1,0.35,35.0,False
ELBOW_R14,navigation,B6,2.0,20.0,7,1,0.35,35.0,False
DOOR_02,door,C2,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
ELBOW_R02,navigation,C3,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
DOOR_13,door,B6,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
DOOR_19,door,D2,2.0,20.0,6,1,0.3,30.0,False
ELBOW_R19,navigation,D3,2.0,20.0,6,1,0.3,30.0,False
C9,navigation,E_A7,3.0,30.0,8,2,0.26666666666666666,26.666666666666668,False
DOOR_03,door,D2,3.0,30.0,8,1,0.26666666666666666,26.666666666666668,False
C13,navigation,B_A6,3.0,30.0,7,1,0.23333333333333334,23.333333333333332,False
ELBOW_R07,navigation,F5,3.0,30.0,7,1,0.23333333333333334,23.333333333333332,False
DOOR_15,door,B4,3.0,30.0,7,1,0.23333333333333334,23.333333333333332,False
ELBOW_R15,navigation,B5,3.0,30.0,7,1,0.23333333333333334,23.333333333333332,False
DOOR_09,door,F6,2.0,20.0,4,1,0.2,20.0,False
ELBOW_R09,navigation,F7,2.0,20.0,4,1,0.2,20.0,False
DOOR_10,door,E6,2.0,20.0,4,1,0.2,20.0,False
ELBOW_R10,navigation,E7,2.0,20.0,4,1,0.2,20.0,False
DOOR_05,door,F2,2.0,20.0,3,1,0.15,15.0,False
ELBOW_R05,navigation,F3,2.0,20.0,3,1,0.15,15.0,False
DOOR_18,door,C2,2.0,20.0,3,1,0.15,15.0,False
ELBOW_R18,navigation,C3,2.0,20.0,3,1,0.15,15.0,False
C8,navigation,F_A7,3.0,30.0,4,1,0.13333333333333333,13.333333333333334,False
DOOR_11,door,D6,3.0,30.0,3,1,0.1,10.0,False
ELBOW_R11,navigation,D7,3.0,30.0,3,1,0.1,10.0,False
DOOR_20,door,E2,2.0,20.0,2,1,0.1,10.0,False
ELBOW_R20,navigation,E3,2.0,20.0,2,1,0.1,10.0,False
DOOR_12,door,C6,3.0,30.0,2,1,0.06666666666666667,6.666666666666667,False
ELBOW_R12,navigation,C7,3.0,30.0,2,1,0.06666666666666667,6.666666666666667,False
