room_id,classical_exit,classical_distance,classical_hops,classical_path,occupancy,congestion_aware_exit,congestion_aware_distance,congestion_aware_hops,congestion_penalty,combined_cost,congestion_aware_path,exit_changed,path_changed,extra_distance,extra_hops
R01,EXIT_C,7.0,8,START_R01 -> N3 -> M3 -> L3 -> K3 -> DOOR_02 -> I3 -> I2 -> EXIT_C,3,EXIT_C,7.0,8,4.129513888888889,11.12951388888889,START_R01 -> N3 -> M3 -> L3 -> K3 -> DOOR_02 -> I3 -> I2 -> EXIT_C,False,False,0.0,0
R02,EXIT_C,6.5,7,START_R02 -> E3 -> F3 -> G3 -> DOOR_01 -> I3 -> I2 -> EXIT_C,6,EXIT_C,6.5,7,4.7625,11.2625,START_R02 -> E3 -> F3 -> G3 -> DOOR_01 -> I3 -> I2 -> EXIT_C,False,False,0.0,0
R03,EXIT_C,15.75,17,START_R03 -> P8 -> DOOR_10 -> P10 -> O10 -> N10 -> M10 -> L10 -> K10 -> J10 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,2,EXIT_C,16.0,18,10.325000000000003,26.324999999999996,START_R03 -> P8 -> DOOR_10 -> P10 -> O10 -> N10 -> M10 -> L10 -> DOOR_08 -> L8 -> START_R06 -> K7 -> DOOR_04 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,False,True,0.25,1
R04,EXIT_C,13.5,16,START_R04 -> D8 -> E8 -> DOOR_06 -> E10 -> F10 -> G10 -> DOOR_07 -> G8 -> G7 -> DOOR_03 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,2,EXIT_C,13.5,16,13.06111111111111,26.56111111111111,START_R04 -> D8 -> E8 -> DOOR_06 -> E10 -> F10 -> G10 -> DOOR_07 -> G8 -> G7 -> DOOR_03 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,False,False,0.0,0
R05,EXIT_C,7.5,8,START_R05 -> G7 -> DOOR_03 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,2,EXIT_C,7.5,8,16.68888888888889,24.18888888888889,START_R05 -> G7 -> DOOR_03 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,False,False,0.0,0
R06,EXIT_C,7.5,8,START_R06 -> K7 -> DOOR_04 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,2,EXIT_C,7.5,8,20.487500000000004,27.987500000000004,START_R06 -> K7 -> DOOR_04 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,False,False,0.0,0
R07,EXIT_C,13.75,15,START_R07 -> N8 -> DOOR_09 -> N10 -> M10 -> L10 -> K10 -> J10 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,2,EXIT_B,20.75,22,11.893055555555556,32.643055555555556,START_R07 -> N8 -> DOOR_09 -> N10 -> M10 -> L10 -> K10 -> J10 -> J11 -> J12 -> I12 -> I14 -> I15 -> I16 -> I18 -> H18 -> G18 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B,True,True,7.0,7
R08,EXIT_C,15.5,18,START_R08 -> B8 -> C8 -> DOOR_05 -> C10 -> D10 -> E10 -> F10 -> G10 -> DOOR_07 -> G8 -> G7 -> DOOR_03 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,2,EXIT_B,26.5,29,16.34166666666667,42.841666666666654,START_R08 -> B8 -> C8 -> DOOR_05 -> C10 -> D10 -> E10 -> F10 -> G10 -> G11 -> DOOR_13 -> I11 -> I12 -> I14 -> I15 -> I16 -> I18 -> I20 -> I21 -> DOOR_22 -> G21 -> START_R14 -> F20 -> DOOR_19 -> F18 -> E18 -> D18 -> C18 -> B18 -> EXIT_B,True,True,11.0,11
R09,EXIT_C,12.5,13,START_R09 -> E11 -> F11 -> G11 -> DOOR_13 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,4,EXIT_C,12.5,13,4.833333333333334,17.333333333333332,START_R09 -> E11 -> F11 -> G11 -> DOOR_13 -> I11 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,False,False,0.0,0
R10,EXIT_C,12.5,14,START_R10 -> M11 -> L11 -> DOOR_11 -> L10 -> K10 -> J10 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,1,EXIT_C,12.5,14,22.83090277777778,35.33090277777778,START_R10 -> M11 -> L11 -> DOOR_11 -> L10 -> K10 -> J10 -> I10 -> I8 -> I7 -> I5.5 -> I4 -> I3 -> I2 -> EXIT_C,False,False,0.0,0
