room_id,classical_exit,classical_distance,classical_hops,classical_path,occupancy,congestion_aware_exit,congestion_aware_distance,congestion_aware_hops,congestion_penalty,combined_cost,congestion_aware_path,exit_changed,path_changed,extra_distance,extra_hops
R01,EXIT_A,3.0,3,START_R01 -> DOOR_01 -> C0 -> EXIT_A,15,EXIT_A,3.0,3,7.675,10.675,START_R01 -> DOOR_01 -> C0 -> EXIT_A,False,False,0.0,0
R02,EXIT_A,4.0,4,START_R02 -> DOOR_02 -> C1 -> C0 -> EXIT_A,7,EXIT_A,4.0,4,14.09340277777778,18.09340277777778,START_R02 -> DOOR_02 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R03,EXIT_A,5.0,5,START_R03 -> DOOR_03 -> C2 -> C1 -> C0 -> EXIT_A,19,EXIT_A,5.0,5,10.37373611111111,15.37373611111111,START_R03 -> DOOR_03 -> C2 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R04,EXIT_B,4.0,4,START_R04 -> DOOR_04 -> C3 -> C4 -> EXIT_B,23,EXIT_B,4.0,4,15.936124999999997,19.936124999999997,START_R04 -> DOOR_04 -> C3 -> C4 -> EXIT_B,False,False,0.0,0
R05,EXIT_B,3.0,3,START_R05 -> DOOR_05 -> C4 -> EXIT_B,13,EXIT_B,3.0,3,20.067,23.067,START_R05 -> DOOR_05 -> C4 -> EXIT_B,False,False,0.0,0
R06,EXIT_B,4.0,4,START_R06 -> DOOR_06 -> C5 -> C4 -> EXIT_B,16,EXIT_B,4.0,4,17.596444444444444,21.596444444444444,START_R06 -> DOOR_06 -> C5 -> C4 -> EXIT_B,False,False,0.0,0
R07,EXIT_B,5.0,5,START_R07 -> DOOR_07 -> C6 -> C5 -> C4 -> EXIT_B,18,EXIT_C,6.0,6,9.171000000000001,15.171,START_R07 -> DOOR_07 -> C6 -> C7 -> C8 -> C9 -> EXIT_C,True,True,1.0,1
R08,EXIT_C,5.0,5,START_R08 -> DOOR_08 -> C7 -> C8 -> C9 -> EXIT_C,7,EXIT_C,5.0,5,17.55522222222222,22.55522222222222,START_R08 -> DOOR_08 -> C7 -> C8 -> C9 -> EXIT_C,False,False,0.0,0
R09,EXIT_C,4.0,4,START_R09 -> DOOR_09 -> C8 -> C9 -> EXIT_C,14,EXIT_C,4.0,4,10.38888888888889,14.38888888888889,START_R09 -> DOOR_09 -> C8 -> C9 -> EXIT_C,False,False,0.0,0
R10,EXIT_C,3.0,3,START_R10 -> DOOR_10 -> C9 -> EXIT_C,17,EXIT_C,3.0,3,7.668055555555554,10.668055555555554,START_R10 -> DOOR_10 -> C9 -> EXIT_C,False,False,0.0,0
R11,EXIT_C,4.0,4,START_R11 -> DOOR_11 -> C10 -> C9 -> EXIT_C,2,EXIT_D,6.0,6,6.196180555555555,12.196180555555554,START_R11 -> DOOR_11 -> C10 -> C11 -> C12 -> C13 -> EXIT_D,True,True,2.0,2
R12,EXIT_C,5.0,5,START_R12 -> DOOR_12 -> C11 -> C10 -> C9 -> EXIT_C,3,EXIT_D,5.0,5,5.558680555555556,10.558680555555556,START_R12 -> DOOR_12 -> C11 -> C12 -> C13 -> EXIT_D,True,True,0.0,0
R13,EXIT_D,4.0,4,START_R13 -> DOOR_13 -> C12 -> C13 -> EXIT_D,24,EXIT_D,4.0,4,13.0,17.0,START_R13 -> DOOR_13 -> C12 -> C13 -> EXIT_D,False,False,0.0,0
R14,EXIT_D,3.0,3,START_R14 -> DOOR_14 -> C13 -> EXIT_D,20,EXIT_D,3.0,3,9.911111111111111,12.91111111111111,START_R14 -> DOOR_14 -> C13 -> EXIT_D,False,False,0.0,0
R15,EXIT_A,3.0,3,START_R15 -> DOOR_15 -> C0 -> EXIT_A,14,EXIT_A,3.0,3,10.738888888888887,13.738888888888887,START_R15 -> DOOR_15 -> C0 -> EXIT_A,False,False,0.0,0
R16,EXIT_A,4.0,4,START_R16 -> DOOR_16 -> C1 -> C0 -> EXIT_A,7,EXIT_A,4.0,4,18.947222222222223,22.947222222222223,START_R16 -> DOOR_16 -> C1 -> C0 -> EXIT_A,False,False,0.0,0
R17,EXIT_A,5.0,5,START_R17 -> DOOR_17 -> C2 -> C1 -> C0 -> EXIT_A,18,EXIT_B,5.0,5,17.853125,22.853125,START_R17 -> DOOR_17 -> C2 -> C3 -> C4 -> EXIT_B,True,True,0.0,0
R18,EXIT_B,4.0,4,START_R18 -> DOOR_18 -> C3 -> C4 -> EXIT_B,2,EXIT_B,4.0,4,22.384569444444445,26.384569444444445,START_R18 -> DOOR_18 -> C3 -> C4 -> EXIT_B,False,False,0.0,0
R19,EXIT_B,3.0,3,START_R19 -> DOOR_19 -> C4 -> EXIT_B,19,EXIT_B,3.0,3,10.046055555555554,13.046055555555554,START_R19 -> DOOR_19 -> C4 -> EXIT_B,False,False,0.0,0
R20,EXIT_B,4.0,4,START_R20 -> DOOR_20 -> C5 -> C4 -> EXIT_B,9,EXIT_C,7.0,7,16.361874999999998,23.361874999999998,START_R20 -> DOOR_20 -> C5 -> C6 -> C7 -> C8 -> C9 -> EXIT_C,True,True,3.0,3
