node_id,node_type,grid_position,capacity_units,effective_capacity_people,occupants_using_node,rooms_using_node,utilization_ratio,utilization_percent,is_congested
C6,navigation,H3,2.0,20.0,122,6,6.1,610.0,True
C13,navigation,O3,3.0,30.0,93,7,3.1,310.0,True
C5,navigation,G3,2.0,20.0,43,2,2.15,215.0,True
C19,navigation,U3,2.0,20.0,41,3,2.05,204.99999999999997,True
C7,navigation,I3,3.0,30.0,61,3,2.033333333333333,203.33333333333331,True
EXIT_B,exit,H2.5,6.0,60.0,122,6,2.033333333333333,203.33333333333331,True
C8,navigation,J3,2.0,20.0,40,2,2.0,200.0,True
EXIT_C,exit,O2.5,5.0,50.0,93,7,1.86,186.0,True
C12,navigation,N3,3.0,30.0,51,3,1.7,170.0,True
C14,navigation,P3,2.0,20.0,30,3,1.5,150.0,True
C1,navigation,C3,2.0,20.0,28,3,1.4,140.0,True
C0,navigation,B3,3.0,30.0,40,4,1.3333333333333333,133.33333333333331,True
C9,navigation,K3,2.0,20.0,25,1,1.25,125.0,True
DOOR_10,door,K2,2.0,20.0,25,1,1.25,125.0,True
C4,navigation,F3,2.0,20.0,24,1,1.2,120.0,True
DOOR_05,door,F4,2.0,20.0,24,1,1.2,120.0,True
C18,navigation,T3,3.0,30.0,32,2,1.0666666666666667,106.66666666666667,True
DOOR_08,door,I2,2.0,20.0,21,1,1.05,105.0,True
C11,navigation,M3,3.0,30.0,30,2,1.0,100.0,False
DOOR_06,door,G2,2.0,20.0,19,1,0.95,95.0,False
C15,navigation,Q3,3.0,30.0,28,2,0.9333333333333333,93.33333333333333,False
DOOR_07,door,H4,2.0,20.0,18,1,0.9,90.0,False
DOOR_16,door,Q2,3.0,30.0,25,1,0.8333333333333334,83.33333333333334,False
DOOR_09,door,J4,2.0,20.0,15,1,0.75,75.0,False
C17,navigation,S3,3.0,30.0,22,1,0.7333333333333333,73.33333333333333,False
DOOR_18,door,S2,3.0,30.0,22,1,0.7333333333333333,73.33333333333333,False
C2,navigation,D3,3.0,30.0,21,2,0.7,70.0,False
DOOR_13,door,N4,3.0,30.0,21,1,0.7,70.0,False
EXIT_D,exit,U2.5,6.0,60.0,41,3,0.6833333333333333,68.33333333333333,False
EXIT_A,exit,B2.5,6.0,60.0,40,4,0.6666666666666666,66.66666666666666,False
DOOR_14,door,O2,2.0,20.0,12,1,0.6,60.0,False
C10,navigation,L3,3.0,30.0,17,1,0.5666666666666667,56.666666666666664,False
DOOR_11,door,L4,3.0,30.0,17,1,0.5666666666666667,56.666666666666664,False
DOOR_20,door,U2,2.0,20.0,9,1,0.45,45.0,False
DOOR_12,door,M2,3.0,30.0,13,1,0.43333333333333335,43.333333333333336,False
DOOR_01,door,B4,3.0,30.0,12,1,0.4,40.0,False
C3,navigation,E3,3.0,30.0,11,1,0.36666666666666664,36.666666666666664,False
DOOR_04,door,E2,3.0,30.0,11,1,0.36666666666666664,36.666666666666664,False
DOOR_02,door,C2,2.0,20.0,7,1,0.35,35.0,False
DOOR_03,door,D4,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
DOOR_19,door,T4,3.0,30.0,10,1,0.3333333333333333,33.33333333333333,False
C16,navigation,R3,3.0,30.0,3,1,0.1,10.0,False
DOOR_15,door,P4,2.0,20.0,2,1,0.1,10.0,False
DOOR_17,door,R4,3.0,30.0,3,1,0.1,10.0,False
