room_id,classical_exit,classical_distance,classical_hops,classical_path,occupancy,congestion_aware_exit,congestion_aware_distance,congestion_aware_hops,congestion_penalty,combined_cost,congestion_aware_path,exit_changed,path_changed,extra_distance,extra_hops
R01,EXIT_A,5.0,5,START_R01 -> DOOR_01 -> ELBOW_R01 -> C0 -> EELBOW_EXIT_A -> EXIT_A,16,EXIT_A,5.0,5,13.518944444444447,18.518944444444447,START_R01 -> DOOR_01 -> ELBOW_R01 -> C0 -> EELBOW_EXIT_A -> EXIT_A,False,False,0.0,0
R02,EXIT_A,6.0,6,START_R02 -> DOOR_02 -> ELBOW_R02 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A,14,EXIT_B,7.0,7,25.49166666666667,32.491666666666674,START_R02 -> DOOR_02 -> ELBOW_R02 -> C1 -> C0 -> C7 -> EELBOW_EXIT_B -> EXIT_B,True,True,1.0,1
R03,EXIT_A,7.0,7,START_R03 -> DOOR_03 -> ELBOW_R03 -> C2 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A,25,EXIT_A,7.0,7,28.15972222222222,35.15972222222222,START_R03 -> DOOR_03 -> ELBOW_R03 -> C2 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A,False,False,0.0,0
R04,EXIT_A,8.0,8,START_R04 -> DOOR_04 -> ELBOW_R04 -> C3 -> C2 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A,22,EXIT_B,9.0,9,16.388777777777776,25.388777777777776,START_R04 -> DOOR_04 -> ELBOW_R04 -> C3 -> C4 -> C5 -> C6 -> C7 -> EELBOW_EXIT_B -> EXIT_B,True,True,1.0,1
R05,EXIT_B,8.0,8,START_R05 -> DOOR_05 -> ELBOW_R05 -> C4 -> C5 -> C6 -> C7 -> EELBOW_EXIT_B -> EXIT_B,9,EXIT_B,8.0,8,41.62990277777777,49.62990277777777,START_R05 -> DOOR_05 -> ELBOW_R05 -> C4 -> C5 -> C6 -> C7 -> EELBOW_EXIT_B -> EXIT_B,False,False,0.0,0
R06,EXIT_B,7.0,7,START_R06 -> DOOR_06 -> ELBOW_R06 -> C5 -> C6 -> C7 -> EELBOW_EXIT_B -> EXIT_B,10,EXIT_B,7.0,7,29.286888888888893,36.28688888888889,START_R06 -> DOOR_06 -> ELBOW_R06 -> C5 -> C6 -> C7 -> EELBOW_EXIT_B -> EXIT_B,False,False,0.0,0
R07,EXIT_B,6.0,6,START_R07 -> DOOR_07 -> ELBOW_R07 -> C6 -> C7 -> EELBOW_EXIT_B -> EXIT_B,18,EXIT_B,6.0,6,20.322222222222223,26.322222222222223,START_R07 -> DOOR_07 -> ELBOW_R07 -> C6 -> C7 -> EELBOW_EXIT_B -> EXIT_B,False,False,0.0,0
R08,EXIT_B,5.0,5,START_R08 -> DOOR_08 -> ELBOW_R08 -> C7 -> EELBOW_EXIT_B -> EXIT_B,13,EXIT_A,6.0,6,24.047569444444445,30.04756944444445,START_R08 -> DOOR_08 -> ELBOW_R08 -> C7 -> C0 -> EELBOW_EXIT_A -> EXIT_A,True,True,1.0,1
R09,EXIT_A,5.0,5,START_R09 -> DOOR_09 -> ELBOW_R09 -> C0 -> EELBOW_EXIT_A -> EXIT_A,16,EXIT_A,5.0,5,17.054944444444445,22.054944444444445,START_R09 -> DOOR_09 -> ELBOW_R09 -> C0 -> EELBOW_EXIT_A -> EXIT_A,False,False,0.0,0
R10,EXIT_A,6.0,6,START_R10 -> DOOR_10 -> ELBOW_R10 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A,13,EXIT_A,6.0,6,41.18494444444445,47.18494444444445,START_R10 -> DOOR_10 -> ELBOW_R10 -> C1 -> C0 -> EELBOW_EXIT_A -> EXIT_A,False,False,0.0,0
