node_id,node_type,grid_position,capacity_units,effective_capacity_people,occupants_using_node,rooms_using_node,utilization_ratio,utilization_percent,is_congested
C0,navigation,B_A3,2.0,20.0,101,5,5.05,505.0,True
C15,navigation,B_A4,2.0,20.0,86,5,4.3,430.0,True
C10,navigation,D_A7,2.0,20.0,79,5,3.95,395.0,True
C1,navigation,C_A3,2.0,20.0,72,4,3.6,360.0,True
C5,navigation,F_A4,3.0,30.0,90,7,3.0,300.0,True
C2,navigation,D_A3,2.0,20.0,56,3,2.8,280.0,True
EELBOW_EXIT_D,navigation,C4,4.0,40.0,86,5,2.15,215.0,True
EELBOW_EXIT_B,navigation,G4,5.0,50.0,90,7,1.8,180.0,True
EXIT_B,exit,G5,5.0,50.0,90,7,1.8,180.0,True
EELBOW_EXIT_C,navigation,E7,5.0,50.0,79,5,1.58,158.0,True
EELBOW_EXIT_A,navigation,C3,4.0,40.0,60,3,1.5,150.0,True
EXIT_A,exit,C4,4.0,40.0,60,3,1.5,150.0,True
C4,navigation,F_A3,3.0,30.0,44,4,1.4666666666666666,146.66666666666666,True
EXIT_D,exit,C5,6.0,60.0,86,5,1.4333333333333333,143.33333333333334,True
C3,navigation,E_A3,3.0,30.0,42,3,1.4,140.0,True
EXIT_C,exit,E8,6.0,60.0,79,5,1.3166666666666667,131.66666666666666,True
DOOR_06,door,F3,2.0,20.0,25,1,1.25,125.0,True
ELBOW_R06,navigation,F4,2.0,20.0,25,1,1.25,125.0,True
C9,navigation,E_A7,3.0,30.0,36,2,1.2,120.0,True
DOOR_03,door,D2,2.0,20.0,23,1,1.15,114.99999999999999,True
ELBOW_R03,navigation,D3,2.0,20.0,23,1,1.15,114.99999999999999,True
C7,navigation,F_A6,3.0,30.0,34,2,1.1333333333333333,113.33333333333333,True
C8,navigation,F_A7,3.0,30.0,34,2,1.1333333333333333,113.33333333333333,True
DOOR_04,door,E2,2.0,20.0,21,1,1.05,105.0,True
ELBOW_R04,navigation,E3,2.0,20.0,21,1,1.05,105.0,True
DOOR_17,door,B2,2.0,20.0,21,1,1.05,105.0,True
ELBOW_R17,navigation,B3,2.0,20.0,21,1,1.05,105.0,True
DOOR_19,door,D2,2.0,20.0,21,1,1.05,105.0,True
ELBOW_R19,navigation,D3,2.0,20.0,21,1,1.05,105.0,True
DOOR_01,door,B2,2.0,20.0,20,1,1.0,100.0,False
ELBOW_R01,navigation,B3,2.0,20.0,20,1,1.0,100.0,False
ELBOW_R11,navigation,D7,2.0,20.0,20,1,1.0,100.0,False
DOOR_08,door,F5,2.0,20.0,19,1,0.95,95.0,False
ELBOW_R08,navigation,F6,2.0,20.0,19,1,0.95,95.0,False
ELBOW_R16,navigation,B4,2.0,20.0,19,1,0.95,95.0,False
C14,navigation,B_A5,3.0,30.0,26,2,0.8666666666666667,86.66666666666667,False
DOOR_10,door,E6,2.0,20.0,17,1,0.85,85.0,False
DOOR_02,door,C2,2.0,20.0,16,1,0.8,80.0,False
ELBOW_R02,navigation,C3,2.0,20.0,16,1,0.8,80.0,False
C11,navigation,C_A7,3.0,30.0,23,2,0.7666666666666667,76.66666666666667,False
DOOR_09,door,F6,2.0,20.0,15,1,0.75,75.0,False
DOOR_13,door,B6,2.0,20.0,15,1,0.75,75.0,False
ELBOW_R13,navigation,B7,2.0,20.0,15,1,0.75,75.0,False
C6,navigation,F_A5,3.0,30.0,21,2,0.7,70.0,False
DOOR_11,door,D6,3.0,30.0,20,1,0.6666666666666666,66.66666666666666,False
DOOR_14,door,B5,2.0,20.0,13,1,0.65,65.0,False
ELBOW_R14,navigation,B6,2.0,20.0,13,1,0.65,65.0,False
DOOR_15,door,B4,2.0,20.0,13,1,0.65,65.0,False
ELBOW_R15,navigation,B5,2.0,20.0,13,1,0.65,65.0,False
DOOR_16,door,B3,3.0,30.0,19,1,0.6333333333333333,63.33333333333333,False
DOOR_18,door,C2,2.0,20.0,12,1,0.6,60.0,False
ELBOW_R18,navigation,C3,2.0,20.0,12,1,0.6,60.0,False
ELBOW_R10,navigation,E7,3.0,30.0,17,1,0.5666666666666667,56.666666666666664,False
C12,navigation,B_A7,3.0,30.0,15,1,0.5,50.0,False
ELBOW_R09,navigation,F7,3.0,30.0,15,1,0.5,50.0,False
DOOR_20,door,E2,2.0,20.0,9,1,0.45,45.0,False
C13,navigation,B_A6,3.0,30.0,13,1,0.43333333333333335,43.333333333333336,False
DOOR_12,door,C6,2.0,20.0,8,1,0.4,40.0,False
ELBOW_R12,navigation,C7,2.0,20.0,8,1,0.4,40.0,False
DOOR_07,door,F4,2.0,20.0,6,1,0.3,30.0,False
ELBOW_R07,navigation,F5,2.0,20.0,6,1,0.3,30.0,False
ELBOW_R20,navigation,E3,3.0,30.0,9,1,0.3,30.0,False
DOOR_05,door,F2,2.0,20.0,2,1,0.1,10.0,False
ELBOW_R05,navigation,F3,2.0,20.0,2,1,0.1,10.0,False
