room_id,room_name,start_node,occupancy,selected_exit,distance,congestion_penalty,combined_cost,hops,path
R01,Apartment 102,START_R01,2,EXIT_A,5.5,0.48472222222222205,5.984722222222222,5,START_R01 -> D3 -> DOOR_04 -> F3 -> F2 -> EXIT_A
R02,Apartment 103,START_R02,2,EXIT_A,5.5,0.7013888888888886,6.201388888888888,5,START_R02 -> H3 -> DOOR_01 -> F3 -> F2 -> EXIT_A
R03,Apartment 106,START_R03,2,EXIT_B,5.5,1.0624999999999998,6.5625,5,START_R03 -> M3 -> DOOR_02 -> O3 -> O2 -> EXIT_B
R04,Apartment 104,START_R04,2,EXIT_B,5.5,1.5680555555555558,7.068055555555556,5,START_R04 -> Q3 -> DOOR_03 -> O3 -> O2 -> EXIT_B
R05,Apartment 101,START_R05,2,EXIT_C,5.5,0.48472222222222205,5.984722222222222,5,START_R05 -> V3 -> DOOR_05 -> X3 -> X2 -> EXIT_C
R06,Apartment 105,START_R06,2,EXIT_C,5.5,0.7013888888888886,6.201388888888888,5,START_R06 -> Z3 -> DOOR_06 -> X3 -> X2 -> EXIT_C
R07,Apartment 107,START_R07,2,EXIT_C,16.25,1.5625000000000002,17.812500000000004,15,START_R07 -> AE4 -> DOOR_07 -> AE6 -> AD6 -> AC6 -> AB6 -> AA6 -> Z6 -> Y6 -> X6 -> X5 -> X4 -> X3 -> X2 -> EXIT_C
R08,Apartment 109,START_R08,2,EXIT_A,12.25,1.6249999999999998,13.875,11,START_R08 -> C8 -> DOOR_14 -> START_R35 -> D6 -> DOOR_08 -> F6 -> F5 -> F4 -> F3 -> F2 -> EXIT_A
R09,Apartment 111,START_R09,2,EXIT_H,15.0,0.8847222222222224,15.884722222222225,13,START_R09 -> H9 -> DOOR_15 -> F9 -> F10.5 -> F12 -> F13 -> F14.5 -> F16 -> E16 -> D16 -> C16 -> B16 -> EXIT_H
R10,Printer Room,START_R10,2,EXIT_D,12.5,0.47916666666666674,12.979166666666668,12,START_R10 -> AA10 -> AB10 -> AB11 -> AB12 -> AB13 -> AB14.5 -> AB16 -> AC16 -> AD16 -> AE16 -> AF16 -> EXIT_D
R11,Apartment 110,START_R11,2,EXIT_C,16.75,3.5680555555555555,20.318055555555553,15,START_R11 -> AE8 -> DOOR_11 -> AE6 -> AD6 -> AC6 -> AB6 -> AA6 -> Z6 -> Y6 -> X6 -> X5 -> X4 -> X3 -> X2 -> EXIT_C
R12,Communal Bathroom,START_R12,4,EXIT_B,14.5,3.2055555555555557,17.705555555555556,13,START_R12 -> P12.5 -> O12.5 -> O11.25 -> O10.25 -> O9 -> O8 -> DOOR_09 -> O6 -> O5 -> O4 -> O3 -> O2 -> EXIT_B
R13,Apartment 113,START_R13,2,EXIT_H,11.0,1.7236111111111108,12.72361111111111,11,START_R13 -> D13 -> E13 -> DOOR_21 -> F13 -> F14.5 -> F16 -> E16 -> D16 -> C16 -> B16 -> EXIT_H
R14,Apartment 114,START_R14,2,EXIT_H,11.0,3.3125,14.312499999999996,10,START_R14 -> H13 -> DOOR_22 -> F13 -> F14.5 -> F16 -> E16 -> D16 -> C16 -> B16 -> EXIT_H
R15,Supply Closet,START_R15,1,EXIT_D,9.5,2.500347222222222,12.00034722222222,9,START_R15 -> DOOR_19 -> AB13 -> AB14.5 -> AB16 -> AC16 -> AD16 -> AE16 -> AF16 -> EXIT_D
R16,Apartment 112,START_R16,2,EXIT_D,10.5,1.7013888888888884,12.201388888888888,10,START_R16 -> AD13 -> DOOR_20 -> AB13 -> AB14.5 -> AB16 -> AC16 -> AD16 -> AE16 -> AF16 -> EXIT_D
R20,Emergency Stairwell / Exit Room,START_R20,0,EXIT_STAIRWELL,0.5,0.0,0.5,1,START_R20 -> EXIT_STAIRWELL
R24,Laundry Room,START_R24,4,EXIT_F,16.0,3.4944444444444454,19.49444444444444,15,START_R24 -> X20 -> W20 -> V20 -> DOOR_30 -> T20 -> S20 -> S21 -> S22 -> R22 -> R23 -> R24 -> R25 -> R26 -> R27 -> EXIT_F
R25,Apartment 115,START_R25,2,EXIT_D,7.25,1.084722222222222,8.334722222222222,6,START_R25 -> AE19 -> AE18 -> DOOR_25 -> AE16 -> AF16 -> EXIT_D
R28,Apartment 120,START_R28,2,EXIT_G,5.5,0.48472222222222205,5.984722222222222,5,START_R28 -> D26 -> DOOR_44 -> F26 -> F27 -> EXIT_G
R29,Apartment 116,START_R29,2,EXIT_G,5.5,0.7013888888888886,6.201388888888888,5,START_R29 -> H26 -> DOOR_43 -> F26 -> F27 -> EXIT_G
R30,Apartment 118,START_R30,2,EXIT_F,13.75,3.7569444444444446,17.50694444444444,13,START_R30 -> M25 -> DOOR_34 -> M23 -> N23 -> O23 -> DOOR_37 -> O25 -> P25 -> P26 -> DOOR_39 -> R26 -> R27 -> EXIT_F
R31,Apartment 119,START_R31,2,EXIT_F,5.5,2.768055555555556,8.268055555555557,5,START_R31 -> P26 -> DOOR_39 -> R26 -> R27 -> EXIT_F
