room_id,classical_exit,classical_distance,classical_hops,classical_path,occupancy,congestion_aware_exit,congestion_aware_distance,congestion_aware_hops,congestion_penalty,combined_cost,congestion_aware_path,exit_changed,path_changed,extra_distance,extra_hops
R01,EXIT_A,5.5,5,START_R01 -> D3 -> DOOR_04 -> F3 -> F2 -> EXIT_A,2,EXIT_A,5.5,5,0.48472222222222205,5.984722222222222,START_R01 -> D3 -> DOOR_04 -> F3 -> F2 -> EXIT_A,False,False,0.0,0
R02,EXIT_A,5.5,5,START_R02 -> H3 -> DOOR_01 -> F3 -> F2 -> EXIT_A,2,EXIT_A,5.5,5,0.7013888888888886,6.201388888888888,START_R02 -> H3 -> DOOR_01 -> F3 -> F2 -> EXIT_A,False,False,0.0,0
R03,EXIT_B,5.5,5,START_R03 -> M3 -> DOOR_02 -> O3 -> O2 -> EXIT_B,2,EXIT_B,5.5,5,1.0624999999999998,6.5625,START_R03 -> M3 -> DOOR_02 -> O3 -> O2 -> EXIT_B,False,False,0.0,0
R04,EXIT_B,5.5,5,START_R04 -> Q3 -> DOOR_03 -> O3 -> O2 -> EXIT_B,2,EXIT_B,5.5,5,1.5680555555555558,7.068055555555556,START_R04 -> Q3 -> DOOR_03 -> O3 -> O2 -> EXIT_B,False,False,0.0,0
R05,EXIT_C,5.5,5,START_R05 -> V3 -> DOOR_05 -> X3 -> X2 -> EXIT_C,2,EXIT_C,5.5,5,0.48472222222222205,5.984722222222222,START_R05 -> V3 -> DOOR_05 -> X3 -> X2 -> EXIT_C,False,False,0.0,0
R06,EXIT_C,5.5,5,START_R06 -> Z3 -> DOOR_06 -> X3 -> X2 -> EXIT_C,2,EXIT_C,5.5,5,0.7013888888888886,6.201388888888888,START_R06 -> Z3 -> DOOR_06 -> X3 -> X2 -> EXIT_C,False,False,0.0,0
R07,EXIT_C,16.25,15,START_R07 -> AE4 -> DOOR_07 -> AE6 -> AD6 -> AC6 -> AB6 -> AA6 -> Z6 -> Y6 -> X6 -> X5 -> X4 -> X3 -> X2 -> EXIT_C,2,EXIT_C,16.25,15,1.5625000000000002,17.812500000000004,START_R07 -> AE4 -> DOOR_07 -> AE6 -> AD6 -> AC6 -> AB6 -> AA6 -> Z6 -> Y6 -> X6 -> X5 -> X4 -> X3 -> X2 -> EXIT_C,False,False,0.0,0
R08,EXIT_A,12.25,11,START_R08 -> C8 -> DOOR_14 -> START_R35 -> D6 -> DOOR_08 -> F6 -> F5 -> F4 -> F3 -> F2 -> EXIT_A,2,EXIT_A,12.25,11,1.6249999999999998,13.875,START_R08 -> C8 -> DOOR_14 -> START_R35 -> D6 -> DOOR_08 -> F6 -> F5 -> F4 -> F3 -> F2 -> EXIT_A,False,False,0.0,0
R09,EXIT_H,15.0,13,START_R09 -> H9 -> DOOR_15 -> F9 -> F10.5 -> F12 -> F13 -> F14.5 -> F16 -> E16 -> D16 -> C16 -> B16 -> EXIT_H,2,EXIT_H,15.0,13,0.8847222222222224,15.884722222222225,START_R09 -> H9 -> DOOR_15 -> F9 -> F10.5 -> F12 -> F13 -> F14.5 -> F16 -> E16 -> D16 -> C16 -> B16 -> EXIT_H,False,False,0.0,0
R10,EXIT_D,12.5,12,START_R10 -> AA10 -> AB10 -> AB11 -> AB12 -> AB13 -> AB14.5 -> AB16 -> AC16 -> AD16 -> AE16 -> AF16 -> EXIT_D,2,EXIT_D,12.5,12,0.47916666666666674,12.979166666666668,START_R10 -> AA10 -> AB10 -> AB11 -> AB12 -> AB13 -> AB14.5 -> AB16 -> AC16 -> AD16 -> AE16 -> AF16 -> EXIT_D,False,False,0.0,0
R11,EXIT_C,16.75,15,START_R11 -> AE8 -> DOOR_11 -> AE6 -> AD6 -> AC6 -> AB6 -> AA6 -> Z6 -> Y6 -> X6 -> X5 -> X4 -> X3 -> X2 -> EXIT_C,2,EXIT_C,16.75,15,3.5680555555555555,20.318055555555553,START_R11 -> AE8 -> DOOR_11 -> AE6 -> AD6 -> AC6 -> AB6 -> AA6 -> Z6 -> Y6 -> X6 -> X5 -> X4 -> X3 -> X2 -> EXIT_C,False,False,0.0,0
R12,EXIT_B,14.5,13,START_R12 -> P12.5 -> O12.5 -> O11.25 -> O10.25 -> O9 -> O8 -> DOOR_09 -> O6 -> O5 -> O4 -> O3 -> O2 -> EXIT_B,4,EXIT_B,14.5,13,3.2055555555555557,17.705555555555556,START_R12 -> P12.5 -> O12.5 -> O11.25 -> O10.25 -> O9 -> O8 -> DOOR_09 -> O6 -> O5 -> O4 -> O3 -> O2 -> EXIT_B,False,False,0.0,0
R13,EXIT_H,11.0,11,START_R13 -> D13 -> E13 -> DOOR_21 -> F13 -> F14.5 -> F16 -> E16 -> D16 -> C16 -> B16 -> EXIT_H,2,EXIT_H,11.0,11,1.7236111111111108,12.72361111111111,START_R13 -> D13 -> E13 -> DOOR_21 -> F13 -> F14.5 -> F16 -> E16 -> D16 -> C16 -> B16 -> EXIT_H,False,False,0.0,0
R14,EXIT_H,11.0,10,START_R14 -> H13 -> DOOR_22 -> F13 -> F14.5 -> F16 -> E16 -> D16 -> C16 -> B16 -> EXIT_H,2,EXIT_H,11.0,10,3.3125,14.312499999999996,START_R14 -> H13 -> DOOR_22 -> F13 -> F14.5 -> F16 -> E16 -> D16 -> C16 -> B16 -> EXIT_H,False,False,0.0,0
R15,EXIT_D,9.5,9,START_R15 -> DOOR_19 -> AB13 -> AB14.5 -> AB16 -> AC16 -> AD16 -> AE16 -> AF16 -> EXIT_D,1,EXIT_D,9.5,9,2.500347222222222,12.00034722222222,START_R15 -> DOOR_19 -> AB13 -> AB14.5 -> AB16 -> AC16 -> AD16 -> AE16 -> AF16 -> EXIT_D,False,False,0.0,0
R16,EXIT_D,10.5,10,START_R16 -> AD13 -> DOOR_20 -> AB13 -> AB14.5 -> AB16 -> AC16 -> AD16 -> AE16 -> AF16 -> EXIT_D,2,EXIT_D,10.5,10,1.7013888888888884,12.201388888888888,START_R16 -> AD13 -> DOOR_20 -> AB13 -> AB14.5 -> AB16 -> AC16 -> AD16 -> AE16 -> AF16 -> EXIT_D,False,False,0.0,0
R20,EXIT_STAIRWELL,0.5,1,START_R20 -> EXIT_STAIRWELL,0,EXIT_STAIRWELL,0.5,1,0.0,0.5,START_R20 -> EXIT_STAIRWELL,False,False,0.0,0
R24,EXIT_STAIRWELL,12.5,12,START_R24 -> X20 -> W20 -> V20 -> DOOR_30 -> T20 -> S20 -> S21 -> S22 -> R22 -> Q22 -> DOOR_45 -> EXIT_STAIRWELL,4,EXIT_F,16.0,15,3.4944444444444454,19.49444444444444,START_R24 -> X20 -> W20 -> V20 -> DOOR_30 -> T20 -> S20 -> S21 -> S22 -> R22 -> R23 -> R24 -> R25 -> R26 -> R27 -> EXIT_F,True,True,3.5,3
R25,EXIT_D,7.25,6,START_R25 -> AE19 -> AE18 -> DOOR_25 -> AE16 -> AF16 -> EXIT_D,2,EXIT_D,7.25,6,1.084722222222222,8.334722222222222,START_R25 -> AE19 -> AE18 -> DOOR_25 -> AE16 -> AF16 -> EXIT_D,False,False,0.0,0
R28,EXIT_G,5.5,5,START_R28 -> D26 -> DOOR_44 -> F26 -> F27 -> EXIT_G,2,EXIT_G,5.5,5,0.48472222222222205,5.984722222222222,START_R28 -> D26 -> DOOR_44 -> F26 -> F27 -> EXIT_G,False,False,0.0,0
R29,EXIT_G,5.5,5,START_R29 -> H26 -> DOOR_43 -> F26 -> F27 -> EXIT_G,2,EXIT_G,5.5,5,0.7013888888888886,6.201388888888888,START_R29 -> H26 -> DOOR_43 -> F26 -> F27 -> EXIT_G,False,False,0.0,0
R30,EXIT_STAIRWELL,9.75,10,START_R30 -> M25 -> DOOR_34 -> M23 -> N23 -> O23 -> P23 -> P22 -> Q22 -> DOOR_45 -> EXIT_STAIRWELL,2,EXIT_F,13.75,13,3.7569444444444446,17.50694444444444,START_R30 -> M25 -> DOOR_34 -> M23 -> N23 -> O23 -> DOOR_37 -> O25 -> P25 -> P26 -> DOOR_39 -> R26 -> R27 -> EXIT_F,True,True,4.0,3
R31,EXIT_F,5.5,5,START_R31 -> P26 -> DOOR_39 -> R26 -> R27 -> EXIT_F,2,EXIT_F,5.5,5,2.768055555555556,8.268055555555557,START_R31 -> P26 -> DOOR_39 -> R26 -> R27 -> EXIT_F,False,False,0.0,0
R32,EXIT_F,5.0,5,START_R32 -> T26 -> DOOR_41 -> R26 -> R27 -> EXIT_F,2,EXIT_F,5.0,5,2.218055555555556,7.218055555555555,START_R32 -> T26 -> DOOR_41 -> R26 -> R27 -> EXIT_F,False,False,0.0,0
R33,EXIT_E,5.5,5,START_R33 -> Y26 -> DOOR_40 -> AA26 -> AA27 -> EXIT_E,2,EXIT_E,5.5,5,0.48472222222222205,5.984722222222222,START_R33 -> Y26 -> DOOR_40 -> AA26 -> AA27 -> EXIT_E,False,False,0.0,0
